id	year	month	day	hour	min	sec	lat	lon	depth	mag
11277594	2008	9	16	7	28	24	0.92	-29.046	10	5.78
13394444	2008	9	16	11	15	40	-8.858	126.872	32.8	5.72
12952091	2008	9	18	1	41	3	-4.545	-106.072	10	6.02
13394602	2008	9	18	11	58	50	51.899	158.429	64.9	5.85
13394938	2008	9	22	7	31	58	41.573	140.498	150	5.65
12952175	2008	9	24	2	33	5	17.637	-105.592	12	6.4
13395135	2008	9	25	1	47	12	30.788	83.583	10	5.97
12952205	2008	9	26	18	46	20	3.043	65.419	16.4	5.66
11310631	2008	9	27	3	4	55	13.425	120.466	35	5.73
13395292	2008	9	27	3	9	9	13.452	120.491	35	5.9
13395461	2008	9	29	15	19	31	-29.89	-177.515	36	7.04
11911358	2008	9	29	16	10	37	-30.074	-177.463	35	5.4
13395598	2008	10	1	9	38	11	30.17	138.846	407.1	5.75
13395833	2008	10	2	23	28	11	-23.055	169.906	22.1	5.81
13395860	2008	10	3	5	26	22	7.363	-36.943	15	5.71
13395862	2008	10	3	5	30	25	7.363	-37.191	15	5.61
13395946	2008	10	4	7	56	51	-59.394	-25.852	30	5.68
11330126	2008	10	5	9	12	39	-30.181	-177.12	34.1	6.12
13396075	2008	10	5	15	52	49	39.469	73.732	25.2	6.7
12066017	2008	10	5	15	55	23	39.508	73.722	30	5.81
13396080	2008	10	5	16	11	9	39.492	73.799	25	6.11
13396130	2008	10	5	22	56	30	33.859	69.482	15	5.95
13396168	2008	10	6	8	30	45	29.777	90.403	10	6.31
13396303	2008	10	7	10	0	48	79.687	-115.383	15	5.74
11342440	2008	10	9	17	50	2	-21.113	-174.293	35	5.87
11369871	2008	10	9	23	8	45	-15.234	-173.327	15	5.59
13396641	2008	10	11	9	6	10	43.326	46.31	16	5.82
13396673	2008	10	11	10	40	12	19.147	-64.875	15	6.07
11346104	2008	10	12	20	55	40	-20.267	-65.138	351	6.18
13397283	2008	10	16	19	41	29	14.447	-92.601	55	6.7
12068827	2008	10	16	19	43	39	14.267	-92.863	35	5.86
13397379	2008	10	18	0	54	40	-6.939	147.282	83.8	5.67
11360248	2008	10	19	5	10	33	-21.817	-173.88	29	6.91
11360270	2008	10	19	12	55	3	-22.03	-173.648	24.6	5.6
13397565	2008	10	20	4	54	19	0.056	120.689	96	5.86
11360732	2008	10	21	13	0	49	-7.543	127.698	148.4	5.61
11360973	2008	10	22	12	55	57	-18.416	-175.309	234.1	6.37
13397878	2008	10	23	9	21	14	5.905	125.858	125	5.69
11362170	2008	10	23	10	4	36	-2.562	145.681	18.6	6.35
11362640	2008	10	25	19	24	51	-17.28	167.265	25.8	5.72
12071117	2008	10	26	1	28	55	36.504	70.695	204.9	5.74
13398101	2008	10	26	9	8	35	-0.22	123.036	85	5.6
13398220	2008	10	27	5	43	51	-14.667	167.222	136.6	5.63
11374829	2008	10	28	16	0	4	-3.544	145.956	24.4	6.03
13398457	2008	10	28	23	9	57	30.558	67.425	15	6.41
11378588	2008	10	29	1	35	58	-8.931	-108.418	10	5.74
11378619	2008	10	29	11	32	43	30.486	67.554	10	6.43
11379118	2008	10	30	15	15	41	-9.078	-108.34	10	6.06
11380742	2008	11	1	1	13	10	-3.38	148.842	17.6	5.98
11380743	2008	11	1	1	34	27	-6.737	129.206	18.9	5.8
12071822	2008	11	1	4	9	0	-3.491	148.884	15	5.66
13399012	2008	11	2	13	48	43	51.56	-174.409	41	6.06
11383209	2008	11	2	15	0	58	-30.262	-176.874	35	5.69
11391128	2008	11	3	19	22	1	1.177	97.271	30.9	5.76
11391131	2008	11	3	19	36	20	-16.34	-176.277	365.6	5.57
11392454	2008	11	4	18	35	45	-17.048	168.478	208.6	6.35
12922967	2008	11	5	3	41	42	-17.241	-174.278	186.4	5.72
11396250	2008	11	6	9	11	5	-29.894	-177.311	15	5.89
13399479	2008	11	7	7	19	38	-14.864	168.016	30	6.38
12072641	2008	11	7	7	35	48	-14.977	168.118	30	5.69
11396593	2008	11	7	7	45	55	-15.034	168.128	30	5.41
11396606	2008	11	7	16	4	17	-6.741	129.251	15	5.86
12072708	2008	11	7	16	4	23	-6.752	129.215	15	6.18
11396811	2008	11	8	7	49	59	-15.191	-174.141	130.5	5.98
13399710	2008	11	10	1	22	1	37.525	95.823	15	6.35
11451615	2008	11	13	15	10	15	-56.018	-27.33	86.3	5.59
11452915	2008	11	14	2	5	9	-53.753	8.609	10	5.89
13400293	2008	11	15	23	3	16	13.072	-88.927	48	5.81
11453303	2008	11	16	17	2	33	1.29	122.077	34	7.35
11453307	2008	11	16	17	34	39	1.32	122.118	40	6.19
11453310	2008	11	16	18	20	31	1.147	121.791	30	5.73
11456708	2008	11	17	6	0	59	-5.714	128.824	318	5.56
13400435	2008	11	17	12	55	23	79.521	-115.522	15	5.67
11458361	2008	11	19	6	11	22	8.271	-82.848	47.7	6.26
13400633	2008	11	19	20	38	57	-22.3	-179.559	582.3	5.83
11473150	2008	11	21	7	5	35	-8.837	159.637	123	6.01
12074448	2008	11	21	22	35	1	-55.031	-129.421	10	5.58
11473209	2008	11	22	16	1	3	-4.381	101.196	32.2	6.34
11473211	2008	11	22	16	1	39	-22.548	171.263	57.6	6.41
12074512	2008	11	22	16	11	49	-4.487	101.296	27.6	6.25
11473220	2008	11	22	17	22	34	-22.58	171.156	50	5.66
13400884	2008	11	22	18	49	42	-1.228	-13.923	10	6.3
11473232	2008	11	22	23	6	47	-37.196	-95.232	10	5.68
11473256	2008	11	23	8	58	17	-22.458	171.349	41.7	5.59
13401002	2008	11	24	9	2	59	54.141	154.511	490.4	7.3
11474926	2008	11	25	1	36	30	-30.204	-177.618	35	5.62
11474946	2008	11	25	12	40	7	18.074	147.022	35	5.57
11474949	2008	11	25	15	4	43	-22.964	-175.126	30	5.6
11480320	2008	11	28	8	50	47	-4.791	101.734	25	5.92
11480327	2008	11	28	13	42	19	40.296	-126.973	13.8	5.95
11482916	2008	11	29	5	59	15	-18.717	-177.625	377.7	5.98
11482953	2008	11	30	0	38	57	18.12	147.123	35	5.57
13813724	2008	12	2	12	31	42	19.168	145.786	129.7	5.94
13401822	2008	12	3	23	16	55	38.551	143.021	20	5.77
13402055	2008	12	6	6	21	48	-27.652	-176.344	41.1	5.6
13402074	2008	12	6	10	55	26	-7.426	124.735	407.8	6.42
13402133	2008	12	7	6	23	10	13.321	-44.941	10	5.63
13402268	2008	12	8	18	39	10	-52.982	106.824	14.9	6.31
13402310	2008	12	9	6	23	59	-31.149	-176.882	14.1	6.72
12076560	2008	12	9	15	31	50	-2.822	139.324	45	5.73
13813771	2008	12	9	17	28	58	-15.963	168.253	226.8	6.05
13402353	2008	12	9	18	51	13	-20.862	-178.755	594.4	5.7
13402361	2008	12	9	22	52	37	30.39	67.438	10	5.67
13402397	2008	12	10	13	15	34	-12.342	166.598	51	5.99
12076955	2008	12	11	17	6	8	-3.683	100.716	29.3	5.68
13813802	2008	12	11	21	40	51	0.03	123.495	129	5.91
13402622	2008	12	13	8	45	37	-49.087	123.428	15.3	5.94
13402670	2008	12	13	22	37	23	-14.156	166.634	25	5.61
12077906	2008	12	17	10	55	59	-17.793	-178.339	531.5	5.81
13403171	2008	12	18	20	57	39	-23.548	-179.948	544.5	5.56
13813917	2008	12	18	21	19	28	-32.456	-71.689	18	6.13
12078101	2008	12	18	21	26	29	-32.504	-71.983	20	5.94
12078106	2008	12	18	21	50	29	-32.474	-71.833	20	5.86
13813945	2008	12	19	8	31	52	47.017	-27.336	10	5.86
11513615	2008	12	19	9	36	6	-32.456	-71.811	31.8	5.73
13403461	2008	12	20	10	29	21	36.492	142.484	9	6.34
15518345	2008	12	20	10	48	24	36.579	142.581	15	5.84
11527746	2008	12	20	15	43	5	8.951	126.735	35	5.62
11514986	2008	12	20	21	5	17	-31.303	-13.375	10	5.79
13403567	2008	12	21	9	16	44	36.548	142.398	10	5.87
11518360	2008	12	23	11	15	21	-6.412	154.921	53.9	5.9
11518747	2008	12	24	9	11	32	-17.238	-171.911	1.1	5.98
13814040	2008	12	25	3	20	29	5.781	125.485	213.2	6.3
13403933	2008	12	25	8	11	58	49.056	-128.749	10	5.82
13404013	2008	12	25	22	40	24	23.392	64.572	13	5.85
13814087	2008	12	29	3	37	41	36.43	71.117	154.5	5.82
11524539	2008	12	30	19	49	53	-4.319	101.16	27	5.93
13988928	2009	1	1	6	27	50	-34.824	-107.679	10	5.84
13989014	2009	1	2	19	42	27	0.592	-26.818	14.1	5.61
13989025	2009	1	3	19	43	54	-0.502	132.738	30	7.67
12079925	2009	1	3	19	53	18	-0.44	133.537	30	5.75
13404580	2009	1	3	20	23	20	36.434	70.755	205.2	6.58
11526871	2009	1	3	21	49	31	-0.35	132.953	35	6.01
11526873	2009	1	3	22	7	47	-0.293	132.982	35	5.43
13989020	2009	1	3	22	33	42	-0.696	133.338	35	7.37
13404587	2009	1	4	0	0	38	-0.704	133.302	38.1	6.1
11712558	2009	1	4	0	5	11	-0.139	133.117	35	5.46
11528211	2009	1	4	0	55	36	-0.149	133.009	42.9	5.98
11528226	2009	1	4	5	44	5	-0.723	133.237	35	5.7
11528232	2009	1	4	7	14	1	-0.389	132.923	35	5.93
13989036	2009	1	4	23	12	59	36.5	70.926	191.9	5.67
13404641	2009	1	6	22	48	29	-0.679	133.443	35	6
11534067	2009	1	7	16	25	33	-20.684	-179.106	665.5	5.62
13962308	2009	1	8	19	21	35	10.232	-84.223	12.5	6.11
11534431	2009	1	9	3	44	39	10.456	57.012	12.9	5.7
13989108	2009	1	13	1	4	41	-13.526	66.142	11.7	5.99
13989118	2009	1	15	7	27	19	-22.289	170.634	19.6	6.6
11594719	2009	1	15	13	2	31	-22.592	170.615	35.8	5.58
13989123	2009	1	15	16	14	59	-10.334	161.313	89.7	5.66
13962368	2009	1	15	17	49	37	46.766	155.326	25	7.39
13989135	2009	1	16	19	55	21	-22.34	170.292	15	5.72
13962382	2009	1	17	2	57	31	15.742	-92.605	174.1	5.82
13989162	2009	1	18	14	11	46	-30.296	-177.936	15	6.38
12790412	2009	1	19	3	35	19	-22.5	170.954	14.3	6.56
12790413	2009	1	19	3	46	34	-22.507	170.853	15	6.01
11611023	2009	1	19	22	26	54	-22.846	170.767	16.9	5.63
13433910	2009	1	21	17	8	43	-22.661	171.146	28.5	6.14
13989201	2009	1	22	13	40	26	-6.043	148.56	50.3	6
13989198	2009	1	22	20	16	34	-7.32	128.595	153.5	6.1
11617181	2009	1	24	1	28	43	-28.356	-176.628	38.8	5.91
11617194	2009	1	24	9	1	57	-19.603	-178.978	670.4	5.57
13989218	2009	1	24	18	9	49	59.472	-153.054	100.2	5.77
11617580	2009	1	26	11	54	40	-17.869	-178.528	591.6	5.82
13989243	2009	1	26	19	11	48	52.067	-171.315	32.5	5.85
13434017	2009	1	26	19	33	8	-0.39	98.059	32.2	5.66
11625177	2009	1	27	6	29	12	-17.902	-178.55	594.8	5.87
13962508	2009	1	28	0	1	15	-0.341	98.184	30.2	5.68
13434054	2009	1	28	7	53	36	-8.969	124.098	55	5.67
11656166	2009	1	28	12	39	43	-16.982	-172.001	15	5.55
13434078	2009	1	29	22	28	5	-8.14	-71.485	607.2	5.63
13989281	2009	1	30	3	47	14	-15.521	-174.34	35.4	5.67
12933595	2009	1	31	21	51	51	36.72	141.224	35	5.75
11660452	2009	2	2	17	53	21	-13.672	-76.61	21	5.96
11667442	2009	2	8	15	34	38	-6.163	147.877	59	5.58
11667470	2009	2	9	14	9	2	-6.653	-81.199	15	5.88
14189410	2009	2	11	13	52	45	-16.283	178.215	22.3	5.69
13434474	2009	2	11	17	34	51	3.811	126.541	25	7.12
11671878	2009	2	11	17	49	16	3.839	126.579	25	5.67
11671883	2009	2	11	18	25	10	3.954	126.75	25	5.98
13434506	2009	2	11	22	14	26	3.647	126.669	25	5.91
13434516	2009	2	12	1	25	26	4.061	126.854	25	5.61
14189427	2009	2	12	3	49	39	3.955	126.632	26	6.03
13434529	2009	2	12	7	38	5	3.714	126.937	25	5.64
11671968	2009	2	12	8	30	15	3.956	126.79	25	5.96
12700271	2009	2	12	13	15	6	4.025	126.615	27	6.25
14189438	2009	2	12	17	46	2	3.952	126.559	25	5.66
13434559	2009	2	12	18	54	27	-31.434	-177.954	21.6	5.84
11672906	2009	2	13	12	37	51	3.776	126.732	40	5.59
13434657	2009	2	15	9	24	33	40.243	142.3	47.6	5.71
11677912	2009	2	15	10	4	50	-5.831	-80.945	30	6.05
13434691	2009	2	16	23	16	39	37.259	20.906	12.4	5.5
11678703	2009	2	17	3	30	53	-30.727	-178.55	13	5.85
11682576	2009	2	18	3	7	50	-52.99	20.737	10	5.84
11682578	2009	2	18	3	30	35	-61.716	155.092	10	5.65
14189641	2009	2	18	21	53	45	-27.412	-176.211	30	6.97
11712986	2009	2	20	1	46	18	-18.418	-178.658	524.6	5.63
11713537	2009	2	22	17	45	22	3.679	126.612	32	5.98
13435036	2009	2	24	5	58	1	13.841	146.349	18.8	5.78
13435047	2009	2	24	12	13	14	1.45	97.098	32.5	5.61
14189830	2009	2	24	12	39	40	-23.17	170.495	15	5.65
11730856	2009	2	28	14	33	6	-60.535	-25.024	15	6.3
15153007	2009	3	2	0	3	41	-1.105	119.843	20	5.56
15153057	2009	3	5	19	33	15	-17.492	-178.869	541.8	5.89
13567796	2009	3	6	7	1	49	-15.171	-173.213	12.2	5.74
14269610	2009	3	6	10	50	29	80.267	-2.056	15	6.47
14269655	2009	3	11	17	24	36	8.504	-83.258	14	5.92
14260549	2009	3	11	21	3	58	8.531	-83.251	15	5.87
11876229	2009	3	12	23	23	34	5.547	-82.631	10	6.3
11883144	2009	3	15	3	14	31	2.392	-95.315	10	5.79
14260571	2009	3	15	8	19	7	-14.552	-70.446	206.4	5.69
11938379	2009	3	16	7	13	35	-55.113	-129.551	10	5.88
15153215	2009	3	16	14	15	55	3.724	126.694	25	6.34
15153220	2009	3	16	17	42	4	3.655	126.742	25	5.66
15153302	2009	3	19	18	17	41	-23.134	-174.581	39.9	7.63
15153287	2009	3	19	20	33	59	-23.088	-174.596	40	5.87
15153412	2009	3	24	23	28	29	-5.192	151.889	55.6	5.8
12061015	2009	3	26	6	14	22	-27.508	73.19	13.1	5.66
12062029	2009	3	26	17	35	15	-5.761	-81.409	15	5.83
13437384	2009	3	26	19	19	58	27.396	126.805	155.5	5.86
15153443	2009	3	28	17	59	31	-2.95	139.666	97.2	5.95
13437633	2009	3	30	7	13	5	56.356	-152.737	14.2	6.03
14260694	2009	3	30	12	7	27	51.481	-178.062	30	5.73
12068425	2009	3	30	12	11	54	51.469	-178.16	31	5.75
15153508	2009	4	1	3	55	1	-3.505	144.238	15	6.41
15153500	2009	4	1	6	29	39	-6.065	101.84	30	5.6
15153530	2009	4	3	13	37	57	-8.058	130.381	29.2	5.6
12086165	2009	4	3	17	54	48	-27.908	-66.56	160	5.7
15153551	2009	4	4	5	31	55	5.125	127.25	48	6.25
12088191	2009	4	4	7	19	43	-62.647	155.637	15	5.92
12742016	2009	4	5	9	36	27	31.9	131.749	35	5.78
14405909	2009	4	5	12	56	15	-5.236	68.545	12.6	5.57
13438018	2009	4	6	1	32	42	42.368	13.353	10	6.32
15153574	2009	4	6	12	16	8	-22.339	-174.868	35	5.6
12742052	2009	4	7	4	23	33	45.984	151.7	40	6.88
15153694	2009	4	13	13	36	46	-6.831	125.071	556.4	5.59
15153721	2009	4	14	23	29	34	-16.369	-177.65	15	5.86
13438613	2009	4	15	10	20	6	12.355	58.13	18.8	5.68
15153728	2009	4	15	17	47	27	-3.153	100.361	19	5.75
13438642	2009	4	15	20	1	34	-3.144	100.404	22	6.28
15153745	2009	4	16	0	43	23	-6.468	154.329	25	5.77
12601058	2009	4	16	14	57	6	-60.346	-27.034	20	6.69
14413616	2009	4	17	2	8	9	-19.587	-70.492	30	6.08
14413620	2009	4	17	14	51	59	46.172	151.791	54.8	5.62
15153788	2009	4	18	2	3	52	-28.915	-177.272	69	5.74
15153797	2009	4	18	17	49	39	-20.599	-178.394	563.2	5.73
13438849	2009	4	18	19	17	59	46.07	151.389	40	6.61
13545964	2009	4	19	5	23	27	4.124	126.753	35	6.08
15153832	2009	4	20	12	21	23	-4.237	129.804	30	5.57
15153830	2009	4	20	20	2	26	-15.226	-173.327	35	5.58
15153866	2009	4	21	0	53	11	-19.807	169.996	25	5.62
13438949	2009	4	21	5	26	12	50.722	155.141	163.9	6.2
15153896	2009	4	21	5	33	22	-4.31	129.715	30	5.58
15153883	2009	4	21	21	10	0	-10.942	166.019	45	5.63
15153973	2009	4	26	0	6	54	-30.252	-178.487	141.8	6.11
12704953	2009	4	27	16	46	27	16.941	-99.568	33.3	5.83
13439165	2009	4	28	19	54	35	52.73	-35.209	10	5.56
15154034	2009	5	1	6	3	7	-10.748	162.399	29.2	5.89
13439271	2009	5	2	2	19	10	54.433	-161.501	36.3	5.57
13439296	2009	5	3	16	21	45	14.618	-91.252	108	6.28
13439457	2009	5	10	1	16	7	1.33	-85.365	10	6.11
15154280	2009	5	12	1	26	27	-5.678	149.588	101.9	6.1
12818792	2009	5	12	12	38	31	-12.407	65.121	12.7	5.75
15154291	2009	5	13	8	54	55	4.488	127.009	45	5.75
12821480	2009	5	13	21	31	17	-15.788	-173.365	86.2	5.79
15741854	2009	5	16	0	53	48	-31.46	-178.638	25	6.51
13439638	2009	5	16	18	21	20	56.403	-152.335	15	5.8
17593429	2009	5	16	18	22	26	56.408	-152.309	20	5.42
13679072	2009	5	16	18	22	31	56.478	-152.586	15	5.9
12834863	2009	5	18	14	1	3	-15.803	-75.134	15	5.81
14598201	2009	5	19	17	35	2	25.272	37.75	15	5.67
13469810	2009	5	21	5	53	55	7.969	127.055	25	5.74
12854197	2009	5	22	19	24	18	18.14	-98.383	72	5.65
15154883	2009	5	24	0	58	4	-31.409	-177.578	15	5.78
12861548	2009	5	24	6	49	24	-42.194	88.208	18.4	5.63
12861557	2009	5	24	9	57	12	-4.059	-104	15	5.62
12867661	2009	5	28	8	24	46	16.8	-86.254	19	7.35
15246573	2009	5	29	6	20	16	-17.081	168.472	31.4	5.71
15155586	2009	5	29	19	51	18	5.954	125.885	163	5.74
13439868	2009	6	2	2	17	6	-17.77	167.942	35	6.35
16066189	2009	6	2	2	26	56	-17.87	167.951	35	5.68
14931232	2009	6	3	18	54	40	-50.101	120.722	13.6	5.65
16100910	2009	6	3	21	37	39	19.74	-109.229	12.5	5.56
13439910	2009	6	4	17	10	5	-17.719	167.826	18.7	5.56
12920682	2009	6	4	17	25	25	-45.855	35.019	13.8	6.04
13195092	2009	6	5	3	30	34	41.815	143.541	41.9	6.33
12933396	2009	6	5	13	39	10	-35.393	-104.578	10	5.7
13439937	2009	6	5	21	16	58	-17.529	167.792	25	5.66
13195292	2009	6	6	5	52	43	35.507	141.055	35	5.76
14785462	2009	6	6	20	33	29	23.818	-46.184	18.8	6.01
13440015	2009	6	9	22	42	39	-55.097	-126.54	10	5.61
13917848	2009	6	10	23	13	21	-41.623	-84.124	15	5.63
16101229	2009	6	12	9	44	18	-17.672	167.828	35	5.97
13469967	2009	6	14	5	58	43	5.313	126.566	35	6.14
13197177	2009	6	16	20	5	58	-54.431	5.91	15	6.14
13568777	2009	6	17	7	8	18	51.676	-175.292	45	5.65
13197437	2009	6	19	14	4	58	35.331	28.443	20	5.74
14785634	2009	6	22	19	28	3	61.981	-150.812	65.3	5.52
13441376	2009	6	22	19	55	23	51.319	-178.151	30	5.72
13441388	2009	6	23	7	37	18	38.88	142.499	45	5.58
16718055	2009	6	23	14	19	18	-5.251	153.746	65	6.73
16874517	2009	6	23	14	19	22	-5.145	153.823	64	6.11
13383579	2009	6	27	15	45	48	-32.988	-15.893	10	5.54
13682200	2009	6	28	14	19	28	1.351	122.295	29.2	5.68
15083989	2009	7	1	9	30	10	34.138	25.493	15	6.45
15156353	2009	7	1	21	10	44	1.063	126.004	35	5.77
13545379	2009	7	3	11	0	16	25.224	-109.708	15	5.92
15084037	2009	7	4	6	49	36	9.763	-79.009	45	6.05
13584660	2009	7	6	14	53	12	50.421	177.059	22	6.1
15084056	2009	7	6	22	35	6	24.893	128.096	20.3	5.72
13361366	2009	7	7	19	11	45	75.276	-72.982	15	6.03
13368827	2009	7	8	19	23	38	-35.962	-102.639	15	5.96
13380449	2009	7	9	11	19	17	25.734	101.135	15	5.74
13545440	2009	7	12	6	12	47	-15.075	-70.546	199	6.15
16350211	2009	7	13	10	52	20	-9.143	119.377	75	5.94
15084155	2009	7	13	18	5	2	24.081	122.253	25	6.33
13383740	2009	7	14	18	38	9	-21.818	-67.231	190	5.69
15157724	2009	7	15	9	22	32	-45.836	166.678	22.5	7.78
15157725	2009	7	15	20	10	44	-3.296	150.64	22.3	6.16
15157732	2009	7	16	17	59	37	-17.444	167.811	21.8	5.78
15157802	2009	7	16	22	18	22	-46.24	166.235	22.5	5.73
15157733	2009	7	16	23	52	4	5.058	126.592	64.9	5.58
15157863	2009	7	17	3	20	31	-21.874	-175.001	36.2	5.64
13524841	2009	7	24	3	11	56	31.155	85.896	11.6	5.81
13545553	2009	7	25	1	42	24	-6.48	154.97	40	5.92
13903916	2009	7	25	1	43	42	59.385	-143.663	15	5.64
13531282	2009	7	25	19	3	21	-29.721	-177.577	35.5	5.62
13545569	2009	7	26	23	1	33	-17.807	168.034	35	5.84
15742390	2009	7	26	23	10	26	-4.79	102.92	70.9	5.67
15059931	2009	7	28	8	43	45	-5.575	101.642	15	5.65
15060450	2009	7	30	20	5	36	-20.825	-174.121	17.9	5.69
13536163	2009	7	31	10	9	46	-56.49	-142.948	10	5.74
13537887	2009	8	1	13	33	30	-56.193	-124.244	10	6.03
15158993	2009	8	2	8	54	36	-0.452	132.942	42.3	6.05
13772232	2009	8	3	17	55	23	28.998	-113.048	11.9	5.39
13545649	2009	8	3	17	59	58	29.023	-112.848	15	6.9
13545654	2009	8	3	18	40	50	29.46	-113.773	15	6.25
15190010	2009	8	5	0	17	59	24.308	125.172	30	6.13
15159266	2009	8	5	8	31	42	-45.464	166.481	15	6.09
13772272	2009	8	5	9	13	13	29.658	-113.816	15	5.77
15159487	2009	8	7	17	34	16	-16.126	-177.639	15	5.57
15190095	2009	8	9	10	55	56	33.138	138.055	303.4	7.07
15159700	2009	8	10	4	6	31	-11.613	166.246	40	6.55
15159659	2009	8	10	17	46	24	-3.156	143.269	15	5.68
15190110	2009	8	10	19	55	40	14.07	92.872	30	7.47
15742574	2009	8	10	20	7	6	34.766	138.467	20	6.72
13772412	2009	8	12	14	50	15	-57.651	-25.344	35	5.5
15159809	2009	8	12	20	4	25	6.089	126.464	100	5.72
13568964	2009	8	12	22	48	52	32.857	140.407	70	6.59
13570494	2009	8	13	9	21	35	14.091	92.851	40	5.86
13772430	2009	8	13	9	37	36	7.959	-85.644	16.4	5.82
13882832	2009	8	14	8	19	59	-13.87	166.695	35	5.71
15160132	2009	8	15	23	30	19	-19.833	-178.088	609.6	5.58
15190157	2009	8	16	7	38	23	-1.47	99.468	25	6.7
15160205	2009	8	16	12	49	0	-1.392	99.432	25	5.8
13583494	2009	8	17	0	5	48	23.516	123.611	20	6.66
13583512	2009	8	17	10	10	56	23.452	123.623	20	6.13
13765347	2009	8	17	10	15	6	23.426	123.688	19.5	5.66
15160428	2009	8	18	17	59	13	-6.678	154.719	35	5.59
15160454	2009	8	18	21	20	48	-25.964	-178.232	276.7	6.31
15160456	2009	8	19	2	55	10	-1.381	99.445	29.3	5.55
13588037	2009	8	20	6	35	6	72.185	0.936	15	6
15160684	2009	8	21	11	15	41	-22.732	171.1	20	5.6
15161414	2009	8	28	1	51	19	-7.215	123.475	638.3	6.9
15743678	2009	8	28	1	52	6	37.65	95.753	15	6.26
13765438	2009	8	28	2	14	57	37.692	95.726	15	5.68
13884747	2009	8	28	2	16	7	37.679	95.8	15	5.62
15161579	2009	8	30	14	51	33	-15.227	-172.454	15	6.61
15161554	2009	8	30	15	24	9	-6.85	154.622	53.2	5.91
15190766	2009	8	31	10	15	30	37.665	95.898	10	5.77
15161670	2009	9	2	7	55	0	-7.764	107.384	46	6.98
15161694	2009	9	2	18	0	9	-29.25	-178.797	257	6.15
15473786	2009	9	3	13	26	17	31.176	130.181	166.2	6.2
15473890	2009	9	3	19	51	7	24.36	94.681	102.5	5.9
13668189	2009	9	5	3	58	38	-15.266	-70.49	203.6	5.78
15161822	2009	9	7	16	12	22	-10.135	110.638	27.6	6.17
13684754	2009	9	7	22	41	37	42.594	43.466	19.7	5.98
13684757	2009	9	7	22	49	30	42.544	43.525	20	5.09
15161847	2009	9	8	18	51	23	1.165	120.866	25	5.75
15161883	2009	9	9	8	6	33	2.436	126.063	115.7	5.68
13693698	2009	9	10	2	46	51	48.219	154.458	50	5.95
13759499	2009	9	11	8	49	13	48.231	154.301	50	5.56
15478060	2009	9	12	20	6	25	10.719	-67.95	14	6.37
13783311	2009	9	17	23	21	39	-29.194	-112.256	10	6.21
15480659	2009	9	18	6	23	55	12.617	120.476	21.8	5.95
15161993	2009	9	18	11	53	50	6.542	124.712	25	5.67
15161994	2009	9	18	18	34	21	1.788	127.21	90	5.79
13821443	2009	9	18	18	46	9	19.307	-108.418	20	5.64
15481018	2009	9	18	23	6	57	-9.172	115.595	75	5.74
13788743	2009	9	21	8	30	14	71.073	-7.71	11.4	5.61
13788745	2009	9	21	8	53	5	27.398	91.433	14	6.12
15482283	2009	9	21	19	38	42	20.393	94.837	84.6	5.69
13791475	2009	9	22	4	38	10	-3.818	141.966	54.2	5.56
13792744	2009	9	23	2	59	31	-53.102	160.026	15	6
13794390	2009	9	24	7	16	20	18.815	-107.314	15	6.38
16350616	2009	9	25	9	6	12	-6.356	130.278	124.3	5.56
13800448	2009	9	28	19	22	59	27.801	127.931	20	5.81
15162203	2009	9	29	17	48	10	-15.529	-171.873	15	8.09
13993620	2009	9	29	17	57	28	-15.878	-173.144	15	5.63
15162197	2009	9	29	18	8	23	-15.5	-171.958	15	5.74
15162150	2009	9	29	18	19	37	-15.897	-171.438	15	5.62
15162151	2009	9	29	18	21	43	-16.137	-172.875	15	5.78
15486301	2009	9	29	18	22	14	-16.126	-173.204	15	5.73
15162155	2009	9	29	18	40	11	-15.384	-173.094	15	5.74
15162178	2009	9	29	23	45	4	-15.871	-172.517	15	5.94
13801688	2009	9	30	10	16	10	-0.705	99.97	90	7.56
13822222	2009	9	30	19	3	17	-15.707	-69.45	258	5.91
13801719	2009	10	1	1	52	29	-2.56	101.519	20	6.6
13801722	2009	10	1	2	20	32	-2.424	101.432	20	5.35
13801726	2009	10	1	6	13	33	-15.28	-173.158	15	5.85
13918467	2009	10	1	20	55	38	-12.188	166.628	45	5.5
13802778	2009	10	2	1	7	41	-16.306	-173.309	15.8	6.11
17141373	2009	10	2	15	47	11	-17.111	174.619	25	5.96
14092175	2009	10	3	17	36	5	23.691	121.621	25	5.95
13894726	2009	10	4	10	57	59	6.674	123.504	625	6.63
13908732	2009	10	4	11	4	6	6.632	123.513	625	5.64
13822603	2009	10	6	1	59	39	-4.584	-104.978	15	5.7
13824134	2009	10	7	5	38	37	52.083	178.014	138.7	5.7
15928265	2009	10	7	20	52	14	81.565	120.165	15	5.82
13825950	2009	10	7	21	41	14	4.105	122.53	585	6.77
13908747	2009	10	7	22	3	15	-13.037	166.431	37.1	7.62
13825954	2009	10	7	22	18	26	-12.607	166.309	39.9	8.02
14092590	2009	10	7	22	18	52	-12.449	166.456	40	7.82
17141773	2009	10	7	22	50	15	-12.747	166.133	20	6.81
17141789	2009	10	7	23	13	50	-13.11	166.403	40.5	7.42
13825957	2009	10	7	23	48	53	-13.565	166.441	44.6	6.24
13825958	2009	10	7	23	54	17	-13.287	166.331	40	6.45
13825959	2009	10	8	0	22	5	-13.394	166.209	42.7	5.8
