date,value,val2,val3
2011/11/8,1926.9,1926.9,1926.9
2011/11/9,1906.5,1906.5,1906.5
2011/11/10,1917.3,1917.3,1917.3
2011/11/11,1977.1,1977.1,1977.1
2011/11/12,2000.6,2000.6,2000.6
2011/11/13,2038.2,2038.2,2038.2
2011/11/14,2085.7,2085.7,2085.7
2011/11/15,2140.2,2140.2,2140.2
2011/11/16,2209.9,2209.9,2209.9
2011/11/17,2291.9,2291.9,2291.9
2011/11/18,2362.4,2362.4,2362.4
2011/11/19,2378.1,2378.1,2378.1
2011/11/20,2402.6,2402.6,2402.6
2011/11/21,2441,2441,2441
2011/11/22,2473.1,2473.1,2473.1
2011/11/23,2483.1,2483.1,2483.1
2011/11/24,2527,2527,2527
2011/11/25,2557,2557,2557
2011/11/26,2579.2,2579.2,2579.2
2011/11/27,2598,2598,2598
2011/11/28,2625.9,2625.9,2625.9
2011/11/29,2644.6,2644.6,2644.6
2011/11/30,2634.8,2634.8,2634.8
2011/12/1,2626,2626,2626
2011/12/2,2650.6,2650.6,2650.6
2011/12/3,2646.7,2646.7,2646.7
2011/12/4,2642,2642,2642
2011/12/5,2641.8,2641.8,2641.8
2011/12/6,2628,2628,2628
2011/12/7,2610.6,2610.6,2610.6
2011/12/8,2599.5,2599.5,2599.5
2011/12/9,2595.6,2595.6,2595.6
2011/12/10,2580,2580,2580
2011/12/11,2589.4,2589.4,2589.4
2011/12/12,2602.3,2602.3,2602.3
2011/12/13,2600.7,2600.7,2600.7
2011/12/14,2597.9,2597.9,2597.9
2011/12/15,2597.2,2597.2,2597.2
2011/12/16,2579.1,2579.1,2579.1
2011/12/17,2570.6,2570.6,2570.6
2011/12/18,2553.6,2553.6,2553.6
2011/12/19,2554.9,2554.9,2554.9
2011/12/20,2554.1,2554.1,2554.1
2011/12/21,2551.8,2551.8,2551.8
2011/12/22,2541.8,2541.8,2541.8
2011/12/23,2575.2,2575.2,2575.2
2011/12/24,2570.2,2570.2,2570.2
2011/12/25,2583.7,2583.7,2583.7
2011/12/26,2598,2598,2598
2011/12/27,2615.4,2615.4,2615.4
2011/12/28,2617.8,2617.8,2617.8
2011/12/29,2640.9,2640.9,2640.9
2011/12/30,2652.3,2652.3,2652.3
2011/12/31,2676.8,2676.8,2676.8
2012/1/1,4.6,4.6,4.6
2012/1/2,25.5,25.5,25.5
2012/1/3,31,31,31
2012/1/4,41.9,41.9,41.9
2012/1/5,63.3,63.3,63.3
2012/1/6,70.9,70.9,70.9
2012/1/7,77.4,77.4,77.4
2012/1/8,96.3,96.3,96.3
2012/1/9,110.8,110.8,110.8
2012/1/10,120.1,120.1,120.1
2012/1/11,97,97,97
2012/1/12,120.4,120.4,120.4
2012/1/13,131.8,131.8,131.8
2012/1/14,144,144,144
2012/1/15,152.3,152.3,152.3
2012/1/16,152.4,152.4,152.4
2012/1/17,158.9,158.9,158.9
2012/1/18,162.6,162.6,162.6
2012/1/19,149.6,149.6,149.6
2012/1/20,138.1,138.1,138.1
2012/1/21,116.4,116.4,116.4
2012/1/22,111.9,111.9,111.9
2012/1/23,125.7,125.7,125.7
2012/1/24,132.4,132.4,132.4
2012/1/25,138.9,138.9,138.9
2012/1/26,156.5,156.5,156.5
2012/1/27,167.8,167.8,167.8
2012/1/28,161.1,161.1,161.1
2012/1/29,160.7,160.7,160.7
2012/1/30,156.9,156.9,156.9
2012/1/31,172.8,172.8,172.8
2012/2/1,176.2,176.2,176.2
2012/2/2,158.4,158.4,158.4
2012/2/3,171.5,171.5,171.5
2012/2/4,189.4,189.4,189.4
2012/2/5,197.3,197.3,197.3
2012/2/6,202.8,202.8,202.8
2012/2/7,189,189,189
2012/2/8,185.9,185.9,185.9
2012/2/9,196.2,196.2,196.2
2012/2/10,166,166,166
2012/2/11,173.1,173.1,173.1
2012/2/12,182.3,182.3,182.3
2012/2/13,184.3,184.3,184.3
2012/2/14,188.7,188.7,188.7
2012/2/15,193.2,193.2,193.2
2012/2/16,188.9,188.9,188.9
2012/2/17,190.4,190.4,190.4
2012/2/18,189.6,189.6,189.6
2012/2/19,204,204,204
2012/2/20,228.5,228.5,228.5
2012/2/21,234.3,234.3,234.3
2012/2/22,250.6,250.6,250.6
2012/2/23,245.2,245.2,245.2
2012/2/24,252,252,252
2012/2/25,293.9,293.9,293.9
2012/2/26,254.1,254.1,254.1
2012/2/27,252.7,252.7,252.7
2012/2/28,270.6,270.6,270.6
2012/2/29,269.6,269.6,269.6
2012/3/1,284.4,284.4,284.4
2012/3/2,287.3,287.3,287.3
2012/3/3,289.3,289.3,289.3
2012/3/4,301.1,301.1,301.1
2012/3/5,308,308,308
2012/3/6,311,311,311
2012/3/7,311.7,311.7,311.7
2012/3/8,310.9,310.9,310.9
2012/3/9,302.7,302.7,302.7
2012/3/10,319.2,319.2,319.2
2012/3/11,324.5,324.5,324.5
2012/3/12,324.6,324.6,324.6
2012/3/13,335,335,335
2012/3/14,331.1,331.1,331.1
2012/3/15,329,329,329
2012/3/16,328.9,328.9,328.9
2012/3/17,337.6,337.6,337.6
2012/3/18,323.8,323.8,323.8
2012/3/19,334.4,334.4,334.4
2012/3/20,311.3,311.3,311.3
2012/3/21,293,293,293
2012/3/22,285.2,285.2,285.2
2012/3/23,235,235,235
2012/3/24,184.6,184.6,184.6
2012/3/25,160.5,160.5,160.5
2012/3/26,148.2,148.2,148.2
2012/3/27,147.7,147.7,147.7
2012/3/28,146,146,146
2012/3/29,139.5,139.5,139.5
2012/3/30,92.3,92.3,92.3
2012/3/31,-49.2,-49.2,-49.2
2012/4/1,-75.9,-75.9,-75.9
2012/4/2,-90.5,-90.5,-90.5
2012/4/3,-167.4,-167.4,-167.4
2012/4/4,-183.1,-183.1,-183.1
2012/4/5,-227.7,-227.7,-227.7
2012/4/6,-247.2,-247.2,-247.2
2012/4/7,-254.8,-254.8,-254.8
2012/4/8,-241.8,-241.8,-241.8
2012/4/9,-228.8,-228.8,-228.8
2012/4/10,-223.4,-223.4,-223.4
2012/4/11,-253.9,-253.9,-253.9
2012/4/12,-279.1,-279.1,-279.1
2012/4/13,-511.4,-511.4,-511.4
2012/4/14,-537.7,-537.7,-537.7
2012/4/15,-564,-564,-564
2012/4/16,-552.1,-552.1,-552.1
2012/4/17,-546.5,-546.5,-546.5
2012/4/18,-525.2,-525.2,-525.2
2012/4/19,-492.9,-492.9,-492.9
2012/4/20,-436.6,-436.6,-436.6
2012/4/21,-396.8,-396.8,-396.8
2012/4/22,-312.1,-312.1,-312.1
2012/4/23,-256.4,-256.4,-256.4
2012/4/24,-204.4,-204.4,-204.4
2012/4/25,-200.4,-200.4,-200.4
2012/4/26,-180.3,-180.3,-180.3
2012/4/27,-107.3,-107.3,-107.3
2012/4/28,-75.7,-75.7,-75.7
2012/4/29,-55.7,-55.7,-55.7
2012/4/30,-12.4,-12.4,-12.4
2012/5/1,-25.8,-25.8,-25.8
2012/5/2,-25.4,-25.4,-25.4
2012/5/3,25.2,25.2,25.2
2012/5/4,69,69,69
2012/5/5,141.2,141.2,141.2
2012/5/6,198.8,198.8,198.8
2012/5/7,264.5,264.5,264.5
2012/5/8,323.2,323.2,323.2
2012/5/9,363.5,363.5,363.5
2012/5/10,434.9,434.9,434.9
2012/5/11,446.5,446.5,446.5
2012/5/12,-15.3,-15.3,-15.3
2012/5/13,-325,-325,-325
2012/5/14,-286.2,-286.2,-286.2
2012/5/15,-124.8,-124.8,-124.8
2012/5/16,100.8,100.8,100.8
2012/5/17,254.9,254.9,254.9
2012/5/18,380,380,380
2012/5/19,495.4,495.4,495.4
2012/5/20,629.1,629.1,629.1
2012/5/21,709.8,709.8,709.8
2012/5/22,489.5,489.5,489.5
2012/5/23,-497,-497,-497
2012/5/24,-456.2,-456.2,-456.2
2012/5/25,-255.6,-255.6,-255.6
2012/5/26,179.7,179.7,179.7
2012/5/27,671.3,671.3,671.3
2012/5/28,994.7,994.7,994.7
2012/5/29,1166.2,1166.2,1166.2
2012/5/30,1300.4,1300.4,1300.4
2012/5/31,1534.7,1534.7,1534.7
2012/6/1,1699.9,1699.9,1699.9
2012/6/2,1822.3,1822.3,1822.3
2012/6/3,1912.3,1912.3,1912.3
2012/6/4,1952.5,1952.5,1952.5
2012/6/5,2028.7,2028.7,2028.7
2012/6/6,2106.2,2106.2,2106.2
2012/6/7,2144.7,2144.7,2144.7
2012/6/8,2174.2,2174.2,2174.2
2012/6/9,2211.1,2211.1,2211.1
2012/6/10,2234.8,2234.8,2234.8
2012/6/11,2240.5,2240.5,2240.5
2012/6/12,2277.8,2277.8,2277.8
2012/6/13,2291.6,2291.6,2291.6
2012/6/14,2269.9,2269.9,2269.9
2012/6/15,2244,2244,2244
2012/6/16,2213.1,2213.1,2213.1
2012/6/17,2177.6,2177.6,2177.6
2012/6/18,2149.7,2149.7,2149.7
2012/6/19,2141.5,2141.5,2141.5
2012/6/20,2100.6,2100.6,2100.6
2012/6/21,2057.7,2057.7,2057.7
2012/6/22,2039.9,2039.9,2039.9
2012/6/23,2046,2046,2046
2012/6/24,2020.9,2020.9,2020.9
2012/6/25,1980.1,1980.1,1980.1
2012/6/26,1959.5,1959.5,1959.5
2012/6/27,1911.6,1911.6,1911.6
2012/6/28,1877.3,1877.3,1877.3
2012/6/29,1863.4,1863.4,1863.4
2012/6/30,1859.8,1859.8,1859.8
2012/7/1,1689.2,1689.2,1689.2
2012/7/2,1192.3,1192.3,1192.3
2012/7/3,-243.7,-243.7,-243.7
2012/7/4,-491.7,-491.7,-491.7
2012/7/5,-588.6,-588.6,-588.6
2012/7/6,-683.2,-683.2,-683.2
2012/7/7,-759.7,-759.7,-759.7
2012/7/8,-822,-822,-822
2012/7/9,-910.9,-910.9,-910.9
2012/7/10,-980.4,-980.4,-980.4
2012/7/11,-1037.2,-1037.2,-1037.2
2012/7/12,-1188.7,-1188.7,-1188.7
2012/7/13,-1329.3,-1329.3,-1329.3
2012/7/14,-1296.2,-1296.2,-1296.2
2012/7/15,-1313.2,-1313.2,-1313.2
2012/7/16,-1350.1,-1350.1,-1350.1
2012/7/17,-1374.6,-1374.6,-1374.6
2012/7/18,-1428.8,-1428.8,-1428.8
2012/7/19,-1514.9,-1514.9,-1514.9
2012/7/20,-1537.5,-1537.5,-1537.5
2012/7/21,-1568.2,-1568.2,-1568.2
2012/7/22,-1590.8,-1590.8,-1590.8
2012/7/23,-1592.5,-1592.5,-1592.5
2012/7/24,-1613.2,-1613.2,-1613.2
2012/7/25,-1648,-1648,-1648
2012/7/26,-1646.1,-1646.1,-1646.1
2012/7/27,-1622.7,-1622.7,-1622.7
2012/7/28,-1622.6,-1622.6,-1622.6
2012/7/29,-1600.9,-1600.9,-1600.9
2012/7/30,-1557.5,-1557.5,-1557.5
2012/7/31,-1525.1,-1525.1,-1525.1
2012/8/1,-1550.8,-1550.8,-1550.8
2012/8/2,-1537.8,-1537.8,-1537.8
2012/8/3,-1523.5,-1523.5,-1523.5
2012/8/4,-1523.4,-1523.4,-1523.4
2012/8/5,-1527.9,-1527.9,-1527.9
2012/8/6,-1545.1,-1545.1,-1545.1
2012/8/7,-1563.6,-1563.6,-1563.6
2012/8/8,-1573.2,-1573.2,-1573.2
2012/8/9,-1553.6,-1553.6,-1553.6
2012/8/10,-1523.4,-1523.4,-1523.4
2012/8/11,-1486.8,-1486.8,-1486.8
2012/8/12,-1452.8,-1452.8,-1452.8
2012/8/13,-1444.3,-1444.3,-1444.3
2012/8/14,-1479.7,-1479.7,-1479.7
2012/8/15,-1440.8,-1440.8,-1440.8
2012/8/16,-1449.9,-1449.9,-1449.9
2012/8/17,-1464.8,-1464.8,-1464.8
2012/8/18,-1431.9,-1431.9,-1431.9
2012/8/19,-1405.8,-1405.8,-1405.8
2012/8/20,-1394,-1394,-1394
2012/8/21,-1448.4,-1448.4,-1448.4
2012/8/22,-1540.9,-1540.9,-1540.9
2012/8/23,-1548.7,-1548.7,-1548.7
2012/8/24,-1558.2,-1558.2,-1558.2
2012/8/25,-1554.8,-1554.8,-1554.8
2012/8/26,-1537.5,-1537.5,-1537.5
2012/8/27,-1548.9,-1548.9,-1548.9
2012/8/28,-1542.7,-1542.7,-1542.7
2012/8/29,-1525,-1525,-1525
2012/8/30,-1516.4,-1516.4,-1516.4
2012/8/31,-1635.9,-1635.9,-1635.9
2012/9/1,-1632.8,-1632.8,-1632.8
2012/9/2,-1640.9,-1640.9,-1640.9
2012/9/3,-1717.8,-1717.8,-1717.8
2012/9/4,-1751.5,-1751.5,-1751.5
2012/9/5,-1760.5,-1760.5,-1760.5
2012/9/6,-1742.6,-1742.6,-1742.6
2012/9/7,-1699.2,-1699.2,-1699.2
2012/9/8,-1674.7,-1674.7,-1674.7
2012/9/9,-1685.5,-1685.5,-1685.5
2012/9/10,-1696.3,-1696.3,-1696.3
2012/9/11,-1696.1,-1696.1,-1696.1
2012/9/12,-1844.5,-1844.5,-1844.5
2012/9/13,-1975.6,-1975.6,-1975.6
2012/9/14,-2000.5,-2000.5,-2000.5
2012/9/15,-2057.4,-2057.4,-2057.4
2012/9/16,-2096.8,-2096.8,-2096.8
2012/9/17,-2078.2,-2078.2,-2078.2
2012/9/18,-2012.5,-2012.5,-2012.5
2012/9/19,-1962,-1962,-1962
2012/9/20,-1943.5,-1943.5,-1943.5
2012/9/21,-1897.2,-1897.2,-1897.2
2012/9/22,-1824.6,-1824.6,-1824.6
2012/9/23,-1761.3,-1761.3,-1761.3
2012/9/24,-1704.4,-1704.4,-1704.4
2012/9/25,-1657.3,-1657.3,-1657.3
2012/9/26,-1615.3,-1615.3,-1615.3
2012/9/27,-1572.1,-1572.1,-1572.1
2012/9/28,-1531.5,-1531.5,-1531.5
2012/9/29,-1501.7,-1501.7,-1501.7
2012/9/30,-1494.8,-1494.8,-1494.8
2012/10/1,-1461,-1461,-1461
2012/10/2,-1443.1,-1443.1,-1443.1
2012/10/3,-1439.3,-1439.3,-1439.3
2012/10/4,-1409.6,-1409.6,-1409.6
2012/10/5,-1367.7,-1367.7,-1367.7
2012/10/6,-1362.3,-1362.3,-1362.3
2012/10/7,-1349.6,-1349.6,-1349.6
2012/10/8,-1322.7,-1322.7,-1322.7
2012/10/9,-1319.7,-1319.7,-1319.7
2012/10/10,-1305.9,-1305.9,-1305.9
2012/10/11,-1290.3,-1290.3,-1290.3
2012/10/12,-1281.3,-1281.3,-1281.3
2012/10/13,-1269.5,-1269.5,-1269.5
2012/10/14,-1282.9,-1282.9,-1282.9
2012/10/15,-1279.6,-1279.6,-1279.6
2012/10/16,-1339.6,-1339.6,-1339.6
2012/10/17,-1380.2,-1380.2,-1380.2
2012/10/18,-1386.2,-1386.2,-1386.2
2012/10/19,-1413.9,-1413.9,-1413.9
2012/10/20,-1417.3,-1417.3,-1417.3
2012/10/21,-1385.9,-1385.9,-1385.9
2012/10/22,-1364.9,-1364.9,-1364.9
2012/10/23,-1344.9,-1344.9,-1344.9
2012/10/24,-1318.4,-1318.4,-1318.4
2012/10/25,-1288.8,-1288.8,-1288.8
2012/10/26,-1280.2,-1280.2,-1280.2
2012/10/27,-1341.4,-1341.4,-1341.4
2012/10/28,-1320.3,-1320.3,-1320.3
2012/10/29,-1295.1,-1295.1,-1295.1
2012/10/30,-1320,-1320,-1320
2012/10/31,-1334.7,-1334.7,-1334.7
2012/11/1,-1330.1,-1330.1,-1330.1
2012/11/2,-1321.8,-1321.8,-1321.8
2012/11/3,-1336.2,-1336.2,-1336.2
2012/11/4,-1332.5,-1332.5,-1332.5
2012/11/5,-1309.2,-1309.2,-1309.2
2012/11/6,-1288.3,-1288.3,-1288.3
2012/11/7,-1258.7,-1258.7,-1258.7
2012/11/8,-1225,-1225,-1225
2012/11/9,-1200.7,-1200.7,-1200.7
2012/11/10,-1188.8,-1188.8,-1188.8
2012/11/11,-1153.5,-1153.5,-1153.5
2012/11/12,-1105.3,-1105.3,-1105.3
2012/11/13,-1057.9,-1057.9,-1057.9
2012/11/14,-997.8,-997.8,-997.8
2012/11/15,-961.5,-961.5,-961.5
2012/11/16,-901.6,-901.6,-901.6
2012/11/17,-837.2,-837.2,-837.2
2012/11/18,-785.9,-785.9,-785.9
2012/11/19,-744.9,-744.9,-744.9
2012/11/20,-689.7,-689.7,-689.7
2012/11/21,-661.4,-661.4,-661.4
2012/11/22,-596.9,-596.9,-596.9
2012/11/23,-541.7,-541.7,-541.7
2012/11/24,-473.6,-473.6,-473.6
2012/11/25,-402.2,-402.2,-402.2
2012/11/26,-349,-349,-349
2012/11/27,-272.7,-272.7,-272.7
2012/11/28,-232.9,-232.9,-232.9
2012/11/29,-200.9,-200.9,-200.9
2012/11/30,-173.1,-173.1,-173.1
2012/12/1,-135.4,-135.4,-135.4
2012/12/2,-96.7,-96.7,-96.7
2012/12/3,-57.3,-57.3,-57.3
2012/12/4,25.2,25.2,25.2
2012/12/5,45.7,45.7,45.7
2012/12/6,106.6,106.6,106.6
2012/12/7,144.1,144.1,144.1
2012/12/8,208.4,208.4,208.4
2012/12/9,263.8,263.8,263.8
2012/12/10,300.5,300.5,300.5
2012/12/11,358.1,358.1,358.1
2012/12/12,427.7,427.7,427.7
2012/12/13,500.1,500.1,500.1
2012/12/14,561.5,561.5,561.5
2012/12/15,613.5,613.5,613.5
2012/12/16,661.4,661.4,661.4
2012/12/17,687.7,687.7,687.7
2012/12/18,704.7,704.7,704.7
2012/12/19,785.5,785.5,785.5
2012/12/20,817.4,817.4,817.4
2012/12/21,834.6,834.6,834.6
2012/12/22,847,847,847
2012/12/23,870.5,870.5,870.5
2012/12/24,939.7,939.7,939.7
2012/12/25,956.3,956.3,956.3
2012/12/26,984,984,984
2012/12/27,1033,1033,1033
2012/12/28,1071.9,1071.9,1071.9
2012/12/29,1092.2,1092.2,1092.2
2012/12/30,1139.3,1139.3,1139.3
2012/12/31,1190.6,1190.6,1190.6
2013/1/1,12.9,12.9,12.9
2013/1/2,27.5,27.5,27.5
2013/1/3,33,33,33
2013/1/4,96.9,96.9,96.9
2013/1/5,118.1,118.1,118.1
2013/1/6,126.3,126.3,126.3
2013/1/7,158.1,158.1,158.1
2013/1/8,177.6,177.6,177.6
2013/1/9,199.7,199.7,199.7
2013/1/10,230.5,230.5,230.5
2013/1/11,267.4,267.4,267.4
2013/1/12,301.6,301.6,301.6
2013/1/13,340,340,340
2013/1/14,357.5,357.5,357.5
2013/1/15,390.9,390.9,390.9
2013/1/16,418.3,418.3,418.3
2013/1/17,420.2,420.2,420.2
2013/1/18,453.7,453.7,453.7
2013/1/19,496,496,496
2013/1/20,510.6,510.6,510.6
2013/1/21,515.2,515.2,515.2
2013/1/22,530.9,530.9,530.9
2013/1/23,555.8,555.8,555.8
2013/1/24,559,559,559
2013/1/25,577.8,577.8,577.8
2013/1/26,598.5,598.5,598.5
2013/1/27,607.5,607.5,607.5
2013/1/28,647.8,647.8,647.8
2013/1/29,659.3,659.3,659.3
2013/1/30,697.7,697.7,697.7
2013/1/31,735.2,735.2,735.2
2013/2/1,739.6,739.6,739.6
2013/2/2,749.4,749.4,749.4
2013/2/3,778.3,778.3,778.3
2013/2/4,782.7,782.7,782.7
2013/2/5,799.6,799.6,799.6
2013/2/6,806.4,806.4,806.4
2013/2/7,797.1,797.1,797.1
2013/2/8,772.1,772.1,772.1
2013/2/9,787.5,787.5,787.5
2013/2/10,808.6,808.6,808.6
2013/2/11,807.1,807.1,807.1
2013/2/12,800.7,800.7,800.7
2013/2/13,825.4,825.4,825.4
2013/2/14,823.9,823.9,823.9
2013/2/15,817.9,817.9,817.9
2013/2/16,835.5,835.5,835.5
2013/2/17,842.1,842.1,842.1
2013/2/18,831.9,831.9,831.9
2013/2/19,807.2,807.2,807.2
2013/2/20,821.1,821.1,821.1
2013/2/21,822.2,822.2,822.2
2013/2/22,817.9,817.9,817.9
2013/2/23,832,832,832
2013/2/24,851.3,851.3,851.3
2013/2/25,852.7,852.7,852.7
2013/2/26,857.8,857.8,857.8
2013/2/27,864.5,864.5,864.5
2013/2/28,884.2,884.2,884.2
2013/3/1,864.9,864.9,864.9
2013/3/2,840.1,840.1,840.1
2013/3/3,884.5,884.5,884.5
2013/3/4,888.5,888.5,888.5
2013/3/5,892.7,892.7,892.7
2013/3/6,900.3,900.3,900.3
2013/3/7,898.4,898.4,898.4
2013/3/8,920.1,920.1,920.1
2013/3/9,946.3,946.3,946.3
2013/3/10,920.4,920.4,920.4
2013/3/11,909.9,909.9,909.9
2013/3/12,912.5,912.5,912.5
2013/3/13,901.4,901.4,901.4
2013/3/14,897.3,897.3,897.3
2013/3/15,905.6,905.6,905.6
2013/3/16,909.5,909.5,909.5
2013/3/17,944.3,944.3,944.3
2013/3/18,957.9,957.9,957.9
2013/3/19,978.4,978.4,978.4
2013/3/20,963.4,963.4,963.4
2013/3/21,985.2,985.2,985.2
2013/3/22,995.4,995.4,995.4
2013/3/23,1019.7,1019.7,1019.7
2013/3/24,1021,1021,1021
2013/3/25,1030.8,1030.8,1030.8
2013/3/26,948.9,948.9,948.9
2013/3/27,923.9,923.9,923.9
2013/3/28,900.7,900.7,900.7
2013/3/29,880.1,880.1,880.1
2013/3/30,880.8,880.8,880.8
2013/3/31,857.7,857.7,857.7
2013/4/1,865.8,865.8,865.8
2013/4/2,860,860,860
2013/4/3,877.7,877.7,877.7
2013/4/4,925,925,925
2013/4/5,892.4,892.4,892.4
2013/4/6,642,642,642
2013/4/7,592.8,592.8,592.8
2013/4/8,543.2,543.2,543.2
2013/4/9,477.9,477.9,477.9
2013/4/10,481.4,481.4,481.4
2013/4/11,514,514,514
2013/4/12,532.9,532.9,532.9
2013/4/13,589.9,589.9,589.9
2013/4/14,641.8,641.8,641.8
2013/4/15,685.6,685.6,685.6
2013/4/16,734,734,734
2013/4/17,769.3,769.3,769.3
2013/4/18,807.2,807.2,807.2
2013/4/19,802.9,802.9,802.9
2013/4/20,765.4,765.4,765.4
2013/4/21,801.2,801.2,801.2
2013/4/22,848.5,848.5,848.5
2013/4/23,870.1,870.1,870.1
2013/4/24,921.4,921.4,921.4
2013/4/25,950.1,950.1,950.1
2013/4/26,1008.6,1008.6,1008.6
2013/4/27,1097.5,1097.5,1097.5
2013/4/28,1167.2,1167.2,1167.2
2013/4/29,1177.6,1177.6,1177.6
2013/4/30,890.7,890.7,890.7
2013/5/1,888.3,888.3,888.3
2013/5/2,787.6,787.6,787.6
2013/5/3,723.5,723.5,723.5
2013/5/4,697,697,697
2013/5/5,696.3,696.3,696.3
2013/5/6,754.7,754.7,754.7
2013/5/7,995.6,995.6,995.6
2013/5/8,1042.1,1042.1,1042.1
2013/5/9,1051.3,1051.3,1051.3
2013/5/10,1078.1,1078.1,1078.1
2013/5/11,1099.5,1099.5,1099.5
2013/5/12,1163.4,1163.4,1163.4
2013/5/13,1225.3,1225.3,1225.3
2013/5/14,1253.2,1253.2,1253.2
2013/5/15,1250.2,1250.2,1250.2
2013/5/16,1269.2,1269.2,1269.2
2013/5/17,1277.6,1277.6,1277.6
2013/5/18,1251.2,1251.2,1251.2
2013/5/19,1260.4,1260.4,1260.4
2013/5/20,1374.8,1374.8,1374.8
2013/5/21,1500.4,1500.4,1500.4
2013/5/22,1630.7,1630.7,1630.7
2013/5/23,1718.9,1718.9,1718.9
2013/5/24,1745.2,1745.2,1745.2
2013/5/25,1824.2,1824.2,1824.2
2013/5/26,1860.3,1860.3,1860.3
2013/5/27,1838.9,1838.9,1838.9
2013/5/28,1878.7,1878.7,1878.7
2013/5/29,1856.4,1856.4,1856.4
2013/5/30,1710.9,1710.9,1710.9
2013/5/31,1910.6,1910.6,1910.6
2013/6/1,2029,2029,2029
2013/6/2,2098.8,2098.8,2098.8
2013/6/3,2160.6,2160.6,2160.6
2013/6/4,2221,2221,2221
2013/6/5,2235.3,2235.3,2235.3
2013/6/6,2225.2,2225.2,2225.2
2013/6/7,2229.9,2229.9,2229.9
2013/6/8,2371.5,2371.5,2371.5
2013/6/9,2398.3,2398.3,2398.3
2013/6/10,2349.1,2349.1,2349.1
2013/6/11,2434.9,2434.9,2434.9
2013/6/12,2526.5,2526.5,2526.5
2013/6/13,2607.1,2607.1,2607.1
2013/6/14,2663.1,2663.1,2663.1
2013/6/15,2713.3,2713.3,2713.3
2013/6/16,2760.8,2760.8,2760.8
2013/6/17,2824.9,2824.9,2824.9
2013/6/18,2886.4,2886.4,2886.4
2013/6/19,2907.1,2907.1,2907.1
2013/6/20,2942.1,2942.1,2942.1
2013/6/21,2921.2,2921.2,2921.2
2013/6/22,2910.8,2910.8,2910.8
2013/6/23,2910.6,2910.6,2910.6
2013/6/24,2929.6,2929.6,2929.6
2013/6/25,2933.7,2933.7,2933.7
2013/6/26,2915.8,2915.8,2915.8
2013/6/27,2881.6,2881.6,2881.6
2013/6/28,2888.4,2888.4,2888.4
2013/6/29,2854.3,2854.3,2854.3
2013/6/30,2812.2,2812.2,2812.2
2013/7/1,2783.8,2783.8,2783.8
2013/7/2,2771.1,2771.1,2771.1
2013/7/3,2724.9,2724.9,2724.9
2013/7/4,2668.8,2668.8,2668.8
2013/7/5,2607.6,2607.6,2607.6
2013/7/6,2559.3,2559.3,2559.3
2013/7/7,2524.8,2524.8,2524.8
2013/7/8,2479.7,2479.7,2479.7
2013/7/9,2433.9,2433.9,2433.9
2013/7/10,2378.9,2378.9,2378.9
2013/7/11,2300.8,2300.8,2300.8
2013/7/12,2276.6,2276.6,2276.6
2013/7/13,2275,2275,2275
2013/7/14,2254.7,2254.7,2254.7
2013/7/15,2215.8,2215.8,2215.8
2013/7/16,2146.6,2146.6,2146.6
2013/7/17,2117.6,2117.6,2117.6
2013/7/18,2070.2,2070.2,2070.2
2013/7/19,2026.8,2026.8,2026.8
2013/7/20,1997.7,1997.7,1997.7
2013/7/21,1999.1,1999.1,1999.1
2013/7/22,1991.3,1991.3,1991.3
2013/7/23,1957.9,1957.9,1957.9
2013/7/24,1959.2,1959.2,1959.2
2013/7/25,1976.3,1976.3,1976.3
2013/7/26,1963.8,1963.8,1963.8
2013/7/27,1969.9,1969.9,1969.9
2013/7/28,1940.6,1940.6,1940.6
2013/7/29,1930.2,1930.2,1930.2
2013/7/30,1937.5,1937.5,1937.5
2013/7/31,1970.3,1970.3,1970.3
2013/8/1,1963.7,1963.7,1963.7
2013/8/2,1918.5,1918.5,1918.5
2013/8/3,1895,1895,1895
2013/8/4,1885.9,1885.9,1885.9
2013/8/5,1908.8,1908.8,1908.8
2013/8/6,1934.2,1934.2,1934.2
2013/8/7,1950.2,1950.2,1950.2
2013/8/8,1958.3,1958.3,1958.3
2013/8/9,1943.6,1943.6,1943.6
2013/8/10,1887.4,1887.4,1887.4
2013/8/11,1888.2,1888.2,1888.2
2013/8/12,1890.6,1890.6,1890.6
2013/8/13,1891.4,1891.4,1891.4
2013/8/14,1889.5,1889.5,1889.5
2013/8/15,1870.1,1870.1,1870.1
2013/8/16,1862.7,1862.7,1862.7
2013/8/17,1846.5,1846.5,1846.5
2013/8/18,1841.9,1841.9,1841.9
2013/8/19,1829,1829,1829
2013/8/20,1822.7,1822.7,1822.7
2013/8/21,1861.1,1861.1,1861.1
2013/8/22,1917.3,1917.3,1917.3
2013/8/23,1936.1,1936.1,1936.1
2013/8/24,1932.1,1932.1,1932.1
2013/8/25,,,
2013/8/26,,,
2013/8/27,,,
2013/8/28,,,
2013/8/29,,,
2013/8/30,,,
2013/8/31,1882.8,1882.8,1882.8
2013/9/1,1852.9,1852.9,1852.9
2013/9/2,1860.4,1860.4,1860.4
2013/9/3,1668.4,1668.4,1668.4
2013/9/4,1630.1,1630.1,1630.1
2013/9/5,1608.8,1608.8,1608.8
2013/9/6,1554.5,1554.5,1554.5
2013/9/7,1491,1491,1491
2013/9/8,1429.7,1429.7,1429.7
2013/9/9,1441.6,1441.6,1441.6
