time;origin_data;departure;residual
2013-07-08;24541.8125;25401.553260583525;-859.7407605835251
2013-07-09;24496.0125;25401.553260583525;-905.5407605835244
2013-07-10;24441.0125;25401.553260583525;-960.5407605835244
2013-07-11;24362.9125;25401.553260583525;-1038.6407605835266
2013-07-12;24338.7125;25401.553260583525;-1062.8407605835237
2013-07-13;24337.112500000007;25401.553260583525;-1064.4407605835186
2013-07-14;24316.812500000004;25401.553260583525;-1084.7407605835215
2013-07-15;24277.91250000001;25401.553260583525;-1123.6407605835157
2013-07-16;24208.712500000005;25401.553260583525;-1192.84076058352
2013-07-17;24179.712500000005;25401.553260583525;-1221.84076058352
2013-07-18;24132.312500000004;25401.553260583525;-1269.2407605835215
2013-07-19;24088.9125;25401.553260583525;-1312.6407605835266
2013-07-20;24059.812500000004;25401.553260583525;-1341.7407605835215
2013-07-21;24061.212500000005;25401.553260583525;-1340.34076058352
2013-07-22;24053.41250000001;25401.553260583525;-1348.1407605835157
2013-07-23;24020.012500000004;25401.553260583525;-1381.5407605835208
2013-07-24;24021.312500000004;25401.553260583525;-1380.2407605835215
2013-07-25;24038.4125;25401.553260583525;-1363.1407605835266
2013-07-26;24025.9125;25401.553260583525;-1375.6407605835266
2013-07-27;24032.0125;25401.553260583525;-1369.5407605835244
2013-07-28;24002.7125;25401.553260583525;-1398.8407605835237
2013-07-29;23992.3125;25401.553260583525;-1409.2407605835251
2013-07-30;23999.6125;25401.553260583525;-1401.9407605835258
2013-07-31;24032.4125;25401.553260583525;-1369.1407605835266
2013-08-01;24025.8125;25336.465118617944;-1310.6526186179435
2013-08-02;23980.6125;25336.465118617944;-1355.8526186179442
2013-08-03;23957.1125;25336.465118617944;-1379.3526186179442
2013-08-04;23948.0125;25336.465118617944;-1388.4526186179428
2013-08-05;23970.9125;25336.465118617944;-1365.552618617945
2013-08-06;23996.312500000004;25336.465118617944;-1340.1526186179399
2013-08-07;24012.312500000004;25336.465118617944;-1324.1526186179399
2013-08-08;24020.4125;25336.465118617944;-1316.052618617945
2013-08-09;24005.7125;25336.465118617944;-1330.752618617942
2013-08-10;23949.5125;25336.465118617944;-1386.9526186179428
2013-08-11;23950.3125;25336.465118617944;-1386.1526186179435
2013-08-12;23952.7125;25336.465118617944;-1383.752618617942
2013-08-13;23953.5125;25336.465118617944;-1382.9526186179428
2013-08-14;23951.6125;25336.465118617944;-1384.8526186179442
2013-08-15;23932.2125;25336.465118617944;-1404.252618617942
2013-08-16;23924.8125;25336.465118617944;-1411.6526186179435
2013-08-17;23908.6125;25336.465118617944;-1427.8526186179442
2013-08-18;23904.0125;25336.465118617944;-1432.4526186179428
2013-08-19;23891.1125;25336.465118617944;-1445.3526186179442
2013-08-20;23884.8125;25336.465118617944;-1451.6526186179435
2013-08-21;23923.2125;25336.465118617944;-1413.252618617942
2013-08-22;23979.4125;25336.465118617944;-1357.052618617945
2013-08-23;23998.2125;25336.465118617944;-1338.252618617942
2013-08-24;23994.2125;25336.465118617944;-1342.252618617942
2013-08-25;23987.169642857138;25336.465118617944;-1349.2954757608059
2013-08-26;23980.12678571428;25336.465118617944;-1356.3383329036624
2013-08-27;23973.083928571432;25336.465118617944;-1363.3811900465116
2013-08-28;23966.041071428568;25336.465118617944;-1370.4240471893754
2013-08-29;23958.99821428572;25336.465118617944;-1377.4669043322247
2013-08-30;23951.955357142862;25336.465118617944;-1384.5097614750812
2013-08-31;23944.9125;25336.465118617944;-1391.552618617945
2013-09-01;23915.0125;25170.190023310028;-1255.177523310027
2013-09-02;23922.5125;25170.190023310028;-1247.677523310027
2013-09-03;23920.4125;25170.190023310028;-1249.7775233100292
2013-09-04;23908.7125;25170.190023310028;-1261.4775233100263
2013-09-05;23887.4125;25170.190023310028;-1282.7775233100292
2013-09-06;23833.112500000007;25170.190023310028;-1337.0775233100212
2013-09-07;23769.612500000007;25170.190023310028;-1400.5775233100212
2013-09-08;23708.312500000004;25170.190023310028;-1461.8775233100241
2013-09-09;23720.212500000005;25170.190023310028;-1449.9775233100227
2013-09-10;23787.941071428573;25170.190023310028;-1382.2489518814546
2013-09-11;23855.66964285715;25170.190023310028;-1314.5203804528792
2013-09-12;23923.398214285717;25170.190023310028;-1246.791809024311
2013-09-13;23991.12678571429;25170.190023310028;-1179.0632375957393
2013-09-14;24058.855357142867;25170.190023310028;-1111.3346661671603
2013-09-15;24126.58392857144;25170.190023310028;-1043.6060947385886
2013-09-16;24194.31250000001;25170.190023310028;-975.8775233100168
2013-09-17;24262.04107142858;25170.190023310028;-908.1489518814487
2013-09-18;24329.769642857147;25170.190023310028;-840.4203804528806
2013-09-19;24397.49821428572;25170.190023310028;-772.6918090243089
2013-09-20;24465.22678571429;25170.190023310028;-704.9632375957372
2013-09-21;24532.955357142866;25170.190023310028;-637.2346661671618
2013-09-22;24600.68392857144;25170.190023310028;-569.5060947385864
2013-09-23;24668.41250000001;25170.190023310028;-501.7775233100183
2013-09-24;24759.91250000001;25170.190023310028;-410.2775233100183
2013-09-25;24840.21250000001;25170.190023310028;-329.977523310019
2013-09-26;24920.21250000001;25170.190023310028;-249.97752331001902
2013-09-27;24991.11250000001;25170.190023310028;-179.07752331001757
2013-09-28;25058.91250000001;25170.190023310028;-111.2775233100183
2013-09-29;25121.81250000001;25170.190023310028;-48.37752331001684
2013-09-30;25168.41250000001;25170.190023310028;-1.7775233100182959
2013-10-01;25193.712500000005;25669.28341285062;-475.57091285061324
2013-10-02;25219.812500000004;25669.28341285062;-449.4709128506147
2013-10-03;25248.012500000004;25669.28341285062;-421.27091285061397
2013-10-04;25256.712500000005;25669.28341285062;-412.57091285061324
2013-10-05;25263.712500000005;25669.28341285062;-405.57091285061324
2013-10-06;25263.712500000005;25669.28341285062;-405.57091285061324
2013-10-07;25275.41250000001;25669.28341285062;-393.8709128506089
2013-10-08;25288.012500000004;25669.28341285062;-381.27091285061397
2013-10-09;25296.212500000005;25669.28341285062;-373.07091285061324
2013-10-10;25299.012500000004;25669.28341285062;-370.27091285061397
2013-10-11;25308.012500000004;25669.28341285062;-361.27091285061397
2013-10-12;25315.812500000004;25669.28341285062;-353.4709128506147
2013-10-13;25326.812500000004;25669.28341285062;-342.4709128506147
2013-10-14;25338.112500000007;25669.28341285062;-331.1709128506118
2013-10-15;25352.012500000004;25669.28341285062;-317.27091285061397
2013-10-16;25332.91250000001;25669.28341285062;-336.3709128506089
2013-10-17;25341.11250000001;25669.28341285062;-328.17091285060815
2013-10-18;25359.91250000001;25669.28341285062;-309.3709128506089
2013-10-19;25361.61250000001;25669.28341285062;-307.67091285060815
2013-10-20;25366.91250000001;25669.28341285062;-302.3709128506089
2013-10-21;25362.81250000001;25669.28341285062;-306.4709128506074
2013-10-22;25361.21250000001;25669.28341285062;-308.0709128506096
2013-10-23;25384.012500000008;25669.28341285062;-285.27091285061033
2013-10-24;25410.512500000008;25669.28341285062;-258.77091285061033
2013-10-25;25500.012500000008;25669.28341285062;-169.27091285061033
2013-10-26;25492.21250000001;25669.28341285062;-177.0709128506096
2013-10-27;25500.41250000001;25669.28341285062;-168.87091285060887
2013-10-28;25500.31250000001;25669.28341285062;-168.97091285060742
2013-10-29;25520.012500000008;25669.28341285062;-149.27091285061033
2013-10-30;25561.71250000001;25669.28341285062;-107.5709128506096
2013-10-31;25494.91250000001;25669.28341285062;-174.37091285060887
2013-11-01;25458.11250000001;25689.3280989912;-231.21559899118802
2013-11-02;25395.61250000001;25689.3280989912;-293.715598991188
2013-11-03;25379.31250000001;25689.3280989912;-310.0155989911873
2013-11-04;25389.41250000001;25689.3280989912;-299.91559899118874
2013-11-05;25394.012500000008;25689.3280989912;-295.3155989911902
2013-11-06;25394.012500000008;25689.3280989912;-295.3155989911902
2013-11-07;25408.512500000008;25689.3280989912;-280.8155989911902
2013-11-08;25427.31250000001;25689.3280989912;-262.0155989911873
2013-11-09;25445.61250000001;25689.3280989912;-243.71559899118802
2013-11-10;25441.41250000001;25689.3280989912;-247.91559899118874
2013-11-11;25446.21250000001;25689.3280989912;-243.11559899118947
2013-11-12;25463.012500000008;25689.3280989912;-226.3155989911902
2013-11-13;25413.012500000008;25689.3280989912;-276.3155989911902
2013-11-14;25398.512500000008;25689.3280989912;-290.8155989911902
2013-11-15;25405.512500000008;25689.3280989912;-283.8155989911902
2013-11-16;25420.11250000001;25689.3280989912;-269.215598991188
2013-11-17;25415.212500000005;25689.3280989912;-274.1155989911931
2013-11-18;25411.512500000004;25689.3280989912;-277.81559899119384
2013-11-19;25416.712500000005;25689.3280989912;-272.6155989911931
2013-11-20;25435.91250000001;25689.3280989912;-253.41559899118874
2013-11-21;25455.41250000001;25689.3280989912;-233.91559899118874
2013-11-22;25489.712500000005;25689.3280989912;-199.6155989911931
2013-11-23;25489.712500000005;25689.3280989912;-199.6155989911931
2013-11-24;25495.012500000004;25689.3280989912;-194.31559899119384
2013-11-25;25510.112500000007;25689.3280989912;-179.21559899119165
2013-11-26;25529.9125;25689.3280989912;-159.41559899119966
2013-11-27;25521.3125;25689.3280989912;-168.0155989911982
2013-11-28;25530.1125;25689.3280989912;-159.21559899119893
2013-11-29;25550.5125;25689.3280989912;-138.81559899119748
2013-11-30;25563.8125;25689.3280989912;-125.5155989911982
2013-12-01;25577.2125;24422.07880556296;1155.1336944370414
2013-12-02;25619.9125;24422.07880556296;1197.8336944370385
2013-12-03;25646.9125;24422.07880556296;1224.8336944370385
2013-12-04;25684.612500000007;24422.07880556296;1262.5336944370465
2013-12-05;25723.312500000004;24422.07880556296;1301.2336944370436
2013-12-06;25760.112500000007;24422.07880556296;1338.0336944370465
2013-12-07;25791.4125;24422.07880556296;1369.3336944370385
2013-12-08;25845.9125;24422.07880556296;1423.8336944370385
2013-12-09;25865.8125;24422.07880556296;1443.73369443704
2013-12-10;25909.4125;24422.07880556296;1487.3336944370385
2013-12-11;25916.9125;24422.07880556296;1494.8336944370385
2013-12-12;25949.0125;24422.07880556296;1526.9336944370407
2013-12-13;25954.2125;24422.07880556296;1532.1336944370414
2013-12-14;25977.2125;24422.07880556296;1555.1336944370414
2013-12-15;25985.8125;24422.07880556296;1563.73369443704
2013-12-16;26032.2125;24422.07880556296;1610.1336944370414
2013-12-17;26079.6125;24422.07880556296;1657.5336944370392
2013-12-18;26095.2125;24422.07880556296;1673.1336944370414
2013-12-19;26133.8125;24422.07880556296;1711.73369443704
2013-12-20;26152.7125;24422.07880556296;1730.6336944370414
2013-12-21;26179.3125;24422.07880556296;1757.23369443704
2013-12-22;26215.1125;24422.07880556296;1793.0336944370392
2013-12-23;26257.712499999994;24422.07880556296;1835.6336944370341
2013-12-24;26296.6125;24422.07880556296;1874.5336944370392
2013-12-25;26339.712499999994;24422.07880556296;1917.6336944370341
2013-12-26;26361.712499999994;24422.07880556296;1939.6336944370341
2013-12-27;26383.6125;24422.07880556296;1961.5336944370392
2013-12-28;26414.0125;24422.07880556296;1991.9336944370407
2013-12-29;26430.1125;24422.07880556296;2008.0336944370392
2013-12-30;26443.8125;24422.07880556296;2021.73369443704
2013-12-31;26451.3125;24422.07880556296;2029.23369443704
2014-01-01;26474.67916666666;22922.959745093627;3551.719421573034
2014-01-02;26513.912499999995;22922.959745093627;3590.9527549063678
2014-01-03;26569.012499999993;22922.959745093627;3646.0527549063663
2014-01-04;26603.112499999992;22922.959745093627;3680.152754906365
2014-01-05;26652.112499999992;22922.959745093627;3729.152754906365
2014-01-06;26684.312499999996;22922.959745093627;3761.3527549063692
2014-01-07;26694.112499999992;22922.959745093627;3771.152754906365
2014-01-08;26704.41249999999;22922.959745093627;3781.452754906364
2014-01-09;26737.71249999999;22922.959745093627;3814.7527549063634
2014-01-10;26777.21249999999;22922.959745093627;3854.2527549063634
2014-01-11;26784.112499999992;22922.959745093627;3861.152754906365
2014-01-12;26792.312499999996;22922.959745093627;3869.3527549063692
2014-01-13;26819.212499999994;22922.959745093627;3896.252754906367
2014-01-14;26828.512499999993;22922.959745093627;3905.5527549063663
2014-01-15;26845.512499999993;22922.959745093627;3922.5527549063663
2014-01-16;26877.312499999996;22922.959745093627;3954.3527549063692
2014-01-17;26884.91249999999;22922.959745093627;3961.952754906364
2014-01-18;26895.21249999999;22922.959745093627;3972.2527549063634
2014-01-19;26926.31249999999;22922.959745093627;4003.352754906362
2014-01-20;26923.612499999992;22922.959745093627;4000.652754906365
2014-01-21;26946.41249999999;22922.959745093627;4023.452754906364
2014-01-22;26974.21249999999;22922.959745093627;4051.2527549063634
2014-01-23;27013.812499999985;22922.959745093627;4090.8527549063583
2014-01-24;27039.412499999984;22922.959745093627;4116.452754906357
2014-01-25;27015.312499999985;22922.959745093627;4092.3527549063583
2014-01-26;27029.512499999986;22922.959745093627;4106.552754906359
2014-01-27;27063.71249999999;22922.959745093627;4140.752754906363
2014-01-28;27104.512499999986;22922.959745093627;4181.552754906359
2014-01-29;27186.812499999985;22922.959745093627;4263.852754906358
2014-01-30;27206.812499999985;22922.959745093627;4283.852754906358
2014-01-31;27248.912499999984;22922.959745093627;4325.952754906357
2014-02-01;27256.612499999985;23337.996991095733;3918.6155089042513
2014-02-02;27277.112499999985;23337.996991095733;3939.1155089042513
2014-02-03;27254.312499999985;23337.996991095733;3916.315508904252
2014-02-04;27255.512499999986;23337.996991095733;3917.515508904253
2014-02-05;27232.71249999999;23337.996991095733;3894.715508904257
2014-02-06;27202.012499999986;23337.996991095733;3864.015508904253
2014-02-07;27183.512499999986;23337.996991095733;3845.515508904253
2014-02-08;27201.21249999999;23337.996991095733;3863.215508904257
2014-02-09;27171.21249999999;23337.996991095733;3833.215508904257
2014-02-10;27171.21249999999;23337.996991095733;3833.215508904257
2014-02-11;27200.71249999999;23337.996991095733;3862.715508904257
2014-02-12;27213.112499999992;23337.996991095733;3875.1155089042586
2014-02-13;27200.41249999999;23337.996991095733;3862.415508904258
2014-02-14;27243.112499999992;23337.996991095733;3905.1155089042586
2014-02-15;27281.71249999999;23337.996991095733;3943.715508904257
2014-02-16;27285.612499999992;23337.996991095733;3947.6155089042586
2014-02-17;27264.41249999999;23337.996991095733;3926.415508904258
2014-02-18;27274.71249999999;23337.996991095733;3936.715508904257
2014-02-19;27294.21249999999;23337.996991095733;3956.215508904257
2014-02-20;27321.41249999999;23337.996991095733;3983.415508904258
2014-02-21;27346.71249999999;23337.996991095733;4008.715508904257
2014-02-22;27347.312499999985;23337.996991095733;4009.315508904252
2014-02-23;27359.412499999984;23337.996991095733;4021.4155089042506
2014-02-24;27395.412499999984;23337.996991095733;4057.4155089042506
2014-02-25;27411.112499999985;23337.996991095733;4073.1155089042513
2014-02-26;27418.412499999984;23337.996991095733;4080.4155089042506
2014-02-27;27443.812499999985;23337.996991095733;4105.815508904252
2014-02-28;27467.812499999985;23337.996991095733;4129.815508904252
2014-03-01;27459.412499999984;23773.238132190385;3686.174367809599
2014-03-02;27452.612499999985;23773.238132190385;3679.3743678096
2014-03-03;27447.912499999984;23773.238132190385;3674.674367809599
2014-03-04;27414.312499999985;23773.238132190385;3641.0743678096005
2014-03-05;27420.612499999985;23773.238132190385;3647.3743678096
2014-03-06;27416.312499999985;23773.238132190385;3643.0743678096005
2014-03-07;27412.412499999984;23773.238132190385;3639.174367809599
2014-03-08;27411.012499999986;23773.238132190385;3637.7743678096012
2014-03-09;27411.912499999984;23773.238132190385;3638.674367809599
2014-03-10;27437.412499999984;23773.238132190385;3664.174367809599
2014-03-11;27454.312499999985;23773.238132190385;3681.0743678096005
2014-03-12;27423.912499999984;23773.238132190385;3650.674367809599
2014-03-13;27414.012499999986;23773.238132190385;3640.7743678096012
2014-03-14;27432.212499999987;23773.238132190385;3658.974367809602
2014-03-15;27457.31249999998;23773.238132190385;3684.074367809597
2014-03-16;27485.61249999998;23773.238132190385;3712.374367809596
2014-03-17;27513.21249999998;23773.238132190385;3739.9743678095947
2014-03-18;27548.61249999998;23773.238132190385;3775.374367809596
2014-03-19;27568.71249999998;23773.238132190385;3795.4743678095947
2014-03-20;27527.11249999998;23773.238132190385;3753.874367809596
2014-03-21;27480.91249999998;23773.238132190385;3707.6743678095954
2014-03-22;27439.91249999998;23773.238132190385;3666.6743678095954
2014-03-23;27405.11249999998;23773.238132190385;3631.874367809596
2014-03-24;27405.41249999998;23773.238132190385;3632.1743678095954
2014-03-25;27412.61249999998;23773.238132190385;3639.374367809596
2014-03-26;27419.71249999998;23773.238132190385;3646.4743678095947
2014-03-27;27437.21249999998;23773.238132190385;3663.9743678095947
2014-03-28;27418.91249999998;23773.238132190385;3645.6743678095954
2014-03-29;27398.31249999998;23773.238132190385;3625.074367809597
2014-03-30;27375.41249999998;23773.238132190385;3602.1743678095954
2014-03-31;27350.21249999998;23773.238132190385;3576.9743678095947
2014-04-01;27322.71249999998;24871.938575588465;2450.7739244115146
2014-04-02;27251.91249999998;24871.938575588465;2379.9739244115153
2014-04-03;27206.81249999998;24871.938575588465;2334.873924411517
2014-04-04;27208.41249999998;24871.938575588465;2336.4739244115153
2014-04-05;27220.31249999998;24871.938575588465;2348.373924411517
2014-04-06;27202.512499999986;24871.938575588465;2330.573924411521
2014-04-07;27189.61249999998;24871.938575588465;2317.673924411516
2014-04-08;27209.61249999998;24871.938575588465;2337.673924411516
2014-04-09;27218.512499999986;24871.938575588465;2346.573924411521
2014-04-10;27244.81249999998;24871.938575588465;2372.873924411517
2014-04-11;27269.31249999998;24871.938575588465;2397.373924411517
2014-04-12;27290.012499999986;24871.938575588465;2418.073924411521
2014-04-13;27235.412499999984;24871.938575588465;2363.473924411519
2014-04-14;27218.212499999987;24871.938575588465;2346.273924411522
2014-04-15;27204.212499999987;24871.938575588465;2332.273924411522
2014-04-16;27197.612499999985;24871.938575588465;2325.6739244115197
2014-04-17;27183.012499999986;24871.938575588465;2311.073924411521
2014-04-18;27175.312499999985;24871.938575588465;2303.3739244115204
2014-04-19;27174.912499999984;24871.938575588465;2302.973924411519
2014-04-20;27175.112499999985;24871.938575588465;2303.1739244115197
2014-04-21;27189.312499999985;24871.938575588465;2317.3739244115204
2014-04-22;27166.812499999985;24871.938575588465;2294.8739244115204
2014-04-23;27175.512499999986;24871.938575588465;2303.573924411521
2014-04-24;27190.812499999985;24871.938575588465;2318.8739244115204
2014-04-25;27215.812499999985;24871.938575588465;2343.8739244115204
2014-04-26;27248.812499999985;24871.938575588465;2376.8739244115204
2014-04-27;27273.21249999999;24871.938575588465;2401.2739244115255
2014-04-28;27297.112499999992;24871.938575588465;2425.173924411527
2014-04-29;27326.612499999992;24871.938575588465;2454.673924411527
2014-04-30;27368.81249999999;24871.938575588465;2496.873924411524
2014-05-01;27412.31249999999;25535.448993409966;1876.8635065900235
2014-05-02;27402.112499999992;25535.448993409966;1866.6635065900264
2014-05-03;27365.91249999999;25535.448993409966;1830.4635065900256
2014-05-04;27345.87916666665;25535.448993409966;1810.4301732566855
2014-05-05;27342.01249999999;25535.448993409966;1806.5635065900242
2014-05-06;27354.31249999999;25535.448993409966;1818.8635065900235
2014-05-07;27402.81249999999;25535.448993409966;1867.3635065900235
2014-05-08;27433.91249999999;25535.448993409966;1898.4635065900256
2014-05-09;27493.012499999986;25535.448993409966;1957.5635065900206
2014-05-10;27586.512499999986;25535.448993409966;2051.0635065900206
2014-05-11;27680.012499999986;25535.448993409966;2144.5635065900206
2014-05-12;27783.012499999986;25535.448993409966;2247.5635065900206
2014-05-13;27845.91249999999;25535.448993409966;2310.4635065900256
2014-05-14;27901.512499999986;25535.448993409966;2366.0635065900206
2014-05-15;27961.612499999985;25535.448993409966;2426.163506590019
2014-05-16;28029.412499999984;25535.448993409966;2493.9635065900184
2014-05-17;28083.812499999985;25535.448993409966;2548.36350659002
2014-05-18;28127.912499999984;25535.448993409966;2592.4635065900184
2014-05-19;28175.712499999987;25535.448993409966;2640.2635065900213
2014-05-20;28226.912499999984;25535.448993409966;2691.4635065900184
2014-05-21;28294.512499999986;25535.448993409966;2759.0635065900206
2014-05-22;28332.61249999998;25535.448993409966;2797.1635065900155
2014-05-23;28381.512499999986;25535.448993409966;2846.0635065900206
2014-05-24;28375.212499999987;25535.448993409966;2839.7635065900213
2014-05-25;28390.212499999987;25535.448993409966;2854.7635065900213
2014-05-26;28365.112499999985;25535.448993409966;2829.663506590019
2014-05-27;28411.812499999985;25535.448993409966;2876.36350659002
2014-05-28;28465.812499999985;25535.448993409966;2930.36350659002
2014-05-29;28481.512499999986;25535.448993409966;2946.0635065900206
2014-05-30;28477.91249999999;25535.448993409966;2942.4635065900256
2014-05-31;28513.41249999999;25535.448993409966;2977.9635065900256
2014-06-01;28565.21249999999;25277.88788073039;3287.3246192695988
2014-06-02;28599.41249999999;25277.88788073039;3321.5246192695995
2014-06-03;28600.312499999985;25277.88788073039;3322.4246192695937
2014-06-04;28607.91249999999;25277.88788073039;3330.0246192695995
2014-06-05;28621.012499999986;25277.88788073039;3343.1246192695944
2014-06-06;28636.21249999999;25277.88788073039;3358.3246192695988
2014-06-07;28666.91249999999;25277.88788073039;3389.0246192695995
2014-06-08;28713.512499999986;25277.88788073039;3435.6246192695944
2014-06-09;28770.312499999985;25277.88788073039;3492.4246192695937
2014-06-10;28772.012499999986;25277.88788073039;3494.1246192695944
2014-06-11;28769.41249999999;25277.88788073039;3491.5246192695995
2014-06-12;28769.812499999985;25277.88788073039;3491.9246192695937
2014-06-13;28773.812499999985;25277.88788073039;3495.9246192695937
2014-06-14;28769.612499999985;25277.88788073039;3491.724619269593
2014-06-15;28788.91249999999;25277.88788073039;3511.0246192695995
2014-06-16;28821.41249999999;25277.88788073039;3543.5246192695995
2014-06-17;28870.312499999985;25277.88788073039;3592.4246192695937
2014-06-18;28909.812499999985;25277.88788073039;3631.9246192695937
2014-06-19;28909.812499999985;25277.88788073039;3631.9246192695937
2014-06-20;28876.41249999999;25277.88788073039;3598.5246192695995
2014-06-21;28838.21249999999;25277.88788073039;3560.3246192695988
2014-06-22;28800.91249999999;25277.88788073039;3523.0246192695995
2014-06-23;28778.612499999985;25277.88788073039;3500.724619269593
2014-06-24;28754.71249999999;25277.88788073039;3476.8246192695988
2014-06-25;28747.91249999999;25277.88788073039;3470.0246192695995
2014-06-26;28736.41249999999;25277.88788073039;3458.5246192695995
2014-06-27;28661.612499999985;25277.88788073039;3383.724619269593
2014-06-28;28632.612499999985;25277.88788073039;3354.724619269593
2014-06-29;28607.012499999986;25277.88788073039;3329.1246192695944
2014-06-30;28549.212499999987;25277.88788073039;3271.324619269595
2014-07-01;28497.412499999984;25401.553260583525;3095.859239416459
2014-07-02;28476.712499999987;25401.553260583525;3075.159239416462
2014-07-03;28421.912499999984;25401.553260583525;3020.359239416459
2014-07-04;28408.07916666666;25401.553260583525;3006.525906083134
2014-07-05;28435.212499999994;25401.553260583525;3033.659239416469
2014-07-06;28503.312499999996;25401.553260583525;3101.7592394164712
2014-07-07;28546.012499999993;25401.553260583525;3144.4592394164683
2014-07-08;28591.812499999996;25401.553260583525;3190.2592394164712
2014-07-09;28652.312499999996;25401.553260583525;3250.7592394164712
2014-07-10;28716.312499999996;25401.553260583525;3314.7592394164712
2014-07-11;28801.112499999992;25401.553260583525;3399.559239416467
2014-07-12;28814.712499999987;25401.553260583525;3413.159239416462
2014-07-13;28834.112499999992;25401.553260583525;3432.559239416467
2014-07-14;28859.312499999996;25401.553260583525;3457.7592394164712
2014-07-15;28890.312499999996;25401.553260583525;3488.7592394164712
2014-07-16;28947.812499999996;25401.553260583525;3546.2592394164712
2014-07-17;29000.312499999996;25401.553260583525;3598.7592394164712
2014-07-18;29053.212499999994;25401.553260583525;3651.659239416469
2014-07-19;29114.012499999993;25401.553260583525;3712.4592394164683
2014-07-20;29155.812499999996;25401.553260583525;3754.2592394164712
2014-07-21;29214.112499999992;25401.553260583525;3812.559239416467
2014-07-22;29269.012499999993;25401.553260583525;3867.4592394164683
2014-07-23;29309.012499999993;25401.553260583525;3907.4592394164683
2014-07-24;29304.012499999993;25401.553260583525;3902.4592394164683
2014-07-25;29321.612499999992;25401.553260583525;3920.059239416467
2014-07-26;29326.712499999994;25401.553260583525;3925.159239416469
2014-07-27;29346.912499999995;25401.553260583525;3945.35923941647
2014-07-28;29370.6125;25401.553260583525;3969.059239416474
2014-07-29;29390.0125;25401.553260583525;3988.4592394164756
2014-07-30;29398.7125;25401.553260583525;3997.1592394164763
2014-07-31;29397.6125;25401.553260583525;3996.059239416474
2014-08-01;29389.712499999994;25336.465118617944;4053.2473813820507
2014-08-02;29410.912499999995;25336.465118617944;4074.4473813820514
2014-08-03;29416.712499999994;25336.465118617944;4080.2473813820507
2014-08-04;29411.712499999994;25336.465118617944;4075.2473813820507
2014-08-05;29404.312499999996;25336.465118617944;4067.847381382053
2014-08-06;29390.612499999992;25336.465118617944;4054.1473813820485
2014-08-07;29372.712499999994;25336.465118617944;4036.2473813820507
2014-08-08;29336.712499999994;25336.465118617944;4000.2473813820507
2014-08-09;29291.212499999994;25336.465118617944;3954.7473813820507
2014-08-10;29270.412499999995;25336.465118617944;3933.9473813820514
2014-08-11;29256.212499999994;25336.465118617944;3919.7473813820507
2014-08-12;29207.412499999995;25336.465118617944;3870.9473813820514
2014-08-13;29175.8125;25336.465118617944;3839.3473813820565
2014-08-14;29169.7125;25336.465118617944;3833.247381382058
2014-08-15;29184.1125;25336.465118617944;3847.6473813820558
2014-08-16;29187.7125;25336.465118617944;3851.247381382058
2014-08-17;29164.9125;25336.465118617944;3828.447381382055
2014-08-18;29196.7125;25336.465118617944;3860.247381382058
2014-08-19;29164.1125;25336.465118617944;3827.6473813820558
2014-08-20;29161.0125;25336.465118617944;3824.547381382057
2014-08-21;29158.1125;25336.465118617944;3821.6473813820558
2014-08-22;29192.3125;25336.465118617944;3855.8473813820565
2014-08-23;29197.6125;25336.465118617944;3861.1473813820558
2014-08-24;29160.5125;25336.465118617944;3824.047381382057
2014-08-25;29152.2125;25336.465118617944;3815.747381382058
2014-08-26;29144.9125;25336.465118617944;3808.447381382055
2014-08-27;29152.612500000007;25336.465118617944;3816.147381382063
2014-08-28;29160.612500000007;25336.465118617944;3824.147381382063
2014-08-29;29128.512500000004;25336.465118617944;3792.047381382061
2014-08-30;29096.812500000004;25336.465118617944;3760.34738138206
2014-08-31;29069.612500000007;25336.465118617944;3733.147381382063
2014-09-01;29049.2125;25170.190023310028;3879.0224766899737
2014-09-02;28986.3125;25170.190023310028;3816.1224766899722
2014-09-03;28902.7125;25170.190023310028;3732.5224766899737
2014-09-04;28842.2125;25170.190023310028;3672.0224766899737
2014-09-05;28777.0125;25170.190023310028;3606.822476689973
2014-09-06;28739.9125;25170.190023310028;3569.722476689971
2014-09-07;28683.0125;25170.190023310028;3512.822476689973
2014-09-08;28692.1125;25170.190023310028;3521.9224766899715
2014-09-09;28699.2125;25170.190023310028;3529.0224766899737
2014-09-10;28725.4125;25170.190023310028;3555.222476689971
2014-09-11;28768.3125;25170.190023310028;3598.1224766899722
2014-09-12;28836.1125;25170.190023310028;3665.9224766899715
2014-09-13;28902.9125;25170.190023310028;3732.722476689971
2014-09-14;28908.9125;25170.190023310028;3738.722476689971
2014-09-15;28930.0125;25170.190023310028;3759.822476689973
2014-09-16;28953.7125;25170.190023310028;3783.5224766899737
2014-09-17;29008.6125;25170.190023310028;3838.4224766899715
2014-09-18;29054.1125;25170.190023310028;3883.9224766899715
2014-09-19;29042.2125;25170.190023310028;3872.0224766899737
2014-09-20;29031.7125;25170.190023310028;3861.5224766899737
2014-09-21;29025.0125;25170.190023310028;3854.822476689973
2014-09-22;29029.9125;25170.190023310028;3859.722476689971
2014-09-23;29048.9125;25170.190023310028;3878.722476689971
2014-09-24;29082.0125;25170.190023310028;3911.822476689973
2014-09-25;29094.7125;25170.190023310028;3924.5224766899737
2014-09-26;29111.6125;25170.190023310028;3941.4224766899715
