time;origin_data;trans_data;residual
2013-08-29;;4226.60453540183;-2329.7188211161156
2013-08-30;;4229.33391681884;-2339.4910596759833
2013-08-31;1882.8;4232.063298235851;-2349.263298235851
2013-09-01;1852.9;4234.792679652863;-2381.8926796528626
2013-09-02;1860.4;4237.5220610698725;-2377.1220610698724
2013-09-03;1668.4;4240.251442486884;-2571.851442486884
2013-09-04;1630.1;4242.980823903895;-2612.880823903895
2013-09-05;1608.8;4245.7102053209055;-2636.9102053209053
2013-09-06;1554.5;4248.439586737917;-2693.939586737917
2013-09-07;1491.0;4251.168968154927;-2760.168968154927
2013-09-08;1429.7;4253.8983495719385;-2824.1983495719387
2013-09-09;1441.6;4256.627730988948;-2815.0277309889484
2013-09-10;1187.5;4259.35711240596;-3071.85711240596
2013-09-11;515.5;4262.08649382297;-3746.5864938229697
2013-09-12;164.7;4264.815875239981;-4100.1158752399815
2013-09-13;-643.4;4267.545256656991;-4910.945256656991
2013-09-14;-98.8;4270.274638074003;-4369.074638074003
2013-09-15;442.8;4273.004019491013;-3830.2040194910132
2013-09-16;751.9;4275.733400908024;-3523.833400908024
2013-09-17;1036.3;4278.462782325035;-3242.1627823250346
2013-09-18;1368.4;4281.192163742046;-2912.7921637420463
2013-09-19;1753.0;4283.921545159056;-2530.921545159056
2013-09-20;2025.5;4286.650926576068;-2261.150926576068
2013-09-21;2239.3;4289.380307993078;-2050.0803079930774
2013-09-22;2359.6;4292.109689410089;-1932.5096894100893
2013-09-23;2389.8;4294.839070827099;-1905.0390708270988
2013-09-24;2481.3;4297.568452244111;-1816.2684522441104
2013-09-25;2561.6;4300.29783366112;-1738.6978336611205
2013-09-26;2641.6;4303.027215078132;-1661.4272150781321
2013-09-27;2712.5;4305.756596495143;-1593.2565964951427
2013-09-28;2780.3;4308.485977912153;-1528.1859779121532
2013-09-29;2843.2;4311.215359329164;-1468.0153593291643
2013-09-30;2889.8;4313.944740746175;-1424.1447407461746
2013-10-01;2915.1;4316.6741221631855;-1401.5741221631856
2013-10-02;2941.2;4319.403503580197;-1378.2035035801973
2013-10-03;2969.4;4322.132884997207;-1352.7328849972068
2013-10-04;2978.1;4324.8622664142185;-1346.7622664142186
2013-10-05;2985.1;4327.591647831228;-1342.4916478312284
2013-10-06;2985.1;4330.32102924824;-1345.22102924824
2013-10-07;2996.8;4333.05041066525;-1336.2504106652495
2013-10-08;3009.4;4335.779792082261;-1326.3797920822612
2013-10-09;3017.6;4338.509173499271;-1320.9091734992712
2013-10-10;3020.4;4341.238554916283;-1320.8385549162826
2013-10-11;3029.4;4343.967936333294;-1314.5679363332943
2013-10-12;3037.2;4346.697317750304;-1309.4973177503043
2013-10-13;3048.2;4349.426699167316;-1301.226699167316
2013-10-14;3059.5;4352.1560805843255;-1292.6560805843255
2013-10-15;3073.4;4354.885462001337;-1281.485462001337
2013-10-16;3054.3;4357.614843418348;-1303.3148434183477
2013-10-17;3062.5;4360.344224835359;-1297.8442248353585
2013-10-18;3081.3;4363.073606252369;-1281.773606252369
2013-10-19;3083.0;4365.80298766938;-1282.80298766938
2013-10-20;3088.3;4368.532369086391;-1280.2323690863905
2013-10-21;3084.2;4371.261750503402;-1287.0617505034024
2013-10-22;3082.6;4373.991131920412;-1291.3911319204121
2013-10-23;3105.4;4376.720513337424;-1271.3205133374236
2013-10-24;3131.9;4379.449894754433;-1247.5498947544334
2013-10-25;3221.4;4382.179276171445;-1160.779276171445
2013-10-26;3213.6;4384.908657588455;-1171.308657588455
2013-10-27;3221.8;4387.638039005466;-1165.8380390054663
2013-10-28;3221.7;4390.367420422476;-1168.6674204224764
2013-10-29;3241.4;4393.096801839488;-1151.6968018394878
2013-10-30;3283.1;4395.826183256499;-1112.7261832564986
2013-10-31;3216.3;4398.555564673509;-1182.255564673509
2013-11-01;3179.5;4401.28494609052;-1221.78494609052
2013-11-02;3117.0;4404.014327507532;-1287.0143275075316
2013-11-03;3100.7;4406.743708924541;-1306.0437089245415
2013-11-04;3110.8;4409.473090341553;-1298.6730903415528
2013-11-05;3115.4;4412.202471758563;-1296.8024717585627
2013-11-06;3115.4;4414.931853175574;-1299.5318531755743
2013-11-07;3129.9;4417.661234592584;-1287.761234592584
2013-11-08;3148.7;4420.390616009596;-1271.690616009596
2013-11-09;3167.0;4423.119997426606;-1256.1199974266056
2013-11-10;3162.8;4425.849378843617;-1263.049378843617
2013-11-11;3167.6;4428.578760260628;-1260.978760260628
2013-11-12;3184.4;4431.308141677639;-1246.9081416776385
2013-11-13;3134.4;4434.037523094649;-1299.6375230946492
2013-11-14;3119.9;4436.76690451166;-1316.8669045116599
2013-11-15;3126.9;4439.496285928672;-1312.5962859286715
2013-11-16;3141.5;4442.225667345682;-1300.7256673456823
2013-11-17;3136.6;4444.955048762693;-1308.355048762693
2013-11-18;3132.9;4447.684430179704;-1314.7844301797036
2013-11-19;3138.1;4450.413811596714;-1312.3138115967145
2013-11-20;3157.3;4453.143193013725;-1295.8431930137249
2013-11-21;3176.8;4455.872574430737;-1279.0725744307365
2013-11-22;3211.1;4458.6019558477465;-1247.5019558477466
2013-11-23;3211.1;4461.331337264758;-1250.2313372647582
2013-11-24;3216.4;4464.060718681768;-1247.6607186817678
2013-11-25;3231.5;4466.7901000987795;-1235.2901000987795
2013-11-26;3251.3;4469.519481515789;-1218.219481515789
2013-11-27;3242.7;4472.248862932801;-1229.548862932801
2013-11-28;3251.5;4474.978244349811;-1223.4782443498107
2013-11-29;3271.9;4477.707625766822;-1205.8076257668222
2013-11-30;3285.2;4480.437007183833;-1195.2370071838332
2013-12-01;3298.6;4483.166388600844;-1184.5663886008438
2013-12-02;3341.3;4485.895770017854;-1144.5957700178542
2013-12-03;3368.3;4488.625151434865;-1120.325151434865
2013-12-04;3406.0;4491.354532851876;-1085.3545328518758
2013-12-05;3444.7;4494.083914268887;-1049.3839142688876
2013-12-06;3481.5;4496.813295685897;-1015.3132956858972
2013-12-07;3512.8;4499.542677102909;-986.7426771029086
2013-12-08;3567.3;4502.272058519919;-934.9720585199184
2013-12-09;3587.2;4505.00143993693;-917.8014399369304
2013-12-10;3630.8;4507.73082135394;-876.9308213539398
2013-12-11;3638.3;4510.460202770952;-872.1602027709514
2013-12-12;3670.4;4513.189584187961;-842.7895841879613
2013-12-13;3675.6;4515.918965604973;-840.3189656049731
2013-12-14;3698.6;4518.648347021984;-820.0483470219838
2013-12-15;3707.2;4521.377728438994;-814.1777284389946
2013-12-16;3753.6;4524.107109856005;-770.5071098560052
2013-12-17;3801.0;4526.836491273016;-725.8364912730158
2013-12-18;3816.6;4529.5658726900265;-712.9658726900266
2013-12-19;3855.2;4532.295254107038;-677.0952541070383
2013-12-20;3874.1;4535.024635524048;-660.924635524048
2013-12-21;3900.7;4537.7540169410595;-637.0540169410597
2013-12-22;3936.5;4540.483398358071;-603.9833983580711
2013-12-23;3979.1;4543.212779775081;-564.112779775081
2013-12-24;4018.0;4545.9421611920925;-527.9421611920925
2013-12-25;4061.1;4548.671542609102;-487.5715426091024
2013-12-26;4083.1;4551.400924026114;-468.300924026114
2013-12-27;4105.0;4554.130305443124;-449.1303054431237
2013-12-28;4135.4;4556.859686860135;-421.45968686013566
2013-12-29;4151.5;4559.589068277145;-408.0890682771451
2013-12-30;4165.2;4562.318449694157;-397.1184496941569
2013-12-31;4172.7;4565.047831111167;-392.3478311111676
2014-01-01;-22.6;4567.777212528178;-4590.3772125281785
2014-01-02;16.1;4570.506593945189;-4554.406593945188
2014-01-03;71.2;4573.2359753621995;-4502.0359753622
2014-01-04;105.3;4575.96535677921;-4470.66535677921
2014-01-05;154.3;4578.694738196222;-4424.394738196222
2014-01-06;186.5;4581.424119613232;-4394.924119613232
2014-01-07;196.3;4584.153501030243;-4387.853501030243
2014-01-08;206.6;4586.882882447253;-4380.282882447253
2014-01-09;239.9;4589.612263864265;-4349.712263864265
2014-01-10;279.4;4592.341645281274;-4312.941645281275
2014-01-11;286.3;4595.071026698286;-4308.771026698286
2014-01-12;294.5;4597.800408115296;-4303.300408115296
2014-01-13;321.4;4600.529789532307;-4279.129789532308
2014-01-14;330.7;4603.259170949318;-4272.559170949318
2014-01-15;347.7;4605.988552366329;-4258.288552366329
2014-01-16;379.5;4608.7179337833395;-4229.2179337833395
2014-01-17;387.1;4611.44731520035;-4224.34731520035
2014-01-18;397.4;4614.176696617361;-4216.776696617361
2014-01-19;428.5;4616.9060780343725;-4188.4060780343725
2014-01-20;425.8;4619.635459451382;-4193.835459451382
2014-01-21;448.6;4622.364840868394;-4173.764840868394
2014-01-22;476.4;4625.094222285404;-4148.694222285404
2014-01-23;516.0;4627.823603702415;-4111.823603702415
2014-01-24;541.6;4630.552985119425;-4088.952985119425
2014-01-25;517.5;4633.282366536437;-4115.782366536437
2014-01-26;531.7;4636.011747953448;-4104.3117479534485
2014-01-27;565.9;4638.741129370458;-4072.841129370458
2014-01-28;606.7;4641.47051078747;-4034.77051078747
2014-01-29;689.0;4644.1998922044795;-3955.1998922044795
2014-01-30;709.0;4646.929273621491;-3937.929273621491
2014-01-31;751.1;4649.658655038501;-3898.558655038501
2014-02-01;758.8;4652.3880364555125;-3893.5880364555123
2014-02-02;779.3;4655.117417872523;-3875.817417872523
2014-02-03;756.5;4657.846799289534;-3901.346799289534
2014-02-04;757.7;4660.576180706545;-3902.876180706545
2014-02-05;734.9;4663.305562123555;-3928.4055621235552
2014-02-06;704.2;4666.034943540566;-3961.834943540566
2014-02-07;685.7;4668.764324957578;-3983.064324957578
2014-02-08;703.4;4671.493706374587;-3968.0937063745873
2014-02-09;673.4;4674.223087791599;-4000.823087791599
2014-02-10;673.4;4676.952469208609;-4003.5524692086087
2014-02-11;702.9;4679.68185062562;-3976.7818506256203
2014-02-12;715.3;4682.41123204263;-3967.11123204263
2014-02-13;702.6;4685.140613459642;-3982.540613459642
2014-02-14;745.3;4687.8699948766525;-3942.5699948766523
2014-02-15;783.9;4690.599376293663;-3906.699376293663
2014-02-16;787.8;4693.328757710674;-3905.5287577106737
2014-02-17;766.6;4696.058139127685;-3929.4581391276847
2014-02-18;776.9;4698.787520544695;-3921.8875205446952
2014-02-19;796.4;4701.516901961707;-3905.116901961707
2014-02-20;823.6;4704.246283378717;-3880.646283378717
2014-02-21;848.9;4706.975664795728;-3858.0756647957282
2014-02-22;849.5;4709.705046212738;-3860.205046212738
2014-02-23;861.6;4712.43442762975;-3850.83442762975
2014-02-24;897.6;4715.1638090467595;-3817.5638090467596
2014-02-25;913.3;4717.893190463771;-3804.593190463771
2014-02-26;920.6;4720.622571880781;-3800.022571880781
2014-02-27;946.0;4723.3519532977925;-3777.3519532977925
2014-02-28;970.0;4726.081334714803;-3756.0813347148032
2014-03-01;961.6;4728.810716131814;-3767.210716131814
2014-03-02;954.8;4731.5400975488255;-3776.7400975488254
2014-03-03;950.1;4734.269478965835;-3784.1694789658354
2014-03-04;916.5;4736.998860382847;-3820.498860382847
2014-03-05;922.8;4739.728241799858;-3816.9282417998575
2014-03-06;918.5;4742.457623216868;-3823.9576232168683
2014-03-07;914.6;4745.187004633879;-3830.587004633879
2014-03-08;913.2;4747.91638605089;-3834.71638605089
2014-03-09;914.1;4750.6457674679;-3836.5457674679005
2014-03-10;939.6;4753.375148884912;-3813.775148884912
2014-03-11;956.5;4756.104530301922;-3799.604530301922
2014-03-12;926.1;4758.833911718933;-3832.7339117189335
2014-03-13;916.2;4761.563293135943;-3845.3632931359434
2014-03-14;934.4;4764.292674552955;-3829.8926745529548
2014-03-15;959.5;4767.022055969965;-3807.5220559699646
2014-03-16;987.8;4769.751437386976;-3781.951437386976
2014-03-17;1015.4;4772.480818803986;-3757.080818803986
2014-03-18;1050.8;4775.210200220998;-3724.4102002209975
2014-03-19;1070.9;4777.939581638008;-3707.0395816380083
2014-03-20;1029.3;4780.668963055019;-3751.368963055019
2014-03-21;983.1;4783.39834447203;-3800.29834447203
2014-03-22;942.1;4786.12772588904;-3844.0277258890405
2014-03-23;907.3;4788.857107306051;-3881.557107306051
2014-03-24;907.6;4791.586488723063;-3883.986488723063
2014-03-25;914.8;4794.315870140073;-3879.5158701400724
2014-03-26;921.9;4797.045251557084;-3875.145251557084
2014-03-27;939.4;4799.774632974094;-3860.374632974094
2014-03-28;921.1;4802.504014391106;-3881.4040143911056
2014-03-29;780.8;4805.233395808115;-4024.433395808115
2014-03-30;683.1;4807.962777225127;-4124.862777225127
2014-03-31;613.2;4810.692158642137;-4197.492158642137
2014-04-01;585.7;4813.421540059148;-4227.7215400591485
2014-04-02;514.9;4816.150921476159;-4301.250921476159
2014-04-03;469.8;4818.88030289317;-4349.08030289317
2014-04-04;471.4;4821.6096843101805;-4350.209684310181
2014-04-05;483.3;4824.339065727192;-4341.039065727192
2014-04-06;465.5;4827.068447144202;-4361.568447144202
2014-04-07;452.6;4829.7978285612135;-4377.197828561213
2014-04-08;472.6;4832.527209978224;-4359.927209978224
2014-04-09;481.5;4835.256591395235;-4353.756591395235
2014-04-10;507.8;4837.9859728122465;-4330.185972812246
2014-04-11;532.3;4840.715354229256;-4308.415354229256
2014-04-12;553.0;4843.444735646268;-4290.444735646268
2014-04-13;498.4;4846.174117063278;-4347.774117063278
2014-04-14;481.2;4848.903498480289;-4367.703498480289
2014-04-15;467.2;4851.632879897299;-4384.432879897299
2014-04-16;460.6;4854.362261314311;-4393.76226131431
2014-04-17;446.0;4857.0916427313205;-4411.0916427313205
2014-04-18;438.3;4859.821024148332;-4421.521024148332
2014-04-19;437.9;4862.550405565343;-4424.650405565343
2014-04-20;438.1;4865.2797869823535;-4427.179786982353
2014-04-21;452.3;4868.009168399364;-4415.709168399364
2014-04-22;429.8;4870.738549816375;-4440.938549816375
2014-04-23;438.5;4873.467931233386;-4434.967931233386
2014-04-24;453.8;4876.197312650397;-4422.397312650397
2014-04-25;478.8;4878.926694067407;-4400.126694067407
2014-04-26;511.8;4881.656075484419;-4369.856075484418
2014-04-27;536.2;4884.385456901428;-4348.185456901429
2014-04-28;560.1;4887.11483831844;-4327.01483831844
2014-04-29;589.6;4889.84421973545;-4300.244219735449
2014-04-30;631.8;4892.573601152461;-4260.773601152461
2014-05-01;675.3;4895.302982569471;-4220.002982569471
2014-05-02;665.1;4898.032363986483;-4232.932363986482
2014-05-03;628.9;4900.7617454034935;-4271.861745403494
2014-05-04;341.8;4903.491126820504;-4561.691126820504
2014-05-05;335.5;4906.220508237515;-4570.720508237515
2014-05-06;347.8;4908.949889654526;-4561.149889654525
2014-05-07;396.3;4911.679271071536;-4515.379271071536
2014-05-08;427.4;4914.408652488548;-4487.008652488548
2014-05-09;486.5;4917.138033905558;-4430.638033905558
2014-05-10;593.6;4919.867415322569;-4326.267415322569
2014-05-11;673.5;4922.596796739579;-4249.096796739579
2014-05-12;776.5;4925.326178156591;-4148.826178156591
2014-05-13;839.4;4928.055559573602;-4088.655559573602
2014-05-14;895.0;4930.784940990612;-4035.784940990612
2014-05-15;955.1;4933.514322407624;-3978.414322407624
2014-05-16;1022.9;4936.2437038246335;-3913.3437038246334
2014-05-17;1077.3;4938.973085241645;-3861.673085241645
2014-05-18;1121.4;4941.702466658655;-3820.302466658655
2014-05-19;1169.2;4944.4318480756665;-3775.2318480756667
2014-05-20;1220.4;4947.161229492677;-3726.761229492677
2014-05-21;1288.0;4949.890610909688;-3661.890610909688
2014-05-22;1326.1;4952.619992326699;-3626.5199923266987
2014-05-23;1375.0;4955.349373743709;-3580.3493737437093
2014-05-24;1368.7;4958.07875516072;-3589.37875516072
2014-05-25;1383.7;4960.808136577732;-3577.108136577732
2014-05-26;1358.6;4963.537517994741;-3604.9375179947415
2014-05-27;1405.3;4966.266899411753;-3560.966899411753
2014-05-28;1459.3;4968.996280828763;-3509.6962808287626
2014-05-29;1475.0;4971.725662245774;-3496.7256622457744
2014-05-30;1471.4;4974.455043662784;-3503.055043662784
2014-05-31;1506.9;4977.184425079796;-3470.2844250797957
2014-06-01;1558.7;4979.913806496806;-3421.213806496806
2014-06-02;1592.9;4982.643187913817;-3389.743187913817
2014-06-03;1593.8;4985.372569330828;-3391.5725693308277
2014-06-04;1601.4;4988.101950747839;-3386.7019507478385
2014-06-05;1614.5;4990.831332164849;-3376.3313321648493
2014-06-06;1629.7;4993.56071358186;-3363.86071358186
2014-06-07;1660.4;4996.290094998871;-3335.8900949988706
2014-06-08;1707.0;4999.019476415882;-3292.0194764158823
2014-06-09;1763.8;5001.748857832892;-3237.948857832892
2014-06-10;1765.5;5004.478239249904;-3238.9782392499037
2014-06-11;1762.9;5007.2076206669135;-3244.3076206669134
2014-06-12;1763.3;5009.937002083925;-3246.637002083925
2014-06-13;1767.3;5012.666383500935;-3245.3663835009347
2014-06-14;1763.1;5015.3957649179465;-3252.2957649179466
2014-06-15;1782.4;5018.125146334956;-3235.725146334956
2014-06-16;1814.9;5020.854527751968;-3205.954527751968
2014-06-17;1863.8;5023.583909168979;-3159.7839091689784
2014-06-18;1903.3;5026.313290585989;-3123.013290585989
2014-06-19;1903.3;5029.042672003001;-3125.7426720030007
2014-06-20;1869.9;5031.772053420011;-3161.8720534200106
2014-06-21;1831.7;5034.501434837022;-3202.8014348370225
2014-06-22;1794.4;5037.230816254033;-3242.830816254033
2014-06-23;1772.1;5039.960197671044;-3267.860197671044
2014-06-24;1748.2;5042.689579088054;-3294.4895790880546
2014-06-25;1741.4;5045.418960505065;-3304.018960505065
2014-06-26;1729.9;5048.148341922076;-3318.2483419220757
2014-06-27;1655.1;5050.877723339087;-3395.7777233390875
2014-06-28;1626.1;5053.607104756097;-3427.5071047560973
2014-06-29;1600.5;5056.336486173109;-3455.836486173109
2014-06-30;1542.7;5059.065867590119;-3516.365867590119
2014-07-01;1490.9;5061.79524900713;-3570.89524900713
2014-07-02;1470.2;5064.52463042414;-3594.32463042414
2014-07-03;1415.4;5067.254011841152;-3651.8540118411515
2014-07-04;1059.6;5069.983393258161;-4010.3833932581615
2014-07-05;998.7;5072.712774675173;-4074.012774675173
2014-07-06;1066.8;5075.442156092184;-4008.6421560921835
2014-07-07;1109.5;5078.171537509194;-3968.6715375091944
2014-07-08;1155.3;5080.900918926205;-3925.600918926205
2014-07-09;1215.8;5083.630300343217;-3867.8303003432165
2014-07-10;1279.8;5086.3596817602265;-3806.5596817602263
2014-07-11;1364.6;5089.089063177238;-3724.489063177238
2014-07-12;1378.2;5091.818444594248;-3713.618444594248
2014-07-13;1500.7;5094.5478260112595;-3593.8478260112597
2014-07-14;1597.4;5097.277207428269;-3499.8772074282692
2014-07-15;1628.4;5100.006588845281;-3471.606588845281
2014-07-16;1685.9;5102.735970262291;-3416.8359702622906
2014-07-17;1738.4;5105.465351679302;-3367.0653516793022
2014-07-18;1791.3;5108.194733096313;-3316.894733096313
2014-07-19;1852.1;5110.924114513324;-3258.824114513324
2014-07-20;1893.9;5113.653495930334;-3219.7534959303343
2014-07-21;1952.2;5116.382877347345;-3164.1828773473453
2014-07-22;2007.1;5119.112258764356;-3112.012258764356
2014-07-23;2047.1;5121.841640181367;-3074.7416401813675
2014-07-24;2042.1;5124.571021598378;-3082.4710215983782
2014-07-25;2059.7;5127.300403015389;-3067.600403015389
2014-07-26;2064.8;5130.0297844323995;-3065.2297844323994
2014-07-27;2085.0;5132.75916584941;-3047.7591658494102
2014-07-28;2108.7;5135.488547266422;-3026.788547266422
2014-07-29;2128.1;5138.217928683432;-3010.1179286834317
2014-07-30;2136.8;5140.947310100443;-3004.147310100443
2014-07-31;2135.7;5143.676691517453;-3007.976691517453
2014-08-01;2127.8;5146.406072934465;-3018.6060729344645
2014-08-02;2149.0;5149.135454351474;-3000.1354543514744
2014-08-03;2154.8;5151.864835768486;-2997.064835768486
2014-08-04;2149.8;5154.594217185496;-3004.7942171854957
2014-08-05;2142.4;5157.323598602507;-3014.9235986025074
2014-08-06;2128.7;5160.052980019518;-3031.3529800195183
2014-08-07;2110.8;5162.782361436529;-3051.9823614365287
2014-08-08;2074.8;5165.5117428535395;-3090.7117428535394
2014-08-09;2029.3;5168.24112427055;-3138.94112427055
2014-08-10;2008.5;5170.970505687561;-3162.470505687561
2014-08-11;1994.3;5173.699887104573;-3179.3998871045724
2014-08-12;1945.5;5176.429268521582;-3230.9292685215823
2014-08-13;1913.9;5179.158649938594;-3265.258649938594
2014-08-14;1907.8;5181.888031355604;-3274.0880313556036
2014-08-15;1922.2;5184.617412772615;-3262.4174127726155
2014-08-16;1925.8;5187.346794189625;-3261.546794189625
2014-08-17;1903.0;5190.076175606637;-3287.0761756066368
2014-08-18;1934.8;5192.8055570236465;-3258.0055570236464
2014-08-19;1902.2;5195.534938440658;-3293.3349384406583
2014-08-20;1899.1;5198.264319857669;-3299.164319857669
2014-08-21;1896.2;5200.99370127468;-3304.7937012746797
2014-08-22;1930.4;5203.72308269169;-3273.32308269169
2014-08-23;1935.7;5206.452464108701;-3270.752464108701
2014-08-24;1898.6;5209.181845525712;-3310.5818455257117
2014-08-25;1890.3;5211.911226942723;-3321.611226942723
2014-08-26;1883.0;5214.640608359733;-3331.640608359733
2014-08-27;1890.7;5217.369989776745;-3326.669989776745
2014-08-28;1898.7;5220.099371193754;-3321.3993711937546
2014-08-29;1866.6;5222.828752610766;-3356.228752610766
2014-08-30;1834.9;5225.558134027778;-3390.6581340277776
2014-08-31;1807.7;5228.2875154447875;-3420.5875154447876
2014-09-01;1787.3;5231.016896861799;-3443.716896861799
2014-09-02;1724.4;5233.746278278809;-3509.3462782788088
2014-09-03;1640.8;5236.4756596958205;-3595.6756596958203
2014-09-04;1580.3;5239.20504111283;-3658.90504111283
2014-09-05;1515.1;5241.934422529842;-3726.834422529842
2014-09-06;1478.0;5244.663803946853;-3766.6638039468526
2014-09-07;1421.1;5247.393185363863;-3826.2931853638634
2014-09-08;1430.2;5250.122566780874;-3819.922566780874
2014-09-09;1437.3;5252.851948197885;-3815.5519481978845
2014-09-10;1463.5;5255.581329614895;-3792.0813296148954
2014-09-11;1506.4;5258.310711031907;-3751.910711031907
2014-09-12;1574.2;5261.040092448917;-3686.840092448917
2014-09-13;1641.0;5263.769473865928;-3622.7694738659284
2014-09-14;1647.0;5266.498855282938;-3619.498855282938
2014-09-15;1668.1;5269.22823669995;-3601.12823669995
2014-09-16;1691.8;5271.95761811696;-3580.1576181169594
2014-09-17;1746.7;5274.686999533971;-3527.9869995339714
2014-09-18;1792.2;5277.416380950981;-3485.216380950981
2014-09-19;1780.3;5280.145762367993;-3499.8457623679924
2014-09-20;1769.8;5282.875143785003;-3513.075143785003
2014-09-21;1763.1;5285.604525202014;-3522.504525202014
2014-09-22;1768.0;5288.333906619025;-3520.3339066190247
2014-09-23;1787.0;5291.063288036035;-3504.0632880360354
2014-09-24;1820.1;5293.792669453046;-3473.692669453046
2014-09-25;1832.8;5296.522050870058;-3463.7220508700575
2014-09-26;1849.7;5299.2514322870675;-3449.5514322870677
2014-09-27;1872.8;5301.980813704079;-3429.180813704079
2014-09-28;1900.7;5304.710195121089;-3404.010195121089
2014-09-29;1888.3;5307.4395765381005;-3419.1395765381003
2014-09-30;1856.2;5310.16895795511;-3453.9689579551105
2014-10-01;1883.9;5312.898339372122;-3428.998339372122
2014-10-02;1903.1;5315.627720789132;-3412.5277207891318
2014-10-03;1944.6;5318.357102206143;-3373.7571022061434
2014-10-04;1947.0;5321.086483623155;-3374.086483623155
2014-10-05;1942.7;5323.815865040165;-3381.115865040165
2014-10-06;2001.4;5326.545246457176;-3325.145246457176
2014-10-07;2048.3;5329.274627874186;-3280.974627874186
2014-10-08;2060.3;5332.004009291198;-3271.7040092911975
2014-10-09;2100.0;5334.733390708208;-3234.7333907082084
2014-10-10;2138.0;5337.462772125219;-3199.462772125219
2014-10-11;2150.5;5340.19215354223;-3189.69215354223
2014-10-12;2164.3;5342.921534959241;-3178.621534959241
2014-10-13;2180.6;5345.650916376251;-3165.0509163762513
2014-10-14;;5348.380297793263;-3159.280297793263
2014-10-15;2197.6;5351.109679210273;-3153.5096792102727
2014-10-16;2199.5;5353.839060627284;-3154.339060627284
2014-10-17;2251.6;5356.568442044294;-3104.968442044294
2014-10-18;2311.7;5359.297823461306;-3047.597823461306
2014-10-19;3153.3;5362.027204878315;-2208.727204878315
2014-10-20;4070.8;5364.756586295327;-1293.9565862953268
2014-10-21;4112.0;5367.485967712338;-1255.4859677123377
2014-10-22;4133.0;5370.215349129348;-1237.2153491293484
2014-10-23;4142.8;5372.944730546359;-1230.144730546359
2014-10-24;4177.4;5375.67411196337;-1198.2741119633702
2014-10-25;4196.8;5378.4034933803805;-1181.6034933803803
2014-10-26;4220.8;5381.132874797392;-1160.332874797392
2014-10-27;4232.8;5383.862256214402;-1151.0622562144017
2014-10-28;4206.6;5386.5916376314135;-1179.9916376314131
2014-10-29;3724.3;5389.321019048423;-1665.021019048423
2014-10-30;3572.0;5392.050400465435;-1820.050400465435
2014-10-31;3580.0;5394.779781882445;-1814.7797818824447
2014-11-01;3603.9;5397.509163299456;-1793.6091632994562
2014-11-02;3611.6;5400.238544716466;-1788.6385447164662
2014-11-03;3697.7;5402.967926133478;-1705.2679261334779
2014-11-04;3743.1;5405.697307550488;-1662.5973075504885
2014-11-05;3918.6;5408.426688967499;-1489.8266889674992
2014-11-06;4018.9;5411.15607038451;-1392.2560703845097
2014-11-07;4125.9;5413.8854518015205;-1287.9854518015209
2014-11-08;4217.2;5416.614833218531;-1199.4148332185314
2014-11-09;4290.5;5419.344214635543;-1128.8442146355428
2014-11-10;4368.5;5422.0735960525535;-1053.5735960525535
2014-11-11;4453.5;5424.802977469564;-971.3029774695642
2014-11-12;4512.1;5427.532358886575;-915.4323588865745
2014-11-13;4570.9;5430.261740303586;-859.361740303586
2014-11-14;4645.1;5432.991121720597;-787.8911217205969
2014-11-15;4724.9;5435.720503137607;-710.8205031376074
2014-11-16;4762.2;5438.449884554619;-676.2498845546188
2014-11-17;4785.8;5441.179265971628;-655.3792659716282
2014-11-18;4807.6;5443.90864738864;-636.3086473886397
2014-11-19;4833.2;5446.63802880565;-613.43802880565
2014-11-20;4851.8;5449.367410222661;-597.5674102226612
2014-11-21;4870.3;5452.096791639671;-581.796791639671
2014-11-22;4894.1;5454.826173056683;-560.7261730566825
2014-11-23;4932.9;5457.5555544736935;-524.6555544736939
2014-11-24;4925.9;5460.284935890704;-534.3849358907046
2014-11-25;4923.8;5463.014317307715;-539.2143173077147
2014-11-26;4946.6;5465.743698724726;-519.1436987247253
2014-11-27;4961.1;5468.473080141736;-507.37308014173595
2014-11-28;4948.2;5471.202461558748;-523.0024615587481
2014-11-29;4907.1;5473.931842975758;-566.8318429757574
2014-11-30;4825.9;5476.661224392769;-650.7612243927697
2014-12-01;4784.9;5479.390605809779;-694.4906058097795
2014-12-02;4757.4;5482.119987226791;-724.7199872267911
2014-12-03;4707.9;5484.8493686438005;-776.9493686438009
2014-12-04;4651.4;5487.578750060812;-836.1787500608125
2014-12-05;4661.0;5490.308131477822;-829.3081314778219
2014-12-06;4674.9;5493.0375128948335;-818.1375128948339
2014-12-07;4698.4;5495.766894311844;-797.3668943118446
2014-12-08;4673.2;5498.496275728855;-825.2962757288551
2014-12-09;4688.2;5501.225657145866;-813.0256571458658
2014-12-10;4719.9;5503.955038562877;-784.0550385628776
2014-12-11;4741.6;5506.684419979887;-765.0844199798867
2014-12-12;4754.6;5509.413801396899;-754.8138013968983
2014-12-13;4790.1;5512.143182813908;-722.0431828139081
2014-12-14;4839.3;5514.87256423092;-675.5725642309199
2014-12-15;4850.1;5517.601945647932;-667.5019456479313
2014-12-16;4839.3;5520.331327064941;-681.0313270649413
2014-12-17;4893.0;5523.060708481953;-630.060708481953
2014-12-18;4943.6;5525.790089898963;-582.1900898989625
2014-12-19;4985.6;5528.519471315974;-542.9194713159741
