time;origin_data;despiked;flag
2011-08-26;1021.2;16726.59583333332;2
2011-08-27;1067.3;16779.862499999985;1
2011-08-28;1112.5;16825.062499999985;0
2011-08-29;1073.5;16786.062499999985;0
2011-08-30;1090.3;16802.862499999985;0
2011-08-31;1107.0;16819.562499999985;0
2011-09-01;1120.2;16832.762499999986;0
2011-09-02;1159.3;16871.862499999985;0
2011-09-03;1224.4;16936.962499999983;0
2011-09-04;1263.8;16976.362499999985;0
2011-09-05;1291.9;17004.462499999983;0
2011-09-06;1331.8;17044.362499999985;0
2011-09-07;1357.5;17070.062499999985;0
2011-09-08;1374.4;17086.962499999987;0
2011-09-09;1388.4;17100.962499999987;0
2011-09-10;1277.1;17040.262499999986;1
2011-09-11;1267.0;16979.562499999985;0
2011-09-12;1284.8;16997.362499999985;0
2011-09-13;1306.9;17019.462499999983;0
2011-09-14;1342.7;17055.262499999983;0
2011-09-15;1357.2;17069.762499999983;0
2011-09-16;1367.6;17080.162499999984;0
2011-09-17;1362.9;17075.462499999983;0
2011-09-18;1332.5;17045.06249999998;0
2011-09-19;1282.3;16994.86249999998;0
2011-09-20;1269.3;16981.86249999998;0
2011-09-21;1286.1;16998.66249999998;0
2011-09-22;1304.6;17017.16249999998;0
2011-09-23;1326.4;17038.96249999998;0
2011-09-24;1340.2;17052.76249999998;0
2011-09-25;1364.1;17076.66249999998;0
2011-09-26;1390.7;17103.26249999998;0
2011-09-27;1425.8;17138.362499999977;0
2011-09-28;1445.5;17158.062499999978;0
2011-09-29;1484.8;17197.362499999977;0
2011-09-30;1586.6;17299.162499999977;0
2011-10-01;1603.1;17315.662499999977;0
2011-10-02;1156.7;17333.712499999976;2
2011-10-03;926.2;17353.312499999975;2
2011-10-04;900.0;17374.462499999976;1
2011-10-05;922.7;17397.162499999977;0
2011-10-06;997.6;17472.062499999978;0
2011-10-07;1067.9;17542.362499999977;0
2011-10-08;1163.8;17638.26249999998;0
2011-10-09;1259.4;17733.862499999977;0
2011-10-10;1369.8;17829.312499999978;1
2011-10-11;1450.3;17924.76249999998;0
2011-10-12;1561.4;18024.51249999998;1
2011-10-13;1649.8;18124.26249999998;0
2011-10-14;1644.0;18118.46249999998;0
2011-10-15;1660.7;18135.16249999998;0
2011-10-16;1687.0;18161.46249999998;0
2011-10-17;1710.4;18184.86249999998;0
2011-10-18;1734.5;18208.96249999998;0
2011-10-19;1751.7;18226.16249999998;0
2011-10-20;1778.2;18252.66249999998;0
2011-10-21;1803.3;18277.76249999998;0
2011-10-22;1834.8;18309.26249999998;0
2011-10-23;1870.2;18344.66249999998;0
2011-10-24;1881.2;18355.66249999998;0
2011-10-25;1874.7;18349.16249999998;0
2011-10-26;1885.4;18359.86249999998;0
2011-10-27;1905.7;18380.16249999998;0
2011-10-28;1909.2;18383.66249999998;0
2011-10-29;1909.3;18383.76249999998;0
2011-10-30;1916.7;18391.16249999998;0
2011-10-31;1946.5;18420.96249999998;0
2011-11-01;1958.0;18432.46249999998;0
2011-11-02;1912.3;18386.76249999998;0
2011-11-03;1910.5;18384.96249999998;0
2011-11-04;1915.6;18390.062499999978;0
2011-11-05;1917.8;18392.26249999998;0
2011-11-06;1917.6;18392.062499999978;0
2011-11-07;1902.4;18376.862499999977;0
2011-11-08;1926.9;18401.362499999977;0
2011-11-09;1906.5;18380.962499999976;0
2011-11-10;1917.3;18391.762499999975;0
2011-11-11;1977.1;18451.562499999975;0
2011-11-12;2000.6;18475.062499999975;0
2011-11-13;2038.2;18512.662499999973;0
2011-11-14;2085.7;18560.162499999973;0
2011-11-15;2140.2;18614.662499999973;0
2011-11-16;2209.9;18684.362499999974;0
2011-11-17;2291.9;18766.362499999974;0
2011-11-18;2362.4;18836.862499999974;0
2011-11-19;2378.1;18852.562499999975;0
2011-11-20;2402.6;18877.062499999975;0
2011-11-21;2441.0;18915.462499999976;0
2011-11-22;2473.1;18947.562499999975;0
2011-11-23;2483.1;18957.562499999975;0
2011-11-24;2527.0;19001.462499999976;0
2011-11-25;2557.0;19031.462499999976;0
2011-11-26;2579.2;19053.662499999977;0
2011-11-27;2598.0;19072.462499999976;0
2011-11-28;2625.9;19100.362499999977;0
2011-11-29;2644.6;19119.062499999978;0
2011-11-30;2634.8;19109.26249999998;0
2011-12-01;2626.0;19100.46249999998;0
2011-12-02;2650.6;19125.062499999978;0
2011-12-03;2646.7;19121.162499999977;0
2011-12-04;2642.0;19116.462499999976;0
2011-12-05;2641.8;19116.262499999975;0
2011-12-06;2628.0;19102.462499999976;0
2011-12-07;2610.6;19085.062499999975;0
2011-12-08;2599.5;19073.962499999976;0
2011-12-09;2595.6;19070.062499999975;0
2011-12-10;2580.0;19054.462499999976;0
2011-12-11;2589.4;19063.862499999977;0
2011-12-12;2602.3;19076.76249999998;0
2011-12-13;2600.7;19075.162499999977;0
2011-12-14;2597.9;19072.362499999977;0
2011-12-15;2597.2;19071.662499999977;0
2011-12-16;2579.1;19053.562499999978;0
2011-12-17;2570.6;19045.062499999978;0
2011-12-18;2553.6;19028.062499999978;0
2011-12-19;2554.9;19029.362499999977;0
2011-12-20;2554.1;19028.562499999978;0
2011-12-21;2551.8;19026.26249999998;0
2011-12-22;2541.8;19016.26249999998;0
2011-12-23;2575.2;19049.662499999977;0
2011-12-24;2570.2;19044.662499999977;0
2011-12-25;2583.7;19058.162499999977;0
2011-12-26;2598.0;19072.462499999976;0
2011-12-27;2615.4;19089.862499999977;0
2011-12-28;2617.8;19092.26249999998;0
2011-12-29;2640.9;19115.362499999977;0
2011-12-30;2652.3;19126.76249999998;0
2011-12-31;2676.8;19151.26249999998;0
2012-01-01;4.6;19169.429166666647;2
2012-01-02;25.5;19181.26249999998;1
2012-01-03;31.0;19186.76249999998;0
2012-01-04;41.9;19197.66249999998;0
2012-01-05;63.3;19219.06249999998;0
2012-01-06;70.9;19226.66249999998;0
2012-01-07;77.4;19233.16249999998;0
2012-01-08;96.3;19252.06249999998;0
2012-01-09;110.8;19266.56249999998;0
2012-01-10;120.1;19275.86249999998;0
2012-01-11;97.0;19252.762499999983;0
2012-01-12;120.4;19276.162499999984;0
2012-01-13;131.8;19287.562499999985;0
2012-01-14;144.0;19299.762499999986;0
2012-01-15;152.3;19308.062499999985;0
2012-01-16;152.4;19308.162499999984;0
2012-01-17;158.9;19314.662499999984;0
2012-01-18;162.6;19318.362499999985;0
2012-01-19;149.6;19305.362499999985;0
2012-01-20;138.1;19293.862499999985;0
2012-01-21;116.4;19272.162499999984;0
2012-01-22;111.9;19267.662499999984;0
2012-01-23;125.7;19281.462499999983;0
2012-01-24;132.4;19288.162499999984;0
2012-01-25;138.9;19294.662499999984;0
2012-01-26;156.5;19312.262499999983;0
2012-01-27;167.8;19323.56249999998;0
2012-01-28;161.1;19316.86249999998;0
2012-01-29;160.7;19316.46249999998;0
2012-01-30;156.9;19312.66249999998;0
2012-01-31;172.8;19328.56249999998;0
2012-02-01;176.2;19331.962499999983;0
2012-02-02;158.4;19314.162499999984;0
2012-02-03;171.5;19327.262499999983;0
2012-02-04;189.4;19345.162499999984;0
2012-02-05;197.3;19353.062499999985;0
2012-02-06;202.8;19358.562499999985;0
2012-02-07;189.0;19344.762499999986;0
2012-02-08;185.9;19341.662499999988;0
2012-02-09;196.2;19351.962499999987;0
2012-02-10;166.0;19321.762499999986;0
2012-02-11;173.1;19328.862499999985;0
2012-02-12;182.3;19338.062499999985;0
2012-02-13;184.3;19340.062499999985;0
2012-02-14;188.7;19344.462499999987;0
2012-02-15;193.2;19348.962499999987;0
2012-02-16;188.9;19344.662499999988;0
2012-02-17;190.4;19346.162499999988;0
2012-02-18;189.6;19345.36249999999;0
2012-02-19;204.0;19359.76249999999;0
2012-02-20;228.5;19384.26249999999;0
2012-02-21;234.3;19390.06249999999;0
2012-02-22;250.6;19406.36249999999;0
2012-02-23;245.2;19400.962499999987;0
2012-02-24;252.0;19407.762499999986;0
2012-02-25;293.9;19449.662499999988;0
2012-02-26;254.1;19409.86249999999;0
2012-02-27;252.7;19408.462499999987;0
2012-02-28;270.6;19426.36249999999;0
2012-02-29;269.6;19425.36249999999;0
2012-03-01;284.4;19440.162499999988;0
2012-03-02;287.3;19443.06249999999;0
2012-03-03;289.3;19445.06249999999;0
2012-03-04;301.1;19456.86249999999;0
2012-03-05;308.0;19463.76249999999;0
2012-03-06;311.0;19466.76249999999;0
2012-03-07;311.7;19467.46249999999;0
2012-03-08;310.9;19466.66249999999;0
2012-03-09;302.7;19458.46249999999;0
2012-03-10;319.2;19474.96249999999;0
2012-03-11;324.5;19480.26249999999;0
2012-03-12;324.6;19480.36249999999;0
2012-03-13;335.0;19490.76249999999;0
2012-03-14;331.1;19486.86249999999;0
2012-03-15;329.0;19484.76249999999;0
2012-03-16;328.9;19484.66249999999;0
2012-03-17;337.6;19493.362499999992;0
2012-03-18;323.8;19479.562499999993;0
2012-03-19;334.4;19490.16249999999;0
2012-03-20;311.3;19467.062499999993;0
2012-03-21;293.0;19448.762499999993;0
2012-03-22;285.2;19440.962499999994;0
2012-03-23;235.0;19390.762499999993;0
2012-03-24;184.6;19340.362499999992;0
2012-03-25;160.5;19316.262499999993;0
2012-03-26;148.2;19303.962499999994;0
2012-03-27;147.7;19303.462499999994;0
2012-03-28;146.0;19301.762499999993;0
2012-03-29;139.5;19295.262499999993;0
2012-03-30;92.3;19248.062499999993;0
2012-03-31;-49.2;19163.962499999994;1
2012-04-01;-75.9;19079.862499999996;0
2012-04-02;-90.5;19065.262499999997;0
2012-04-03;-167.4;18988.362499999996;0
2012-04-04;-183.1;18972.662499999995;0
2012-04-05;-227.7;18928.062499999996;0
2012-04-06;-247.2;18908.562499999996;0
2012-04-07;-254.8;18900.962499999998;0
2012-04-08;-241.8;18913.962499999998;0
2012-04-09;-228.8;18926.962499999998;0
2012-04-10;-223.4;18932.3625;0
2012-04-11;-253.9;18901.8625;0
2012-04-12;-279.1;18876.6625;0
2012-04-13;-511.4;18851.095833333333;2
2012-04-14;-537.7;18825.1625;1
2012-04-15;-564.0;18798.8625;0
2012-04-16;-552.1;18810.7625;0
2012-04-17;-546.5;18816.3625;0
2012-04-18;-525.2;18837.6625;0
2012-04-19;-492.9;18869.962499999998;0
2012-04-20;-436.6;18926.262499999997;0
2012-04-21;-396.8;18966.062499999996;0
2012-04-22;-312.1;19050.762499999997;0
2012-04-23;-256.4;19106.462499999998;0
2012-04-24;-204.4;19158.462499999998;0
2012-04-25;-200.4;19162.462499999998;0
2012-04-26;-180.3;19182.562499999996;0
2012-04-27;-107.3;19255.562499999996;0
2012-04-28;-75.7;19287.162499999995;0
2012-04-29;-55.7;19307.162499999995;0
2012-04-30;-12.4;19350.462499999994;0
2012-05-01;-25.8;19337.062499999993;0
2012-05-02;-25.4;19337.462499999994;0
2012-05-03;25.2;19388.062499999993;0
2012-05-04;69.0;19431.862499999992;0
2012-05-05;141.2;19504.062499999993;0
2012-05-06;198.8;19561.66249999999;0
2012-05-07;264.5;19627.362499999992;0
2012-05-08;323.2;19686.062499999993;0
2012-05-09;363.5;19726.362499999992;0
2012-05-10;434.9;19797.762499999993;0
2012-05-11;446.5;19809.362499999992;0
2012-05-12;-15.3;19822.15416666666;2
2012-05-13;-325.0;19836.137499999993;2
2012-05-14;-286.2;19851.312499999993;1
2012-05-15;-124.8;19867.679166666658;2
2012-05-16;100.8;19885.237499999992;2
2012-05-17;254.9;19903.987499999992;2
2012-05-18;380.0;19923.929166666658;2
2012-05-19;495.4;19945.062499999993;2
2012-05-20;629.1;19967.387499999993;2
2012-05-21;709.8;19990.90416666666;1
2012-05-22;489.5;20015.612499999992;2
2012-05-23;-497.0;20041.512499999993;2
2012-05-24;-456.2;20068.60416666666;1
2012-05-25;-255.6;20096.887499999993;2
2012-05-26;179.7;20126.362499999992;2
2012-05-27;671.3;20157.02916666666;2
2012-05-28;994.7;20188.887499999993;2
2012-05-29;1166.2;20221.937499999993;2
2012-05-30;1300.4;20256.179166666658;2
2012-05-31;1534.7;20291.612499999992;2
2012-06-01;1699.9;20328.237499999992;2
2012-06-02;1822.3;20366.054166666658;2
2012-06-03;1912.3;20405.062499999993;1
2012-06-04;1952.5;20445.262499999993;0
2012-06-05;2028.7;20521.462499999994;0
2012-06-06;2106.2;20598.962499999994;0
2012-06-07;2144.7;20637.462499999994;0
2012-06-08;2174.2;20666.962499999994;0
2012-06-09;2211.1;20703.862499999996;0
2012-06-10;2234.8;20727.562499999996;0
2012-06-11;2240.5;20733.262499999997;0
2012-06-12;2277.8;20770.562499999996;0
2012-06-13;2291.6;20784.362499999996;0
2012-06-14;2269.9;20762.662499999995;0
2012-06-15;2244.0;20736.762499999993;0
2012-06-16;2213.1;20705.862499999992;0
2012-06-17;2177.6;20670.362499999992;0
2012-06-18;2149.7;20642.46249999999;0
2012-06-19;2141.5;20634.26249999999;0
2012-06-20;2100.6;20593.36249999999;0
2012-06-21;2057.7;20550.462499999987;0
2012-06-22;2039.9;20532.662499999988;0
2012-06-23;2046.0;20538.762499999986;0
2012-06-24;2020.9;20513.662499999988;0
2012-06-25;1980.1;20472.86249999999;0
2012-06-26;1959.5;20452.26249999999;0
2012-06-27;1911.6;20404.36249999999;0
2012-06-28;1877.3;20370.06249999999;0
2012-06-29;1863.4;20356.162499999988;0
2012-06-30;1859.8;20352.56249999999;0
2012-07-01;1689.2;20338.548214285704;2
2012-07-02;1192.3;20314.11964285713;2
2012-07-03;-243.7;20279.276785714275;2
2012-07-04;-491.7;20234.019642857133;2
2012-07-05;-588.6;20178.348214285703;2
2012-07-06;-683.2;20112.26249999999;1
2012-07-07;-759.7;20035.76249999999;0
2012-07-08;-822.0;19973.46249999999;0
2012-07-09;-910.9;19884.56249999999;0
2012-07-10;-980.4;19815.06249999999;0
2012-07-11;-1037.2;19758.26249999999;0
2012-07-12;-1188.7;19671.929166666658;1
2012-07-13;-1329.3;19585.595833333326;1
2012-07-14;-1296.2;19499.262499999993;0
2012-07-15;-1313.2;19482.262499999993;0
2012-07-16;-1350.1;19445.362499999992;0
2012-07-17;-1374.6;19420.862499999992;0
2012-07-18;-1428.8;19366.66249999999;0
2012-07-19;-1514.9;19280.562499999993;0
2012-07-20;-1537.5;19257.962499999994;0
2012-07-21;-1568.2;19227.262499999993;0
2012-07-22;-1590.8;19204.662499999995;0
2012-07-23;-1592.5;19202.962499999994;0
2012-07-24;-1613.2;19182.262499999993;0
2012-07-25;-1648.0;19147.462499999994;0
2012-07-26;-1646.1;19149.362499999996;0
2012-07-27;-1622.7;19172.762499999997;0
2012-07-28;-1622.6;19172.862499999996;0
2012-07-29;-1600.9;19194.562499999996;0
2012-07-30;-1557.5;19237.962499999998;0
2012-07-31;-1525.1;19270.3625;0
2012-08-01;-1550.8;19244.6625;0
2012-08-02;-1537.8;19257.6625;0
2012-08-03;-1523.5;19271.962499999998;0
2012-08-04;-1523.4;19272.062499999996;0
2012-08-05;-1527.9;19267.562499999996;0
2012-08-06;-1545.1;19250.362499999996;0
2012-08-07;-1563.6;19231.862499999996;0
2012-08-08;-1573.2;19222.262499999997;0
2012-08-09;-1553.6;19241.862499999996;0
2012-08-10;-1523.4;19272.062499999996;0
2012-08-11;-1486.8;19308.662499999995;0
2012-08-12;-1452.8;19342.662499999995;0
2012-08-13;-1444.3;19351.162499999995;0
2012-08-14;-1479.7;19315.762499999993;0
2012-08-15;-1440.8;19354.662499999995;0
2012-08-16;-1449.9;19345.562499999996;0
2012-08-17;-1464.8;19330.662499999995;0
2012-08-18;-1431.9;19363.562499999996;0
2012-08-19;-1405.8;19389.662499999995;0
2012-08-20;-1394.0;19401.462499999994;0
2012-08-21;-1448.4;19347.062499999993;0
2012-08-22;-1540.9;19254.562499999993;0
2012-08-23;-1548.7;19246.762499999993;0
2012-08-24;-1558.2;19237.262499999993;0
2012-08-25;-1554.8;19240.662499999995;0
2012-08-26;-1537.5;19257.962499999994;0
2012-08-27;-1548.9;19246.562499999993;0
2012-08-28;-1542.7;19252.762499999993;0
2012-08-29;-1525.0;19270.462499999994;0
2012-08-30;-1516.4;19279.062499999993;0
2012-08-31;-1635.9;19220.862499999992;1
2012-09-01;-1632.8;19162.66249999999;0
2012-09-02;-1640.9;19154.562499999993;0
2012-09-03;-1717.8;19077.66249999999;0
2012-09-04;-1751.5;19043.96249999999;0
2012-09-05;-1760.5;19034.96249999999;0
2012-09-06;-1742.6;19052.862499999992;0
2012-09-07;-1699.2;19096.262499999993;0
2012-09-08;-1674.7;19120.762499999993;0
2012-09-09;-1685.5;19109.962499999994;0
2012-09-10;-1696.3;19099.162499999995;0
2012-09-11;-1696.1;19099.362499999996;0
2012-09-12;-1844.5;19085.287499999995;2
2012-09-13;-1975.6;19056.937499999996;2
2012-09-14;-2000.5;19014.312499999996;1
2012-09-15;-2057.4;18957.412499999995;0
2012-09-16;-2096.8;18918.012499999993;0
2012-09-17;-2078.2;18936.612499999996;0
2012-09-18;-2012.5;19002.312499999996;0
2012-09-19;-1962.0;19052.812499999996;0
2012-09-20;-1943.5;19071.312499999996;0
2012-09-21;-1897.2;19117.612499999996;0
2012-09-22;-1824.6;19190.212499999994;0
2012-09-23;-1761.3;19253.512499999993;0
2012-09-24;-1704.4;19310.412499999995;0
2012-09-25;-1657.3;19357.512499999993;0
2012-09-26;-1615.3;19399.512499999993;0
2012-09-27;-1572.1;19442.712499999994;0
2012-09-28;-1531.5;19483.312499999993;0
2012-09-29;-1501.7;19513.112499999992;0
2012-09-30;-1494.8;19520.012499999993;0
2012-10-01;-1461.0;19553.812499999993;0
2012-10-02;-1443.1;19571.712499999994;0
2012-10-03;-1439.3;19575.512499999993;0
2012-10-04;-1409.6;19605.212499999994;0
2012-10-05;-1367.7;19647.112499999996;0
2012-10-06;-1362.3;19652.512499999997;0
2012-10-07;-1349.6;19665.212499999998;0
2012-10-08;-1322.7;19692.1125;0
2012-10-09;-1319.7;19695.1125;0
2012-10-10;-1305.9;19708.9125;0
2012-10-11;-1290.3;19724.512499999997;0
2012-10-12;-1281.3;19733.512499999997;0
2012-10-13;-1269.5;19745.312499999996;0
2012-10-14;-1282.9;19731.912499999995;0
2012-10-15;-1279.6;19735.212499999994;0
2012-10-16;-1339.6;19675.212499999994;0
2012-10-17;-1380.2;19634.612499999996;0
2012-10-18;-1386.2;19628.612499999996;0
2012-10-19;-1413.9;19600.912499999995;0
2012-10-20;-1417.3;19597.512499999993;0
2012-10-21;-1385.9;19628.912499999995;0
2012-10-22;-1364.9;19649.912499999995;0
2012-10-23;-1344.9;19669.912499999995;0
2012-10-24;-1318.4;19696.412499999995;0
2012-10-25;-1288.8;19726.012499999993;0
2012-10-26;-1280.2;19734.612499999992;0
2012-10-27;-1341.4;19673.41249999999;0
2012-10-28;-1320.3;19694.51249999999;0
2012-10-29;-1295.1;19719.71249999999;0
2012-10-30;-1320.0;19694.81249999999;0
2012-10-31;-1334.7;19680.11249999999;0
2012-11-01;-1330.1;19684.712499999987;0
2012-11-02;-1321.8;19693.012499999986;0
2012-11-03;-1336.2;19678.612499999985;0
2012-11-04;-1332.5;19682.312499999985;0
2012-11-05;-1309.2;19705.612499999985;0
2012-11-06;-1288.3;19726.512499999986;0
2012-11-07;-1258.7;19756.112499999985;0
2012-11-08;-1225.0;19789.812499999985;0
2012-11-09;-1200.7;19814.112499999985;0
2012-11-10;-1188.8;19826.012499999986;0
2012-11-11;-1153.5;19861.312499999985;0
2012-11-12;-1105.3;19909.512499999986;0
2012-11-13;-1057.9;19956.912499999988;0
2012-11-14;-997.8;20017.012499999986;0
2012-11-15;-961.5;20053.312499999985;0
2012-11-16;-901.6;20113.212499999987;0
2012-11-17;-837.2;20177.61249999999;0
2012-11-18;-785.9;20228.912499999988;0
2012-11-19;-744.9;20269.912499999988;0
2012-11-20;-689.7;20325.11249999999;0
2012-11-21;-661.4;20353.412499999988;0
2012-11-22;-596.9;20417.912499999988;0
2012-11-23;-541.7;20473.11249999999;0
2012-11-24;-473.6;20541.212499999987;0
2012-11-25;-402.2;20612.61249999999;0
2012-11-26;-349.0;20665.81249999999;0
2012-11-27;-272.7;20742.11249999999;0
2012-11-28;-232.9;20781.912499999988;0
2012-11-29;-200.9;20813.912499999988;0
2012-11-30;-173.1;20841.712499999987;0
2012-12-01;-135.4;20879.412499999988;0
2012-12-02;-96.7;20918.11249999999;0
2012-12-03;-57.3;20957.51249999999;0
2012-12-04;25.2;21040.01249999999;0
2012-12-05;45.7;21060.51249999999;0
2012-12-06;106.6;21121.41249999999;0
2012-12-07;144.1;21158.91249999999;0
2012-12-08;208.4;21223.21249999999;0
2012-12-09;263.8;21278.612499999992;0
2012-12-10;300.5;21315.312499999993;0
2012-12-11;358.1;21372.91249999999;0
2012-12-12;427.7;21442.51249999999;0
2012-12-13;500.1;21514.91249999999;0
2012-12-14;561.5;21576.312499999993;0
2012-12-15;613.5;21628.312499999993;0
2012-12-16;661.4;21676.212499999994;0
2012-12-17;687.7;21702.512499999993;0
2012-12-18;704.7;21719.512499999993;0
2012-12-19;785.5;21800.312499999993;0
2012-12-20;817.4;21832.212499999994;0
2012-12-21;834.6;21849.412499999995;0
2012-12-22;847.0;21861.812499999996;0
2012-12-23;870.5;21885.312499999996;0
2012-12-24;939.7;21954.512499999997;0
2012-12-25;956.3;21971.112499999996;0
2012-12-26;984.0;21998.812499999996;0
2012-12-27;1033.0;22047.812499999996;0
2012-12-28;1071.9;22086.712499999998;0
2012-12-29;1092.2;22107.012499999997;0
2012-12-30;1139.3;22154.112499999996;0
2012-12-31;1190.6;22205.412499999995;0
2013-01-01;12.9;22241.445833333328;2
2013-01-02;27.5;22262.212499999994;1
2013-01-03;33.0;22267.712499999994;0
2013-01-04;96.9;22331.612499999996;0
2013-01-05;118.1;22352.812499999996;0
2013-01-06;126.3;22361.012499999997;0
2013-01-07;158.1;22392.812499999996;0
2013-01-08;177.6;22412.312499999996;0
2013-01-09;199.7;22434.412499999995;0
2013-01-10;230.5;22465.212499999994;0
2013-01-11;267.4;22502.112499999996;0
2013-01-12;301.6;22536.312499999996;0
2013-01-13;340.0;22574.712499999998;0
2013-01-14;357.5;22592.212499999998;0
2013-01-15;390.9;22625.6125;0
2013-01-16;418.3;22653.0125;0
2013-01-17;420.2;22654.912500000002;0
2013-01-18;453.7;22688.412500000002;0
2013-01-19;496.0;22730.7125;0
2013-01-20;510.6;22745.3125;0
2013-01-21;515.2;22749.9125;0
2013-01-22;530.9;22765.6125;0
2013-01-23;555.8;22790.5125;0
2013-01-24;559.0;22793.7125;0
2013-01-25;577.8;22812.5125;0
2013-01-26;598.5;22833.2125;0
2013-01-27;607.5;22842.2125;0
2013-01-28;647.8;22882.5125;0
2013-01-29;659.3;22894.0125;0
2013-01-30;697.7;22932.412500000002;0
2013-01-31;735.2;22969.912500000002;0
2013-02-01;739.6;22974.312500000004;0
2013-02-02;749.4;22984.112500000003;0
2013-02-03;778.3;23013.012500000004;0
2013-02-04;782.7;23017.412500000006;0
2013-02-05;799.6;23034.312500000007;0
2013-02-06;806.4;23041.112500000007;0
2013-02-07;797.1;23031.812500000007;0
2013-02-08;772.1;23006.812500000007;0
2013-02-09;787.5;23022.21250000001;0
2013-02-10;808.6;23043.312500000007;0
2013-02-11;807.1;23041.812500000007;0
2013-02-12;800.7;23035.412500000006;0
2013-02-13;825.4;23060.112500000007;0
2013-02-14;823.9;23058.612500000007;0
2013-02-15;817.9;23052.612500000007;0
2013-02-16;835.5;23070.212500000005;0
2013-02-17;842.1;23076.812500000004;0
2013-02-18;831.9;23066.612500000003;0
2013-02-19;807.2;23041.912500000002;0
2013-02-20;821.1;23055.812500000004;0
2013-02-21;822.2;23056.912500000002;0
2013-02-22;817.9;23052.612500000003;0
2013-02-23;832.0;23066.7125;0
2013-02-24;851.3;23086.0125;0
2013-02-25;852.7;23087.412500000002;0
2013-02-26;857.8;23092.5125;0
2013-02-27;864.5;23099.2125;0
2013-02-28;884.2;23118.912500000002;0
2013-03-01;864.9;23099.612500000003;0
2013-03-02;840.1;23074.812500000004;0
2013-03-03;884.5;23119.212500000005;0
2013-03-04;888.5;23123.212500000005;0
2013-03-05;892.7;23127.412500000006;0
2013-03-06;900.3;23135.012500000004;0
2013-03-07;898.4;23133.112500000003;0
2013-03-08;920.1;23154.812500000004;0
2013-03-09;946.3;23181.012500000004;0
2013-03-10;920.4;23155.112500000003;0
2013-03-11;909.9;23144.612500000003;0
2013-03-12;912.5;23147.2125;0
2013-03-13;901.4;23136.112500000003;0
2013-03-14;897.3;23132.012500000004;0
2013-03-15;905.6;23140.312500000004;0
2013-03-16;909.5;23144.212500000005;0
2013-03-17;944.3;23179.012500000004;0
2013-03-18;957.9;23192.612500000003;0
2013-03-19;978.4;23213.112500000003;0
2013-03-20;963.4;23198.112500000003;0
2013-03-21;985.2;23219.912500000002;0
2013-03-22;995.4;23230.112500000003;0
2013-03-23;1019.7;23254.412500000002;0
2013-03-24;1021.0;23255.7125;0
2013-03-25;1030.8;23265.5125;0
2013-03-26;948.9;23183.6125;0
2013-03-27;923.9;23158.6125;0
2013-03-28;900.7;23135.4125;0
2013-03-29;880.1;23114.8125;0
2013-03-30;880.8;23115.5125;0
2013-03-31;857.7;23092.412500000002;0
2013-04-01;865.8;23100.5125;0
2013-04-02;860.0;23094.7125;0
2013-04-03;877.7;23112.412500000002;0
2013-04-04;925.0;23159.7125;0
2013-04-05;892.4;23127.112500000003;0
2013-04-06;642.0;23088.845833333336;2
2013-04-07;592.8;23044.912500000002;1
2013-04-08;543.2;22995.312500000004;0
2013-04-09;477.9;22930.012500000004;0
2013-04-10;481.4;22933.512500000004;0
2013-04-11;514.0;22966.112500000003;0
2013-04-12;532.9;22985.012500000004;0
2013-04-13;589.9;23042.012500000004;0
2013-04-14;641.8;23093.912500000006;0
2013-04-15;685.6;23137.712500000005;0
2013-04-16;734.0;23186.112500000007;0
2013-04-17;769.3;23221.412500000006;0
2013-04-18;807.2;23259.312500000007;0
2013-04-19;802.9;23255.012500000008;0
2013-04-20;765.4;23217.512500000008;0
2013-04-21;801.2;23253.312500000007;0
2013-04-22;848.5;23300.612500000007;0
2013-04-23;870.1;23322.212500000005;0
2013-04-24;921.4;23373.512500000004;0
2013-04-25;950.1;23402.212500000005;0
2013-04-26;1008.6;23460.712500000005;0
2013-04-27;1097.5;23549.612500000007;0
2013-04-28;1167.2;23619.312500000007;0
2013-04-29;1177.6;23629.71250000001;0
2013-04-30;890.7;23609.179166666676;2
2013-05-01;888.3;23557.71250000001;1
2013-05-02;787.6;23475.312500000007;1
2013-05-03;723.5;23392.912500000006;0
2013-05-04;697.0;23366.412500000006;0
2013-05-05;696.3;23365.712500000005;0
2013-05-06;754.7;23424.112500000007;0
2013-05-07;995.6;23466.112500000007;2
2013-05-08;1042.1;23491.712500000005;1
2013-05-09;1051.3;23500.912500000006;0
2013-05-10;1078.1;23527.712500000005;0
2013-05-11;1099.5;23549.112500000007;0
2013-05-12;1163.4;23613.012500000008;0
2013-05-13;1225.3;23674.91250000001;0
2013-05-14;1253.2;23702.81250000001;0
2013-05-15;1250.2;23699.81250000001;0
2013-05-16;1269.2;23718.81250000001;0
2013-05-17;1277.6;23727.212500000012;0
2013-05-18;1251.2;23700.81250000001;0
2013-05-19;1260.4;23710.01250000001;0
2013-05-20;1374.8;23722.63250000001;2
2013-05-21;1500.4;23738.67250000001;2
2013-05-22;1630.7;23758.13250000001;2
2013-05-23;1718.9;23781.01250000001;1
2013-05-24;1745.2;23807.31250000001;0
2013-05-25;1824.2;23886.31250000001;0
2013-05-26;1860.3;23922.41250000001;0
2013-05-27;1838.9;23901.012500000008;0
2013-05-28;1878.7;23940.812500000007;0
2013-05-29;1856.4;23918.512500000008;0
2013-05-30;1710.9;23979.112500000007;1
2013-05-31;1910.6;24039.712500000005;1
