time;origin_data;trend;seasonal;residual
2010-10-19;14502.262499999973;15633.572728310492;-197.7955097077704;-933.5147186027477
2010-10-20;14519.862499999974;15634.685228310485;-185.7205115518177;-929.1022167586939
2010-10-21;14530.662499999973;15635.511974885825;-169.55924300597826;-935.2902318798738
2010-10-22;14533.362499999974;15636.285844748834;-156.86390733685357;-946.0594374120069
2010-10-23;14537.762499999973;15637.088481735149;-154.499967558138;-944.8260141770375
2010-10-24;14558.662499999973;15637.837968036505;-140.27429079312282;-938.9011772434092
2010-10-25;14571.462499999972;15638.562522831035;-127.62968252125604;-939.4703403098061
2010-10-26;14576.962499999972;15639.352283105;-124.17556740007542;-938.2142157049517
2010-10-27;14599.962499999972;15640.096289954328;-127.52767145697929;-912.6061184973767
2010-10-28;14624.162499999973;15640.766872146098;-130.75577551387943;-885.8485966322453
2010-10-29;14637.662499999973;15641.393618721444;-130.552400118731;-873.17871860274
2010-10-30;14654.262499999973;15642.130776255679;-126.02937403864483;-861.8389022170606
2010-10-31;14685.462499999972;15642.884372146096;-127.94371097225779;-829.478161173866
2010-11-01;14707.262499999973;15643.566461187194;-133.51278078258713;-802.7911804046338
2010-11-02;14698.662499999973;15644.202248858426;-141.84465881209246;-803.6950900463606
2010-11-03;14712.662499999973;15644.954474885817;-146.83156423885617;-785.4604106469878
2010-11-04;14731.262499999973;15645.957385844731;-144.43888747384193;-770.2559983709157
2010-11-05;14742.962499999972;15647.273173515954;-150.7280189280043;-753.5826545879775
2010-11-06;14759.762499999973;15648.915262557057;-139.6598033502044;-749.492959206879
2010-11-07;14765.062499999976;15650.895159817328;-123.36546057083392;-762.4671992465178
2010-11-08;14780.962499999972;15652.71423515981;-108.0041908508317;-763.7475443090063
2010-11-09;14791.862499999974;15654.47961187213;-92.07204441849531;-770.5450674536605
2010-11-10;14819.662499999973;15656.03841324199;-74.67404867109367;-761.7018645709227
2010-11-11;14833.562499999973;15657.410365296777;-67.19583374560766;-756.6520315511966
2010-11-12;14837.662499999973;15658.584509132417;-54.228605121490304;-766.6934040109538
2010-11-13;14869.862499999974;15659.708789954324;-29.822837684589857;-760.0234522697602
2010-11-14;14876.562499999976;15660.698550228286;-7.235311604507146;-776.9007386238025
2010-11-15;14875.162499999975;15661.651324200879;8.916022694757672;-795.4048468956614
2010-11-16;14843.162499999975;15662.63341324199;21.396178911825203;-840.867092153841
2010-11-17;14823.362499999974;15663.623995433762;30.3853533937408;-870.6468488275286
2010-11-18;14812.162499999973;15664.602796803643;29.360039291172015;-881.8003360948422
2010-11-19;14819.762499999973;15665.627077625555;30.304738887236866;-876.1693165128186
2010-11-20;14860.762499999973;15666.882317351581;31.84967592622803;-837.9694932778357
2010-11-21;14868.462499999972;15667.938105022804;36.37918374147172;-835.8547887643033
2010-11-22;14813.762499999973;15668.694714611858;31.952061419731095;-886.8842760316159
2010-11-23;14850.462499999972;15669.194063926912;36.96962402949717;-855.7011879564371
2010-11-24;14861.162499999973;15669.602454337888;43.40562271231698;-851.8455770502319
2010-11-25;14874.162499999973;15670.019611872129;44.73219445450228;-840.589306326658
2010-11-26;14895.262499999973;15670.447089041078;52.578983091664355;-827.7635721327684
2010-11-27;14913.962499999972;15670.805068493115;58.931714651201;-815.7742831443436
2010-11-28;14918.962499999972;15671.093732876698;67.18482748927832;-819.3160603660036
2010-11-29;14923.362499999974;15671.297100456604;63.289280510000445;-811.223880966631
2010-11-30;14932.562499999976;15671.262751141536;62.087183302412775;-800.7874344439722
2010-12-01;14938.662499999975;15670.97990867577;57.69708381172219;-790.0144924875176
2010-12-02;14920.262499999975;15670.523093607291;57.263173818745926;-807.5237674260619
2010-12-03;14914.862499999976;15669.702442922347;58.37849441938075;-813.2184373417526
2010-12-04;14946.662499999975;15668.534121004548;64.07639036247608;-785.9480113670493
2010-12-05;14964.362499999976;15667.115936073034;73.56109452475272;-776.3145305978114
2010-12-06;14946.162499999975;15665.5544634703;81.47720964593178;-800.869173116257
2010-12-07;14953.162499999975;15663.830799086742;92.81681791779661;-803.4851170045632
2010-12-08;14976.362499999976;15662.286038812776;99.55013851843101;-785.473677331231
2010-12-09;15000.062499999978;15660.715867579884;110.24426733824035;-770.8976349181459
2010-12-10;15028.76249999998;15659.158093607288;120.54406739092852;-750.9396609982356
2010-12-11;15035.862499999981;15657.539566210024;128.3699496353937;-750.0470158454362
2010-12-12;15069.362499999981;15655.927956620988;141.16342092095744;-727.7288775419643
2010-12-13;15072.362499999981;15654.509069634682;143.61052234350814;-725.7570919782086
2010-12-14;15063.862499999981;15652.747203196328;147.7529388345492;-736.6376420308961
2010-12-15;15061.76249999998;15650.598025114132;156.1005334077871;-744.9360585219382
2010-12-16;15061.862499999981;15648.148847031942;155.15749784403357;-741.4438448759943
2010-12-17;15085.862499999981;15645.375285388109;163.59380474603745;-723.1065901341651
2010-12-18;15106.46249999998;15642.319257990854;174.99574178502405;-710.8524997758981
2010-12-19;15095.16249999998;15639.230079908659;179.33999389250727;-723.4075738011857
2010-12-20;15112.362499999981;15636.11679223742;192.47883504108535;-716.233127278525
2010-12-21;15115.862499999981;15632.867340182624;189.2062104362393;-706.2110506188818
2010-12-22;15135.062499999984;15629.675696347016;197.02114747522478;-691.6343438222573
2010-12-23;15150.062499999984;15626.565696347008;216.1414406785991;-692.6446370256238
2010-12-24;15155.162499999982;15623.501723744275;225.4894188134785;-693.8286425577717
2010-12-25;15135.562499999984;15620.516107305915;241.78278051000194;-726.7363878159335
2010-12-26;15131.362499999981;15617.64775114154;255.07421069967228;-741.3594618412308
2010-12-27;15136.862499999981;15614.896929223725;264.5204628071491;-742.5548920308933
2010-12-28;15124.46249999998;15612.289668949748;269.21638614751276;-757.0435550972816
2010-12-29;15124.562499999984;15609.735011415498;278.7055697618452;-763.8780811773595
2010-12-30;15110.562499999984;15607.240627853862;285.3056848830237;-781.983812736902
2010-12-31;15123.062499999984;15604.815559360706;298.4539369905057;-780.2069963512283
2011-01-01;15135.329166666648;15602.448299086736;306.69705667789253;-773.8161890979807
2011-01-02;15147.362499999981;15600.22651826481;316.79697088583487;-769.6609891506636
2011-01-03;15159.16249999998;15598.12090182646;335.555926189663;-774.5143280161426
2011-01-04;15172.46249999998;15596.308984018242;348.50415089988036;-772.3506349181428
2011-01-05;15182.362499999981;15594.74227168947;364.2862112265407;-776.6659829160303
2011-01-06;15165.46249999998;15593.116107305908;378.7304633340243;-806.384070639953
2011-01-07;15186.16249999998;15591.465833333321;388.00107160588703;-793.3044049392277
2011-01-08;15199.66249999998;15589.948436073035;396.446090836659;-786.7320269097135
2011-01-09;15183.26249999998;15588.591038812767;400.4437128071541;-805.7722516199401
2011-01-10;15199.66249999998;15587.289531963443;415.19364984613935;-802.8206818096016
2011-01-11;15206.66249999998;15586.168573059349;426.5356005837607;-806.0416736431293
2011-01-12;15218.16249999998;15585.20631278537;436.97712666384103;-804.0209394492315
2011-01-13;15224.96249999998;15584.427751141531;443.0408582233818;-802.5061093649333
2011-01-14;15222.76249999998;15583.827203196315;454.63901444045456;-815.703717636789
2011-01-15;15205.96249999998;15583.416244292212;456.61762271231663;-834.0713670045486
2011-01-16;15234.362499999981;15583.078778538791;458.5013679704818;-807.2176465092919
2011-01-17;15230.96249999998;15582.756518264827;466.6549077491978;-818.4489260140449
2011-01-18;15245.46249999998;15582.514737442902;469.63681739092505;-806.689054833847
2011-01-19;15255.06249999998;15582.339257990845;474.6449325121085;-801.9216905029734
2011-01-20;15278.362499999981;15582.184668949743;486.21481475657555;-790.0369837063379
2011-01-21;15288.76249999998;15581.93487442921;487.64629974077104;-780.8186741699996
2011-01-22;15300.362499999981;15581.543915525079;485.69248335510173;-766.8738988801995
2011-01-23;15297.66249999998;15581.070490867569;483.637959206874;-767.0459500744626
2011-01-24;15311.26249999998;15580.618984018247;489.9135446476871;-759.2700286659533
2011-01-25;15315.562499999978;15580.212682648387;497.7982807734313;-762.4484634218404
2011-01-26;15305.66249999998;15579.715696346995;200.2113276751587;-474.26452402217353
2011-01-27;15303.16249999998;15579.153504566193;205.62815582044433;-481.6191603866571
2011-01-28;15297.062499999978;15578.618436073037;212.29951696697907;-493.8554530400376
2011-01-29;15311.562499999978;15578.142819634684;214.48026167515755;-481.06058130986355
2011-01-30;15312.562499999978;15577.656792237418;221.37667886154105;-486.4709710989808
2011-01-31;15312.26249999998;15577.286381278522;234.32308982127574;-499.34697109981676
2011-02-01;15323.26249999998;15576.9658333333;244.5962317897273;-498.2995651230475
2011-02-02;15340.46249999998;15576.603915525096;252.53615458009557;-488.6775701052124
2011-02-03;15355.76249999998;15576.303093607276;256.60691174157387;-477.14750534886866
2011-02-04;15372.16249999998;15576.041723744269;264.387332663949;-468.26655640823753
2011-02-05;15385.76249999998;15575.796792237426;266.04680713551295;-456.08109937295865
2011-02-06;15403.16249999998;15575.44199771688;263.1564434999824;-435.43594121688204
2011-02-07;15430.962499999978;15574.893413241984;265.21611722434545;-409.1470304663512
2011-02-08;15442.062499999978;15574.295331050214;265.2858283086158;-397.518659358852
2011-02-09;15444.462499999978;15573.705742009115;265.92839119861134;-395.1716332077486
2011-02-10;15429.262499999975;15573.190673515957;257.74671996656474;-401.6748934825468
2011-02-11;15364.562499999976;15572.793413241987;245.74402756390788;-453.9749408059184
2011-02-12;15337.962499999976;15572.548207762538;251.1379727702191;-485.7236805327815
2011-02-13;15322.462499999976;15572.361632420065;253.1350063949593;-503.0341388150481
2011-02-14;15302.162499999975;15572.342728310476;248.85079468968559;-519.0310230001863
2011-02-15;15298.362499999976;15572.513961187193;249.68414213758967;-523.8356033248068
2011-02-16;15295.962499999978;15572.800262557064;238.59734014589162;-515.4351027029782
2011-02-17;15291.262499999975;15573.204098173494;234.1559719441466;-516.0975701176649
2011-02-18;15291.062499999976;15573.704646118704;235.47821935054444;-518.1203654692719
2011-02-19;15287.262499999975;15574.345468036507;246.19312346095865;-533.27609149749
2011-02-20;15291.562499999976;15575.071495433776;257.9817884680146;-541.4907839018147
2011-02-21;15299.162499999975;15575.94437214609;258.69411474530875;-535.4759868914241
2011-02-22;15300.962499999976;15576.960445205461;258.23164650205877;-534.2295917075437
2011-02-23;15305.162499999975;15578.179349315049;265.6796888441062;-538.6965381591802
2011-02-24;15326.462499999976;15579.650034246562;278.3518407751976;-531.539375021784
2011-02-25;15349.262499999975;15581.49368721459;288.7769192318167;-521.0081064464314
2011-02-26;15372.862499999976;15583.7449200913;290.7297685477172;-501.6121886390413
2011-02-27;15383.062499999976;15586.379714611849;295.26373866062454;-498.5809532724968
2011-02-28;15366.262499999975;15589.052865296782;306.8676838669353;-529.6580491637424
2011-03-01;15346.262499999975;15591.857522831024;314.6078930832057;-560.2029159142542
2011-03-02;15350.662499999975;15594.828755707742;316.2860475049588;-560.4523032127258
2011-03-03;15341.162499999975;15597.77807077623;313.74851076855055;-570.364081544806
2011-03-04;15351.862499999976;15600.858892694045;312.33104875194897;-561.327441446018
2011-03-05;15361.662499999975;15604.166015981718;305.681214381671;-548.1847303634145
2011-03-06;15352.262499999975;15607.626015981712;298.40021562782925;-553.7637316095661
2011-03-07;15347.062499999976;15611.241632420066;295.8700699250443;-560.0492023451337
2011-03-08;15369.662499999975;15615.036426940627;293.5061695522785;-538.8800964929309
2011-03-09;15364.362499999976;15618.928755707739;289.38349707490096;-543.9497527826641
2011-03-10;15376.362499999976;15622.958344748844;293.1603289561822;-539.7561737050505
2011-03-11;15388.862499999976;15627.136700913214;298.57628661578923;-536.8504875290273
2011-03-12;15421.262499999975;15631.162728310492;313.6140549852392;-523.5142832957556
2011-03-13;15458.062499999976;15635.080353881258;313.22032895866937;-490.2381828399509
2011-03-14;15453.962499999976;15639.14857305933;316.5817597191534;-501.7678327785078
2011-03-15;15450.562499999976;15643.42309360727;316.256525722475;-509.1171193297695
2011-03-16;15458.262499999975;15647.94665525112;330.03996034347716;-519.7241155946222
2011-03-17;15480.362499999976;15652.581175799061;349.6441919756895;-521.8628677747753
2011-03-18;15502.162499999975;15657.288025114141;373.62254565024296;-528.7480707644095
2011-03-19;15517.762499999975;15662.053778538791;380.95604253774843;-525.2473210765646
2011-03-20;15520.662499999975;15666.81021689496;372.59534266311044;-518.7430595580963
2011-03-21;15502.262499999975;15671.474874429201;355.3857013189841;-524.5980757482098
2011-03-22;15456.262499999975;15676.130216894962;337.1744410458416;-557.0421579408287
2011-03-23;15396.562499999976;15680.78857305933;317.0079379333486;-601.234010992702
2011-03-24;15325.762499999975;15685.663367579902;293.23025175733915;-653.131119337266
2011-03-25;15292.062499999976;15690.751038812767;275.62001265480774;-674.308551467598
2011-03-26;15300.262499999975;15695.917066210026;266.2760749221383;-661.9306411321891
2011-03-27;15315.862499999976;15701.26665525111;249.68501390179853;-635.0891691529321
2011-03-28;15318.962499999978;15706.7039155251;242.32413968095932;-630.065555206082
2011-03-29;15327.062499999978;15712.222271689474;234.29930531068095;-619.4590770001766
2011-03-30;15351.462499999978;15717.741449771676;237.25772747838442;-603.5366772500829
2011-03-31;15381.962499999978;15723.400627853853;222.22336633351227;-563.6614941873872
2011-04-01;15392.562499999978;15729.31706621003;199.48366894953483;-536.2382351595859
2011-04-02;15403.76249999998;15735.33569634701;175.74891552571268;-507.3221118727425
2011-04-03;15401.76249999998;15741.638847031942;148.4425058129641;-488.318852844925
2011-04-04;15376.062499999978;15748.230764840158;123.49298277518999;-495.6612476153702
2011-04-05;15382.062499999978;15754.926655251127;115.23879182542115;-488.1029470765701
2011-04-06;15386.562499999978;15761.6839155251;103.46851121188898;-478.58992673701084
2011-04-07;15394.062499999978;15768.6537785388;89.180165010976;-463.77144354979873
2011-04-08;15400.26249999998;15775.814052511398;65.72822395742608;-441.279776468843
2011-04-09;15419.46249999998;15783.229121004553;51.80636177478051;-415.5729827793541
2011-04-10;15446.96249999998;15790.908847031946;42.16163581207422;-386.1079828440403
2011-04-11;15452.66249999998;15798.852545662086;38.84250601119865;-385.03255167330474
2011-04-12;15447.46249999998;15807.147614155225;37.62144435222791;-397.3065585074731
2011-04-13;15463.16249999998;15815.737888127831;37.86599753503526;-390.44138566288586
2011-04-14;15478.862499999981;15824.80720319632;38.95048685476637;-384.8951900511055
2011-04-15;15494.562499999984;15834.076244292215;26.59867320805745;-366.11241750028887
2011-04-16;15433.562499999984;15843.61651826482;16.996100389012923;-427.0501186538494
2011-04-17;15479.262499999983;15853.464189497703;25.592724811082874;-399.79441430880337
2011-04-18;15462.062499999984;15863.565285388098;35.22077769054219;-436.7235630786569
2011-04-19;15451.562499999984;15873.75514840181;8.169009318554586;-430.36165772038044
2011-04-20;15455.96249999998;15883.957614155224;24.060905811569384;-452.05601996681406
2011-04-21;15451.96249999998;15894.184463470312;26.800835162137233;-469.02279863246963
2011-04-22;15432.862499999981;15904.450490867554;34.692595626798806;-506.2805864943713
2011-04-23;15454.562499999984;15914.795422374416;50.91598747377594;-511.1489098482087
2011-04-24;15489.96249999998;15925.225285388102;64.52710036683108;-499.7898857549533
2011-04-25;15536.96249999998;15935.628025114143;75.83343119263748;-474.49895630680123
2011-04-26;15582.46249999998;15945.977888127834;88.6106462027494;-452.12603433060417
2011-04-27;15620.862499999981;15956.341997716876;115.75717628135644;-451.2366739982514
2011-04-28;15658.062499999984;15966.69871004563;136.88559926158698;-445.5218093072333
2011-04-29;15700.062499999984;15976.998710045644;154.86744689934778;-431.8036569450079
2011-04-30;15755.062499999984;15987.261997716867;176.45293090074637;-408.6524286176297
2011-05-01;15792.162499999982;15997.500079908657;196.837755707454;-402.17533561612925
2011-05-02;15811.762499999983;16007.73432648399;199.270444358087;-395.24227084209366
2011-05-03;15819.862499999983;16017.940353881262;198.37891239371547;-396.4567662749947
2011-05-04;15875.062499999984;16028.044737442893;204.79305686706226;-357.7752943099718
2011-05-05;15928.962499999983;16038.105833333311;199.98371297945164;-309.1270463127796
2011-05-06;15967.762499999983;16048.129942922344;196.17564638532522;-276.5430893076863
2011-05-07;16011.462499999983;16058.128025114143;199.54631121502908;-246.2118363291892
2011-05-08;16059.362499999983;16068.079531963445;203.72746006299568;-212.4444920264581
2011-05-09;16088.662499999982;16077.974874429205;226.2056732530126;-215.51804768223508
2011-05-10;16132.162499999982;16087.89377853878;249.6228901790206;-205.3541687178191
2011-05-11;16124.862499999983;16097.72692922373;276.2417559219655;-249.1061851457132
2011-05-12;16131.062499999984;16107.513504566197;297.5030475677711;-273.95405213398476
2011-05-13;16158.562499999984;16117.42583333331;323.1849415381982;-282.0482748715237
2011-05-14;16166.162499999982;16127.391312785354;341.4457574679443;-302.674570253316
2011-05-15;16174.862499999983;16137.371586757969;359.99461615401503;-322.5037029120007
2011-05-16;16210.562499999984;16147.463641552482;377.0612726815189;-313.9624142340172
2011-05-17;16264.362499999983;16157.70884703195;397.54616706705076;-290.8925140990183
2011-05-18;16311.562499999984;16168.232682648384;420.2344141044999;-276.9045967529003
2011-05-19;16342.962499999983;16179.035422374413;433.09009847630284;-269.1630208507321
2011-05-20;16364.362499999983;16190.061997716864;450.3481641426117;-276.04766185949325
2011-05-21;16358.162499999982;16201.110764840163;463.0912013898486;-306.03946623002946
2011-05-22;16330.462499999983;16212.114326483992;480.2668897530954;-361.9187162371042
2011-05-23;16296.462499999983;16223.20199771688;487.503535583531;-414.24303330042795
2011-05-24;16289.762499999983;16234.527477168935;499.89397408248453;-444.65895125143663
2011-05-25;16302.062499999984;16245.77980593605;513.4761753620393;-457.1934812981059
2011-05-26;16329.96249999998;16257.12309360727;536.7870385504588;-463.9476321577489
2011-05-27;16364.062499999984;16268.51295662099;541.8388592060709;-446.289315827078
2011-05-28;16374.662499999982;16279.90583333331;537.034845490573;-442.2781788239014
2011-05-29;16390.962499999983;16291.298984018249;534.9421206916379;-435.2786047099037
2011-05-30;16407.06249999998;16302.754874429194;540.5492775863512;-436.2416520155638
2011-05-31;16373.162499999982;16314.249942922359;541.151534107469;-482.23897702984584
2011-06-01;16340.96249999998;16325.692956620973;548.1329749374265;-532.8634315584197
2011-06-02;16310.46249999998;16337.095148401811;559.5557036461714;-586.1883520480033
2011-06-03;16281.662499999982;16348.615148401796;577.0042252150239;-643.9568736168372
2011-06-04;16258.762499999983;16360.139257990852;581.4631722716351;-682.8399302625041
2011-06-05;16237.262499999983;16371.563367579893;580.4494397931646;-714.7503073730747
2011-06-06;16229.762499999983;16382.938436073051;575.1874383234114;-728.3633743964798
2011-06-07;16234.562499999984;16394.325559360706;562.3177656207828;-722.0808249815055
2011-06-08;16266.362499999981;16405.645833333318;562.4413122849231;-701.7246456182596
2011-06-09;16263.96249999998;16416.87213470318;566.685948612822;-719.5955833160211
2011-06-10;16275.362499999981;16428.022819634687;581.9861484525514;-734.6464680872574
2011-06-11;16260.062499999984;16439.052134703175;573.0766347181897;-752.0662694213814
2011-06-12;16269.46249999998;16450.08775114153;577.8789267123419;-758.5041778538933
2011-06-13;16362.862499999981;16461.066929223714;602.8071106741164;-701.0115398978497
2011-06-14;16276.91249999998;16472.03350456619;596.1916847355168;-791.3126893017251
2011-06-15;16190.96249999998;16483.015696347004;590.5796102913117;-882.6328066383356
2011-06-16;16153.06249999998;16494.001723744273;587.9126681634209;-928.8518919077144
2011-06-17;16113.862499999981;16504.937888127835;583.0505081027778;-974.1258962306321
2011-06-18;16062.26249999998;16515.785011415504;574.4442882662964;-1027.9667996818202
2011-06-19;16057.362499999981;16526.529121004543;550.9340562029349;-1020.1006772074973
2011-06-20;16071.06249999998;16537.307751141536;537.4678424044156;-1003.7130935459714
2011-06-21;16085.06249999998;16548.03706621003;521.6845426781267;-984.6591088881753
2011-06-22;16122.26249999998;16558.750490867566;503.3339453179637;-939.8219361855486
2011-06-23;16166.76249999998;16569.383915525097;480.10854513505285;-882.7299606601692
2011-06-24;16189.862499999981;16580.06775114154;463.7968827212214;-854.0021338627819
2011-06-25;16217.46249999998;16590.723915525094;442.5702407663836;-815.8316562914977
2011-06-26;16239.76249999998;16601.47076484016;417.8439866428907;-779.55225148307
2011-06-27;16252.66249999998;16612.268299086725;391.05077290367433;-750.6565719904191
2011-06-28;16295.96249999998;16623.098436073036;360.7885073943103;-687.9244434673669
2011-06-29;16339.96249999998;16633.96912100454;349.2651353202747;-643.2717563248335
2011-06-30;16383.66249999998;16644.902819634677;332.16683351843324;-593.40715315313
2011-07-01;16411.46249999998;16655.906107305906;302.40244205283193;-546.8460493587579
2011-07-02;16450.96249999998;16666.942271689477;278.0931653354997;-494.072937024997
2011-07-03;16493.36249999998;16677.994600456594;260.49673271470687;-445.1288331713194
2011-07-04;16529.46249999998;16689.046381278513;230.05647752378786;-389.6403588023211
2011-07-05;16577.76249999998;16700.080901826455;186.21919096241794;-308.5375927888944
2011-07-06;16608.362499999974;16711.10884703195;140.91314202186942;-243.65948905384386
2011-07-07;16603.26249999998;16722.16829908673;115.66971301846648;-234.57551210521785
2011-07-08;16591.16249999998;16733.294874429208;80.4485220509965;-222.58089648022414
2011-07-09;16616.46249999998;16744.38254566208;45.38391887929219;-173.30396454139236
2011-07-10;16631.76249999998;16755.485011415505;11.212765271728912;-134.93527668725517
2011-07-11;16589.16249999998;16766.67213470318;-26.19624636822296;-151.31338833497836
2011-07-12;16572.16249999998;16777.839805936048;-61.2446851563606;-144.43262077970695
2011-07-13;16557.56249999998;16788.92501141549;-110.30180181914126;-121.06070959636621
2011-07-14;16562.462499999983;16800.04281963468;-155.79947265377467;-81.78084698092226
2011-07-15;16575.662499999984;16811.17323059358;-195.3098977432831;-40.200832850313134
2011-07-16;16603.462499999983;16822.34309360729;-224.13413561818737;5.253542010879698
2011-07-17;16599.262499999983;16833.58172374428;-262.9468853237261;28.627661579429798
2011-07-18;16584.162499999984;16844.74281963468;-296.925261845361;36.344942210664044
2011-07-19;16603.262499999983;16855.93103881276;-334.9796221777127;82.3110833649356
2011-07-20;16627.56249999998;16867.089668949757;-364.56398458561335;125.03681563583842
2011-07-21;16645.66249999998;16878.186381278512;-397.2360078486408;164.71212657010886
2011-07-22;16631.76249999998;16889.187751141544;-423.58421002408033;166.1589588825151
2011-07-23;16611.46249999998;16900.101175799064;-446.683601489681;158.04492569059698
2011-07-24;16622.96249999998;16910.97049086756;-471.8125446364784;183.8045537688986
2011-07-25;16649.562499999978;16921.885011415496;-493.22124494392324;220.89873352840573
2011-07-26;16675.662499999977;16932.780627853866;-507.74342594875236;250.62529809486261
2011-07-27;16679.062499999978;16943.682271689475;-485.8187221746541;221.1989504851574
2011-07-28;16694.062499999978;16954.65925799085;-493.82685664009387;233.23009864922187
2011-07-29;16719.46249999998;16965.67405251139;-498.50967147083213;252.2981189594226
2011-07-30;16729.86249999998;16976.68720319633;-502.101346824604;255.27664362825658
2011-07-31;16715.16249999998;16987.65953196344;-504.4037506964396;231.90671873298015
2011-08-01;16717.26249999998;16998.618710045645;-501.5356253030211;220.17941525735546
2011-08-02;16719.66249999998;17009.622271689463;-501.71627948618675;211.75650779670445
2011-08-03;16716.06249999998;17020.605011415508;-495.69368958467317;191.15117816914722
2011-08-04;16734.86249999998;17031.491860730574;-489.00950566073993;192.38014493014748
2011-08-05;16725.762499999983;17042.372682648387;-492.2070153856215;175.59683273721691
2011-08-06;16688.762499999983;17053.257614155227;-490.6617978377824;126.16668368253772
2011-08-07;16623.86249999998;17064.126929223723;-488.99715314174387;48.732723918001966
2011-08-08;16531.06249999998;17074.963641552495;-507.73457154242874;-36.166570010084115
2011-08-09;16493.66249999998;17085.686381278527;-532.8388724669818;-59.18500881156467
2011-08-10;16480.16249999998;17096.370216894957;-545.7954606476563;-70.41225624731999
2011-08-11;16482.06249999998;17107.075696347012;-576.9659716178727;-48.04722472915762
2011-08-12;16481.36249999998;17117.74007990865;-595.6630081173545;-40.71457179131437
2011-08-13;16485.762499999983;17128.60117579907;-612.9455489754876;-29.893126823600824
2011-08-14;16449.86249999998;17139.56035388126;-631.5823364089676;-58.115517472312376
2011-08-15;16450.762499999983;17150.567477168934;-643.8013654364634;-56.0036117324878
2011-08-16;16481.86249999998;17161.642271689474;-653.7358448583186;-26.043926831174304
2011-08-17;16491.762499999983;17172.739805936053;-680.9939564927104;0.016650556639888237
2011-08-18;16499.262499999983;17183.83213470317;-705.235488633538;20.665853930349954
2011-08-19;16491.262499999983;17194.94144977167;-716.8246878561382;13.145738084449135
2011-08-20;16503.962499999983;17206.049121004544;-726.0955226121574;24.00890160759684
2011-08-21;16508.662499999984;17217.206655251124;-736.3366188874767;27.792463636336493
2011-08-22;16517.56249999998;17228.419531963445;-750.2461335936828;39.3891016302191
2011-08-23;16546.62916666665;17239.62747716894;-758.788192924213;65.78988242192554
2011-08-24;16595.862499999985;17250.875148401807;-760.5844905278868;105.5718421260649
2011-08-25;16665.262499999986;17262.096518264818;-765.8028470771799;168.9688288123482
2011-08-26;16726.59583333332;17273.278162100432;-762.2049087797672;215.52258001265307
2011-08-27;16779.862499999985;17284.512134703178;-764.7144258580283;260.0647911548349
2011-08-28;16825.06249999998;17295.57240867578;-772.6046486232976;302.0947399474994
2011-08-29;16786.06249999998;17306.600901826463;-786.7345725093661;266.1961706828848
2011-08-30;16802.862499999985;17317.724463470295;-787.5184191849677;272.6564557146577
2011-08-31;16819.56249999998;17328.900079908657;-793.890833731058;284.55325382238277
2011-09-01;16832.762499999986;17340.104189497695;-793.5199356993178;286.1782462016088
2011-09-02;16871.862499999985;17351.34227168947;-790.7534852747649;311.27371358527853
2011-09-03;16936.962499999983;17362.556518264817;-783.0708455600491;357.47682729521534
2011-09-04;16976.362499999985;17373.77624429222;-810.2711302953107;412.8573860030742
2011-09-05;17004.462499999983;17385.040627853858;-835.5507716100634;454.9726437561891
2011-09-06;17044.362499999985;17396.327477168932;-838.6833622814012;486.7183851124538
2011-09-07;17070.06249999998;17407.55432648399;-844.0690953354691;506.5772688514602
2011-09-08;17086.962499999987;17418.7935045662;-856.1581077585663;524.3271031923516
2011-09-09;17100.962499999987;17429.97734018263;-858.3495776328915;529.334737450247
2011-09-10;17040.262499999986;17441.17213470317;-863.2104273328704;462.3007926296858
2011-09-11;16979.56249999998;17452.29268264837;-866.4299714525835;393.69978880419444
2011-09-12;16997.362499999985;17463.312682648382;-866.232989212814;400.28280656441655
2011-09-13;17019.462499999983;17474.372408675776;-869.6446948103205;414.7347861345281
2011-09-14;17055.262499999983;17485.430764840166;-867.9193082534059;437.7510434132221
2011-09-15;17069.762499999983;17496.46227168948;-868.779843240696;442.08007155119753
2011-09-16;17080.162499999984;17507.432956620985;-868.3191266713261;441.04867005032474
2011-09-17;17075.462499999983;17518.367751141526;-862.8117538130424;419.9065026714994
2011-09-18;17045.06249999998;17529.221997716882;-847.8190758489044;363.65957813200373
2011-09-19;16994.86249999998;17540.097340182627;-837.9346419694515;292.6998017868058
2011-09-20;16981.86249999998;17550.95980593606;-832.5224060974642;263.42510016138385
2011-09-21;16998.66249999998;17561.89816210044;-828.2723308730556;265.0366687725973
2011-09-22;17017.16249999998;17572.97871004565;-826.251576943784;270.4353668981156
2011-09-23;17038.96249999998;17584.115696347002;-823.2539301128965;278.100733765874
2011-09-24;17052.76249999998;17595.20692922373;-816.196046669307;273.7516174455575
2011-09-25;17076.66249999998;17606.20966894975;-803.1653683493587;273.6181993995906
2011-09-26;17103.26249999998;17617.135970319614;-790.493643952202;276.6201736325669
2011-09-27;17138.362499999974;17628.052408675772;-780.2546717343758;290.56476305857734
2011-09-28;17158.062499999978;17638.94199771688;-760.81654634095;279.9370486240482
2011-09-29;17197.362499999974;17649.746929223722;-740.2404881953547;287.85605897160656
2011-09-30;17299.162499999977;17660.338984018243;-718.190806139416;357.01432212115014
2011-10-01;17315.662499999977;17670.67158675796;-710.4361427634261;355.4270560054441
2011-10-02;17333.712499999976;17680.74309360729;-697.1341381670185;350.1035445597057
