       G147
      3800.00    3974.451   1.04780
      3900.00    4079.231   1.04785
      4000.00    4184.016   1.04792
88888
       G305
      2100.00    2223.207   1.05896  
      2200.00    2329.103   1.05902  
      2300.00    2435.005   1.05910
      2400.00    2540.915   1.05918
      2500.00    2646.833   1.05925
      2600.00    2752.758   1.05932
      2700.00    2858.690   1.05938
      2800.00    2964.628   1.05945
      2900.00    3070.573   1.05952
      3000.00    3176.525   1.05960
      3100.00    3282.485   1.05967
      3200.00    3388.452   1.05976
      3300.00    3494.428   1.05984
      3400.00    3600.412   1.05991
      3500.00    3706.403   1.05998      
      3600.00    3812.401   1.06004
      3700.00    3918.405   1.06011
      3800.00    4024.416   1.06017
      3900.00    4130.433   1.06023
      4000.00    4236.456   1.06028
88888                                                         
       G484
      2100.00    2143.562   1.02228
      2200.00    2245.790   1.02243
      2300.00    2348.033   1.02260
      2400.00    2450.293   1.02275
      2500.00    2552.568   1.02290
      2600.00    2654.858   1.02305
      2700.00    2757.163   1.02320
      2800.00    2859.483   1.02335
      2900.00    2961.818   1.02349
      3000.00    3064.167   1.02363
      3100.00    3166.530   1.02377
      3200.00    3268.907   1.02390
      3300.00    3371.297   1.02403
      3400.00    3473.700   1.02416
      3500.00    3576.116   1.02426      
      3600.00    3678.542   1.02437
      3700.00    3780.979   1.02446
      3800.00    3883.425   1.02455
      3900.00    3985.880   1.02463
      4000.00    4088.343   1.02471 
88888        
       G605
      2100.00    2159.270   1.02768
      2200.00    2262.146   1.02882
      2300.00    2365.028   1.02889
      2400.00    2467.917   1.02896
      2500.00    2570.813   1.02904
      2600.00    2673.717   1.02911
      2700.00    2776.628   1.02918
      2800.00    2879.546   1.02924
      2900.00    2982.470   1.02930
      3000.00    3085.400   1.02936
      3100.00    3188.336   1.02941
      3200.00    3291.277   1.02946
      3300.00    3394.223   1.02951
      3400.00    3497.174   1.02955
      3500.00    3600.129   1.02959      
      3600.00    3703.008   1.02963
      3700.00    3806.051   1.02966
      3800.00    3909.017   1.02969
      3900.00    4011.986   1.02971
      4000.00    4114.957   1.02971
88888
       G808
      1500.00    1510.550   1.00673
      1600.00    1611.223   1.00674
      1700.00    1711.897   1.00676
      1800.00    1812.573   1.00678
      1900.00    1913.251   1.00681
      2000.00    2013.932   1.00685
      2100.00    2114.617   1.00687
      2200.00    2215.304   1.00691
      2300.00    2315.995   1.00696
      2400.00    2416.691   1.00699
      2500.00    2517.390   1.00704
      2600.00    2618.094   1.00708
      2700.00    2718.802   1.00712
      2800.00    2819.514   1.00716
      2900.00    2920.230   1.00719
      3000.00    3020.949   1.00722
      3100.00    3121.671   1.00725
      3200.00    3222.396   1.00729
      3300.00    3323.125   1.00731
      3400.00    3423.856   1.00733
      3500.00    3524.589   1.00735      
      3600.00    3625.324   1.00736
      3700.00    3726.060   1.00738
      3800.00    3826.798   1.00738
88888
       G854
      1500.00    1523.380   1.01523
      1600.00    1624.910   1.01523
      1700.00    1726.428   1.01523
      1800.00    1827.951   1.01524
      1900.00    1929.475   1.01525
      2000.00    2031.000   1.01530
      2100.00    2132.530   1.01535
      2200.00    2234.065   1.01540
      2300.00    2335.605   1.01545
      2400.00    2437.150   1.01552
      2500.00    2538.702   1.01559
      2600.00    2640.261   1.01566
      2700.00    2741.827   1.01571
      2800.00    2843.398   1.01576
      2900.00    2944.974   1.01581
      3000.00    3046.555   1.01586
      3100.00    3148.141   1.01590
      3200.00    3249.731   1.01595
      3300.00    3351.326   1.01599
      3400.00    3452.925   1.01602
      3500.00    3554.527   1.01606
      3600.00    3656.133   1.01612
      3700.00    3757.745   1.01618
      3800.00    3859.363   1.01624
      3900.00    3960.987   1.01629
88888
       G853
      1700.00    1715.595   1.00890
      1800.00    1816.485   1.00893
      1900.00    1917.378   1.00895
      2000.00    2018.273   1.00899
      2100.00    2119.172   1.00903
      2200.00    2220.075   1.00906
      2300.00    2320.981   1.00911
      2400.00    2421.892   1.00915
      2500.00    2522.807   1.00920
      2600.00    2623.727   1.00926
      2700.00    2724.653   1.00932
      2800.00    2825.585   1.00937
      2900.00    2926.522   1.00943
      3000.00    3027.465   1.00947
      3100.00    3128.412   1.00952
      3200.00    3229.364   1.00955
      3300.00    3330.319   1.00959
      3400.00    3431.278   1.00963
      3500.00    3532.241   1.00966
      3600.00    3633.207   1.00969
      3700.00    3734.176   1.00972
      3800.00    3835.148   1.00974
      3900.00    3936.122   1.00976
      4000.00    4037.098   1.00978
88888
      3900.00    3927.536   1.00738
      4000.00    4028.274   1.00738
      4100.00    4129.012   1.00738

                                                                                                                                                                                                                                                                          
