eventID,Agency,year,month,day,hour,minute,second,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude,moment,scaling,source,mpp,mpr,mrr,mrt,mtp,mtt
13298466,ISC-GEM,2007,12,26,23,47,11.31,33.1140,39.4140,2.80,2.20,2.00,12.50,3.50,5.58,0.10,2.92,17,    gcmt  ,2.59,-1.01,0.1,0.56,0.44,-2.69
13299024,ISC-GEM,2007,12,27,14,44,24.17,-168.3930,52.2180,6.10,4.10,174.30,25.00,3.60,5.64,0.10,3.52,17,    gcmt  ,-0.42,1.08,2.35,2.34,-1.02,-1.92
13299546,ISC-GEM,2007,12,28,4,11,19.06,166.6280,-13.6690,6.30,4.70,71.50,25.00,3.60,5.63,0.10,3.40,17,    gcmt  ,-3.52,-0.37,3.23,0.12,0.02,0.28
13300161,ISC-GEM,2007,12,28,21,59,41.41,-173.8630,-19.4500,9.20,7.80,107.60,30.00,4.60,5.57,0.10,2.77,17,    gcmt  ,-2.59,1.25,2.18,0.14,-0.71,0.41
13313608,ISC-GEM,2007,12,29,22,58,5.76,-168.3990,52.3610,5.50,3.90,169.40,31.40,3.90,5.86,0.10,7.56,17,    gcmt  ,-0.64,2.1,4.52,5.69,-1.59,-3.87
13313624,ISC-GEM,2007,12,29,23,6,11.07,-168.4480,52.3740,8.80,4.70,172.00,32.10,3.80,5.86,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
13308879,ISC-GEM,2007,12,30,6,24,1.22,-173.7930,-19.3310,8.00,7.40,120.10,24.90,3.80,5.68,0.10,4.07,17,    gcmt  ,-3.62,2.05,3.28,0.45,-0.54,0.34
13325157,ISC-GEM,2008,1,1,6,32,30.55,72.8200,40.2950,3.80,2.90,21.00,20.00,3.80,5.58,0.10,2.91,17,    gcmt  ,0.09,-0.24,2.75,0.77,0.02,-2.84
13325514,ISC-GEM,2008,1,1,18,54,59.35,146.9520,-5.9750,4.60,3.10,72.90,34.00,4.00,6.30,0.10,3.44,18,    gcmt  ,-0.14,0.08,3.26,-0.03,1.34,-3.11
13325530,ISC-GEM,2008,1,1,19,13,8.55,146.9370,-6.0160,5.90,3.90,77.10,64.60,4.80,5.76,0.10,5.45,17,    gcmt  ,-0.78,-1.15,5.21,-0.04,2.17,-4.43
13327304,ISC-GEM,2008,1,4,7,29,17.87,100.9740,-2.8210,4.70,3.30,68.90,35.00,4.50,6.02,0.10,1.30,18,    gcmt  ,-0.48,-0.46,0.96,0.65,0.6,-0.48
13327864,ISC-GEM,2008,1,5,1,56,42.95,-91.7390,14.0340,5.10,4.00,47.00,45.00,4.70,5.62,0.10,3.34,17,    gcmt  ,-0.18,-2.12,-1.67,0.3,-1.86,1.86
13328061,ISC-GEM,2008,1,5,7,29,32.98,-68.5300,-22.9620,5.20,4.30,84.80,99.90,5.00,5.71,0.10,4.46,17,    gcmt  ,3.42,-2,-2.78,2.16,-1.17,-0.64
13328157,ISC-GEM,2008,1,5,10,39,15.76,-130.4550,51.2550,5.80,3.10,40.90,15.00,3.20,5.68,0.10,4.09,17,    gcmt  ,3.78,0.2,-0.1,1.01,1.34,-3.67
13328177,ISC-GEM,2008,1,5,11,1,6.47,-130.8680,51.2230,4.70,2.90,39.20,15.00,3.30,6.60,0.10,0.96,19,    gcmt  ,0.89,0,-0.07,0.19,0.38,-0.83
13328213,ISC-GEM,2008,1,5,11,44,49.08,-130.6210,51.1310,5.10,2.80,39.10,15.00,3.30,6.43,0.10,5.37,18,    gcmt  ,5.09,0.09,-0.2,0.93,1.72,-4.9
13328474,ISC-GEM,2008,1,5,19,55,31.13,-155.5330,-62.2160,13.30,12.10,60.30,10.00,25.00,5.67,0.10,3.97,17,    gcmt  ,-3.42,0.46,-0.32,-0.42,1.59,3.74
13328769,ISC-GEM,2008,1,6,5,14,20.06,22.8570,37.2140,3.30,2.80,169.70,82.50,5.20,6.18,0.10,2.25,18,    gcmt  ,1.06,-0.84,0.77,1.29,-0.44,-1.83
13329385,ISC-GEM,2008,1,7,3,12,26.25,134.1390,-0.7810,5.30,3.60,65.80,10.00,3.70,5.88,0.10,0.81,18,    gcmt  ,-0.08,0.14,0.74,-0.18,0.35,-0.65
13329492,ISC-GEM,2008,1,7,7,46,26.65,125.4880,12.2880,4.80,2.90,68.60,25.00,3.90,5.56,0.10,2.71,17,    gcmt  ,-1.6,2.11,1.57,-0.3,0.54,0.03
13329503,ISC-GEM,2008,1,7,8,14,19.97,-179.4340,51.1930,7.20,3.60,179.20,30.00,3.80,5.63,0.10,3.38,17,    gcmt  ,0.12,2.53,1.25,1.38,-1.17,-1.37
13330508,ISC-GEM,2008,1,8,19,23,36.65,131.2740,-3.9530,6.30,3.60,69.20,30.00,3.70,5.80,0.10,6.09,17,    gcmt  ,-3.41,4.34,3.77,-2.07,1.02,-0.37
13330871,ISC-GEM,2008,1,9,8,26,45.55,85.2070,32.3120,3.60,2.80,27.70,10.00,3.80,6.41,0.10,5.02,18,    gcmt  ,5.08,-0.18,-4.34,0.56,1.81,-0.74
13331097,ISC-GEM,2008,1,9,14,40,1.14,-131.4270,51.5110,5.40,3.60,37.70,15.00,3.30,6.01,0.10,1.29,18,    gcmt  ,0.29,-0.06,-0.04,0.26,1.23,-0.26
13331448,ISC-GEM,2008,1,10,1,37,19.57,-127.4930,43.6160,5.80,4.10,40.20,15.00,3.30,6.33,0.10,3.87,18,    gcmt  ,3.06,0.37,-0.38,-0.16,-2.56,-2.69
13333801,ISC-GEM,2008,1,13,12,15,38.65,120.9260,17.1470,4.00,2.90,61.50,27.90,3.90,5.75,0.10,5.17,17,    gcmt  ,-1.07,-0.54,-0.87,-2,-4.45,1.95
13334490,ISC-GEM,2008,1,14,13,38,37.54,92.8630,10.4170,3.90,3.60,86.00,48.50,5.10,5.83,0.10,6.92,17,    gcmt  ,-5.36,-3.77,5.42,1.51,1.54,-0.06
13335302,ISC-GEM,2008,1,15,17,52,15.57,-179.4700,-21.8500,3.80,3.60,161.90,597.60,6.60,6.52,0.10,7.31,18,    gcmt  ,1.07,-6.29,0.95,-2.66,-1.92,-2.02
13335762,ISC-GEM,2008,1,16,11,54,44.77,85.1550,32.3700,3.50,2.90,29.20,10.00,3.80,5.90,0.10,0.87,18,    gcmt  ,0.78,0.05,-0.82,-0.01,0.34,0.03
13338074,ISC-GEM,2008,1,20,6,8,56.59,-111.9550,-35.1390,12.70,10.00,171.60,12.50,25.00,5.60,0.10,3.08,17,    gcmt  ,1.93,-0.17,-0.23,-0.37,-2.45,-1.69
13338456,ISC-GEM,2008,1,20,20,26,7.17,126.7850,2.4100,4.60,3.00,72.70,55.90,4.90,6.09,0.10,1.69,18,    gcmt  ,-0.49,0.2,-0.05,0.38,1.55,0.54
13338853,ISC-GEM,2008,1,21,12,24,27.11,-111.8290,-34.8200,8.30,7.00,144.30,10.00,25.00,5.76,0.10,5.43,17,    gcmt  ,-3.17,0.43,-0.69,2.01,-3.61,3.86
13339366,ISC-GEM,2008,1,22,7,55,51.85,-175.2200,-15.2740,7.40,6.20,167.00,25.00,3.70,6.03,0.10,1.37,18,    gcmt  ,-0.48,0.07,0.01,0.05,1.28,0.47
13339443,ISC-GEM,2008,1,22,10,49,26.23,-175.4610,-15.3970,7.20,6.70,25.40,35.00,3.90,6.12,0.10,1.88,18,    gcmt  ,-1.3,-0.02,-0.13,0.14,1.28,1.43
13339674,ISC-GEM,2008,1,22,17,14,56.28,97.3680,1.0360,4.30,3.20,74.10,20.00,3.60,6.21,0.10,2.52,18,    gcmt  ,-0.94,-1.53,1.38,1.42,0.7,-0.43
13340724,ISC-GEM,2008,1,24,4,12,14.4,-82.2880,6.9300,7.00,5.50,50.30,15.00,12.20,5.86,0.10,7.68,17,    gcmt  ,-1.35,0.66,-0.16,1.43,7.39,1.51
13341245,ISC-GEM,2008,1,24,22,29,52.66,146.7810,-6.0760,5.00,3.80,66.80,30.00,3.90,5.86,0.10,7.67,17,    gcmt  ,-0.26,-1.44,2.01,5.52,-4.8,-1.75
13344488,ISC-GEM,2008,1,29,14,57,25.5,-25.3180,-58.6790,9.80,7.20,39.20,30.00,21.40,5.63,0.10,3.46,17,    gcmt  ,-3.6,0.76,2.98,-0.67,0.07,0.61
13344908,ISC-GEM,2008,1,30,7,32,47.29,127.6990,-7.3780,4.90,3.00,65.20,35.00,4.60,6.12,0.10,1.84,18,    gcmt  ,0.91,0.22,1.21,-0.66,0.16,-2.12
13345413,ISC-GEM,2008,1,31,1,4,31.46,129.7240,-6.1280,5.70,3.60,69.80,30.00,3.70,5.83,0.10,6.83,17,    gcmt  ,5.57,2.52,0.32,0.1,2.78,-5.88
12942168,ISC-GEM,2008,2,1,12,10,7.6,-179.2680,-21.4280,4.00,3.80,25.50,622.90,6.60,6.01,0.10,1.27,18,    gcmt  ,0.06,-0.78,0.05,-0.99,-0.01,-0.11
13213409,ISC-GEM,2008,2,3,7,34,11.93,28.8930,-2.3370,5.00,4.10,106.60,10.00,3.30,5.94,0.10,0.99,18,    gcmt  ,0.98,-0.33,-0.87,-0.07,0.06,-0.12
10525502,ISC-GEM,2008,2,3,14,24,37.33,-27.1670,-56.2820,8.80,6.80,43.60,102.00,6.10,5.62,0.10,3.32,17,    gcmt  ,-1.71,1.5,0.14,-2.17,1.2,1.56
12942184,ISC-GEM,2008,2,4,17,1,30.45,-70.1690,-20.2250,5.40,3.60,82.00,40.00,6.00,6.34,0.10,4.00,18,    gcmt  ,-3.3,-2.29,2.86,0.93,0.65,0.44
12942193,ISC-GEM,2008,2,5,5,56,51.2,118.0300,-3.5360,4.80,3.30,69.60,40.00,4.80,5.78,0.10,5.74,17,    gcmt  ,-1.19,2.27,4.43,-1.78,-3.02,-3.24
10623336,ISC-GEM,2008,2,7,7,50,55.7,122.7270,1.2640,5.30,3.70,72.60,39.50,4.90,5.79,0.10,5.99,17,    gcmt  ,0.47,0.05,3.81,-4.4,0.37,-4.29
13213685,ISC-GEM,2008,2,7,9,25,32.08,-179.1780,-22.4530,6.60,5.70,162.60,484.90,6.60,5.58,0.10,2.92,17,    gcmt  ,-0.79,-1.99,1.71,0.2,-1.55,-0.91
12942209,ISC-GEM,2008,2,7,20,58,19.34,116.8860,-7.6380,4.30,3.20,65.20,330.40,6.00,5.68,0.10,4.06,17,    gcmt  ,-3.06,2.17,1.27,1.96,0.92,1.79
12942214,ISC-GEM,2008,2,8,9,38,15.08,-41.8910,10.6990,5.20,4.00,131.90,15.00,3.80,6.94,0.10,3.20,19,    gcmt  ,0.34,0.68,0.23,0.15,-3.09,-0.57
12942216,ISC-GEM,2008,2,9,18,34,1.68,125.1250,-0.2230,4.60,3.00,73.00,38.00,4.80,5.96,0.10,1.08,18,    gcmt  ,-0.27,0.59,0.78,0.31,-0.52,-0.5
13213865,ISC-GEM,2008,2,10,12,22,2.91,-25.5640,-60.7810,5.30,4.60,58.70,10.00,2.10,6.55,0.10,0.83,19,    gcmt  ,-0.06,-0.03,-0.71,0.12,0.38,0.77
13213960,ISC-GEM,2008,2,12,12,50,17.74,-94.3610,16.3590,3.60,3.10,57.10,84.70,5.20,6.47,0.10,6.26,18,    gcmt  ,4.69,-1.81,-4.47,2.73,-2.84,-0.22
12942249,ISC-GEM,2008,2,13,19,58,44.92,128.7950,-8.2120,5.70,3.40,59.90,15.30,3.50,6.17,0.10,2.23,18,    gcmt  ,0.02,0.37,1.96,0.92,-0.35,-1.98
13214081,ISC-GEM,2008,2,14,10,9,23.24,21.7860,36.5350,3.20,2.80,4.30,37.10,4.60,6.86,0.10,2.37,19,    gcmt  ,-0.23,-1.2,0.44,1.99,0.26,-0.21
13214085,ISC-GEM,2008,2,14,12,8,56.46,21.9290,36.3700,3.60,3.10,0.50,38.00,4.60,6.55,0.10,8.10,18,    gcmt  ,-0.68,-3.95,1.19,6.95,0.76,-0.51
10623425,ISC-GEM,2008,2,15,22,0,55.19,154.4780,-61.3180,12.70,9.90,86.70,10.00,25.00,5.75,0.10,5.20,17,    gcmt  ,-3.85,0.99,-0.27,0.99,-3.04,4.11
12942278,ISC-GEM,2008,2,16,14,45,10.67,-68.5090,-21.3770,4.70,3.50,83.20,122.90,5.10,6.08,0.10,1.60,18,    gcmt  ,0.64,-1.39,-0.79,-0.04,0.33,0.15
13214445,ISC-GEM,2008,2,20,8,8,31.41,96.0070,2.7160,3.90,3.10,63.10,30.80,3.90,7.31,0.10,1.12,20,    gcmt  ,-0.13,-0.66,0.43,0.79,0.2,-0.29
10623488,ISC-GEM,2008,2,20,8,28,19.51,96.0320,2.5120,7.50,5.90,78.00,32.20,3.80,5.74,0.47,       ,    ,          ,       ,       ,       ,       ,       ,       
10623489,ISC-GEM,2008,2,20,9,5,8.65,96.1950,2.6670,7.00,5.90,73.90,34.10,4.60,5.91,0.21,       ,    ,          ,       ,       ,       ,       ,       ,       
14234534,ISC-GEM,2008,2,20,18,27,7.24,21.8930,36.3130,3.50,3.10,20.10,21.10,3.50,6.17,0.10,2.19,18,    gcmt  ,1.11,-0.58,0.19,0.67,1.64,-1.29
13214489,ISC-GEM,2008,2,21,2,46,18.45,18.7610,77.0730,3.20,2.80,63.70,15.00,3.60,6.07,0.10,1.58,18,    gcmt  ,-0.93,-0.61,-0.69,-0.42,0.03,1.62
12942319,ISC-GEM,2008,2,21,14,16,4.88,-114.8590,41.1260,2.60,2.50,98.80,10.00,3.30,6.03,0.10,1.35,18,    gcmt  ,1.07,0.26,-1.27,0.07,0.61,0.2
10542166,ISC-GEM,2008,2,21,21,41,41.06,138.9250,-2.1990,6.00,4.20,78.60,30.00,3.70,5.60,0.10,3.11,17,    gcmt  ,-0.32,0.55,-0.3,0.52,2.99,0.62
10542168,ISC-GEM,2008,2,21,23,55,36.64,99.8330,-2.3080,4.90,3.80,71.50,27.30,3.80,5.73,0.10,4.79,17,    gcmt  ,-0.85,-2.38,2.36,3.27,1.54,-1.51
10688389,ISC-GEM,2008,2,23,7,17,10.84,99.8490,-2.5320,5.80,4.20,66.00,30.00,3.70,5.58,0.10,2.92,17,    gcmt  ,-0.34,-1.47,0.86,2.36,0.5,-0.52
13214727,ISC-GEM,2008,2,23,15,57,20.3,-23.5190,-57.2380,5.10,4.40,59.60,14.00,3.80,6.75,0.10,1.66,19,    gcmt  ,1.85,0.42,-0.97,-0.3,-0.69,-0.88
10624054,ISC-GEM,2008,2,24,14,40,30.63,99.8290,-2.4860,7.40,5.40,71.20,29.40,3.70,5.80,0.22,       ,    ,          ,       ,       ,       ,       ,       ,       
12942339,ISC-GEM,2008,2,24,14,46,23.44,99.9510,-2.4120,4.50,3.50,68.50,35.00,4.60,6.50,0.10,6.89,18,    gcmt  ,-0.57,-3.86,1.28,5.54,0.8,-0.71
10542184,ISC-GEM,2008,2,24,14,57,31.68,99.8540,-2.5200,6.90,5.60,54.00,31.80,3.80,5.93,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
12942353,ISC-GEM,2008,2,25,8,36,33.82,99.9760,-2.5460,3.80,3.00,66.10,28.60,3.90,7.20,0.10,7.77,19,    gcmt  ,-0.62,-4.28,1.52,6.3,0.8,-0.89
12942348,ISC-GEM,2008,2,25,18,6,5.1,99.8960,-2.3240,4.10,3.20,68.30,32.00,3.80,6.61,0.10,1.02,19,    gcmt  ,-0.08,-0.57,0.21,0.81,0.13,-0.12
12942346,ISC-GEM,2008,2,25,21,2,18.98,99.8090,-2.2730,3.60,2.80,69.80,30.00,3.70,6.72,0.10,1.46,19,    gcmt  ,-0.15,-0.78,0.38,1.17,0.22,-0.22
10542572,ISC-GEM,2008,2,26,18,18,27.96,100.9290,-3.9280,4.90,3.60,52.40,20.00,3.60,5.93,0.10,0.95,18,    gcmt  ,-0.13,-0.31,0.38,0.77,0.33,-0.25
13214993,ISC-GEM,2008,2,27,6,54,21.52,142.5260,26.8150,4.30,3.50,58.10,20.00,3.60,6.25,0.10,2.90,18,    gcmt  ,-2.09,2.05,1.87,0.39,-0.34,0.22
12942379,ISC-GEM,2008,2,28,9,12,56.23,141.8660,12.6570,6.30,5.10,54.60,20.00,3.70,5.64,0.10,3.55,17,    gcmt  ,-0.12,0.49,-3.08,1.43,-0.67,3.21
10687494,ISC-GEM,2008,2,29,2,38,29.92,-109.0420,-34.9690,10.10,8.40,5.10,10.00,25.00,5.70,0.10,4.43,17,    gcmt  ,-3.51,-0.09,-0.34,1.53,-2.01,3.85
13478593,ISC-GEM,2008,3,1,19,51,58.62,-70.1490,-20.3710,5.90,3.80,73.00,36.50,5.10,5.64,0.10,3.56,17,    gcmt  ,-3.19,-1.86,2.57,0.65,0.78,0.62
13478716,ISC-GEM,2008,3,1,23,6,45.1,-179.2760,-35.2760,7.20,6.20,117.40,20.00,3.40,5.61,0.10,3.17,17,    gcmt  ,-1.51,2.39,1.84,0.74,-0.96,-0.34
13478908,ISC-GEM,2008,3,2,5,11,46.07,-179.1630,51.7340,5.70,3.30,172.40,32.40,3.90,5.81,0.10,6.42,17,    gcmt  ,-4.52,-1.53,-0.17,1.25,-4.02,4.69
13479583,ISC-GEM,2008,3,3,2,37,28.13,99.8520,-2.1350,4.50,3.40,61.80,30.60,3.80,6.16,0.10,2.16,18,    gcmt  ,-0.39,-0.83,1.04,1.66,0.64,-0.65
13479780,ISC-GEM,2008,3,3,9,31,2.17,153.2820,46.3130,4.10,3.40,142.00,10.00,3.50,6.48,0.10,6.51,18,    gcmt  ,-2.97,3.25,4.99,1.75,-3.18,-2.01
13479812,ISC-GEM,2008,3,3,10,9,38.93,152.9860,46.1470,6.80,4.40,154.10,30.00,3.90,5.91,0.21,       ,    ,          ,       ,       ,       ,       ,       ,       
13479964,ISC-GEM,2008,3,3,13,49,42.05,121.3870,19.9450,3.60,2.90,74.90,20.00,3.70,5.99,0.10,1.19,18,    gcmt  ,-0.99,-0.58,0.98,-0.23,-0.23,0.01
13479981,ISC-GEM,2008,3,3,14,11,15.34,125.7060,13.3660,3.80,2.60,66.30,29.30,3.90,6.88,0.10,2.58,19,    gcmt  ,0.54,0.57,-2.13,0.06,-1.7,1.58
13482488,ISC-GEM,2008,3,6,1,21,59.82,128.2540,2.5480,4.60,3.10,74.30,134.60,5.00,5.86,0.10,7.52,17,    gcmt  ,-6.18,4.11,4.82,2.69,0.89,1.35
13485624,ISC-GEM,2008,3,10,9,43,1.39,-69.2640,-28.3560,6.20,4.00,84.20,86.50,6.10,5.56,0.10,2.70,17,    gcmt  ,2.43,1.07,-2.38,-0.53,-0.26,-0.04
13486456,ISC-GEM,2008,3,11,14,37,12.37,-169.4630,52.1910,5.50,3.90,178.90,29.10,3.80,5.64,0.10,3.51,17,    gcmt  ,-0.84,0.64,2.22,2.37,-1.6,-1.37
13487093,ISC-GEM,2008,3,12,11,23,34.81,167.3250,-16.5690,4.60,3.90,67.20,14.00,3.40,6.44,0.10,5.60,18,    gcmt  ,-4.06,-3.9,3.77,0.66,0.64,0.29
13487101,ISC-GEM,2008,3,12,11,36,56.52,167.1430,-16.5770,6.70,5.00,56.10,15.00,3.30,6.34,0.10,3.92,18,    gcmt  ,-2.74,-2.46,2.87,0.81,0.87,-0.12
13487124,ISC-GEM,2008,3,12,11,51,8.76,95.5930,2.7800,11.30,7.60,40.20,25.00,3.80,6.01,0.40,       ,    ,          ,       ,       ,       ,       ,       ,       
13487918,ISC-GEM,2008,3,13,13,28,45.96,35.0600,-45.5030,8.10,6.70,75.70,10.00,25.00,6.01,0.10,1.28,18,    gcmt  ,-0.69,-0.13,-0.05,-0.06,1.05,0.75
13488891,ISC-GEM,2008,3,14,22,32,11.69,142.6420,26.9830,4.20,3.70,54.50,20.00,3.60,5.99,0.10,1.19,18,    gcmt  ,-1.01,0.71,0.9,0.05,0.05,0.11
13489333,ISC-GEM,2008,3,15,14,43,28.45,94.5480,2.7100,4.20,4.00,65.40,37.20,4.70,6.03,0.10,1.38,18,    gcmt  ,-0.55,-0.51,1.22,0.29,0.65,-0.66
13489337,ISC-GEM,2008,3,15,14,44,36.55,-126.7310,42.4380,7.60,5.10,33.40,10.00,3.50,5.71,0.10,4.58,17,    gcmt  ,4.18,0.38,-4.48,-0.34,1.37,0.3
13490923,ISC-GEM,2008,3,17,19,6,13.8,-135.4300,-54.5030,13.10,12.00,33.40,10.00,25.00,5.58,0.10,2.86,17,    gcmt  ,-1.78,0.3,-0.31,0.66,2,2.09
13491250,ISC-GEM,2008,3,18,8,22,48.3,-177.2930,-29.0910,5.70,5.00,123.80,34.80,4.70,6.22,0.10,2.63,18,    gcmt  ,-2.11,1.52,1.98,0.34,-0.59,0.14
13492846,ISC-GEM,2008,3,20,14,10,41.86,126.9780,6.1940,4.50,3.10,64.10,60.00,4.90,6.05,0.10,1.46,18,    gcmt  ,-1.46,0.76,1,0.05,-0.25,0.47
13493073,ISC-GEM,2008,3,20,22,32,59.76,81.4310,35.4250,3.60,2.60,30.00,15.00,3.70,7.10,0.10,5.43,19,    gcmt  ,5.29,0.82,-4.92,1.25,1.09,-0.36
13493089,ISC-GEM,2008,3,20,22,50,32.72,81.2830,35.3020,9.40,5.80,16.50,15.00,3.30,5.37,0.27,       ,    ,          ,       ,       ,       ,       ,       ,       
13493106,ISC-GEM,2008,3,20,23,12,1.32,81.3360,35.4370,5.10,4.00,7.50,16.30,3.60,6.14,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
13494554,ISC-GEM,2008,3,22,21,24,10.67,-178.6440,52.1170,4.10,2.90,0.50,129.10,4.90,6.21,0.10,2.58,18,    gcmt  ,1.21,-2.16,-1.16,0.39,-0.7,-0.05
13495922,ISC-GEM,2008,3,24,20,39,6.55,-69.0920,-20.0980,5.10,3.40,84.10,113.20,5.20,6.16,0.10,2.13,18,    gcmt  ,1.49,-1.58,-1.33,0.04,0.26,-0.17
13497371,ISC-GEM,2008,3,26,20,6,6.03,144.9360,13.6490,5.80,4.40,61.00,73.00,4.90,5.57,0.10,2.82,17,    gcmt  ,-0.57,-0.45,1.32,0.99,2.6,-0.74
13497765,ISC-GEM,2008,3,27,9,42,57.31,-84.8890,17.2740,5.40,4.40,62.50,10.00,3.80,5.63,0.10,3.48,17,    gcmt  ,1.9,1.65,0.27,-0.42,2.24,-2.17
13498392,ISC-GEM,2008,3,28,6,39,46.22,179.4360,-32.6970,5.50,5.20,124.90,354.40,5.90,5.67,0.10,4.00,17,    gcmt  ,1.91,2.91,-1.25,-2.15,-0.29,-0.66
13498902,ISC-GEM,2008,3,28,22,41,32.63,122.0020,20.1840,3.70,3.30,90.40,12.00,3.60,5.81,0.10,6.30,17,    gcmt  ,-3.34,-0.22,-0.26,0.42,-5.24,3.6
13499027,ISC-GEM,2008,3,29,3,1,33.05,125.6800,13.2690,4.50,3.10,69.70,26.70,3.90,5.67,0.10,3.87,17,    gcmt  ,2.28,1.33,-3.58,-0.26,-1.82,1.3
13499482,ISC-GEM,2008,3,29,17,30,51.95,95.3130,2.9230,4.20,3.40,67.30,27.10,3.70,6.34,0.10,4.01,18,    gcmt  ,-0.41,-2.71,1.18,2.66,0.81,-0.76
13346277,ISC-GEM,2008,4,2,8,48,47.98,102.6050,-4.3810,4.50,3.40,54.30,56.00,4.90,5.67,0.10,3.96,17,    gcmt  ,-0.88,-0.63,3.18,1.73,2.12,-2.29
12942400,ISC-GEM,2008,4,2,14,36,10.76,69.2080,-4.8490,5.00,4.90,157.20,10.50,3.50,5.72,0.10,4.66,17,    gcmt  ,-1.73,-1.24,-2.9,2.01,-1.36,4.63
13224046,ISC-GEM,2008,4,2,19,10,19.47,129.1670,-7.1420,4.30,3.10,65.70,185.60,5.20,5.68,0.10,4.14,17,    gcmt  ,1.71,1.91,1.74,-0.49,-2.08,-3.45
12942435,ISC-GEM,2008,4,7,22,54,40.24,168.5530,-20.0010,4.50,4.30,26.10,30.00,3.70,5.78,0.10,5.78,17,    gcmt  ,-4.19,-3.74,3.95,0.45,1.73,0.23
13376059,ISC-GEM,2008,4,9,11,13,20.16,168.8760,-20.1660,5.00,4.50,99.50,30.00,3.70,6.33,0.10,3.85,18,    gcmt  ,-2.68,-2,3.02,1.02,1.27,-0.34
13376060,ISC-GEM,2008,4,9,11,23,39.43,168.9510,-20.2790,5.80,5.50,49.90,28.50,3.80,6.30,0.10,3.42,18,    gcmt  ,-2.56,-1.58,2.97,0.33,1.16,-0.41
12942456,ISC-GEM,2008,4,9,12,46,12.95,168.9520,-20.0710,3.80,3.60,4.80,30.00,3.70,7.31,0.10,1.13,20,    gcmt  ,-0.78,-0.47,0.94,0.36,0.4,-0.16
10869573,ISC-GEM,2008,4,9,13,3,6.34,168.9490,-20.2920,7.50,6.90,123.00,35.40,4.60,6.44,0.32,       ,    ,          ,       ,       ,       ,       ,       ,       
10869574,ISC-GEM,2008,4,9,14,11,44.36,168.8510,-20.2220,6.60,6.30,99.90,41.10,4.80,5.99,0.29,       ,    ,          ,       ,       ,       ,       ,       ,       
10869575,ISC-GEM,2008,4,9,14,21,19.93,168.8540,-20.1900,7.00,6.30,90.20,34.70,3.80,5.96,0.40,       ,    ,          ,       ,       ,       ,       ,       ,       
10825615,ISC-GEM,2008,4,9,14,47,50.51,168.8950,-20.0780,5.10,4.90,5.60,35.40,4.50,6.30,0.10,3.49,18,    gcmt  ,2.78,1.86,-3.04,-0.24,-0.43,0.25
11119564,ISC-GEM,2008,4,9,15,31,17.58,168.6810,-20.1140,8.70,7.30,117.70,36.80,4.70,5.77,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
11475922,ISC-GEM,2008,4,10,1,10,3.56,168.9700,-20.3740,5.80,5.10,89.60,40.30,4.70,5.85,0.10,7.22,17,    gcmt  ,-4.89,-3.97,5.41,1.82,2.6,-0.53
11476060,ISC-GEM,2008,4,11,16,35,57.07,168.9440,-20.3920,6.00,5.80,99.10,30.00,11.90,5.90,0.10,0.87,18,    gcmt  ,0.8,0.35,-0.66,-0.03,-0.37,-0.15
12942470,ISC-GEM,2008,4,11,17,45,5.7,168.8550,-20.3840,5.00,4.60,108.80,30.00,3.80,6.05,0.10,1.46,18,    gcmt  ,-0.84,-0.58,1.14,0.62,0.59,-0.3
13224811,ISC-GEM,2008,4,12,0,30,12.79,158.6120,-55.5980,4.30,3.70,54.30,16.00,3.50,7.10,0.10,5.52,19,    gcmt  ,-5.42,-0.36,5.42,0.86,0.49,0
12942494,ISC-GEM,2008,4,14,9,45,15.52,-28.0620,-55.9460,5.30,4.60,40.20,110.00,6.40,6.04,0.10,1.43,18,    gcmt  ,-0.45,0.28,-0.01,-1.2,0.56,0.46
13225108,ISC-GEM,2008,4,15,3,3,3.83,-90.7960,13.4670,4.30,3.30,35.80,33.00,22.40,6.15,0.10,2.10,18,    gcmt  ,1.06,1.32,0.45,-0.89,-0.47,-1.51
11119688,ISC-GEM,2008,4,15,17,24,59.36,-175.7150,-18.6470,7.00,6.70,2.20,22.70,3.60,5.70,0.10,4.41,17,    gcmt  ,1.6,0.21,-0.11,0.11,-4.12,-1.49
13225160,ISC-GEM,2008,4,15,22,59,53.48,-179.3200,51.8260,3.50,2.60,174.40,22.50,3.70,6.45,0.10,5.89,18,    gcmt  ,-1.49,-1.57,-0.23,0.93,-5.39,1.71
11476373,ISC-GEM,2008,4,16,0,35,49.02,-175.6620,-18.6980,6.50,5.30,176.50,11.30,3.40,6.28,0.10,3.19,18,    gcmt  ,1.31,0.11,-0.23,0.23,-2.94,-1.09
13225187,ISC-GEM,2008,4,16,5,54,21.39,-179.1440,51.7850,4.10,3.00,179.70,25.40,3.80,6.60,0.10,0.98,19,    gcmt  ,-0.54,-0.22,-0.11,0.22,-0.72,0.65
10875559,ISC-GEM,2008,4,16,8,11,33.36,126.1730,0.8480,4.80,3.50,70.10,15.00,3.50,5.69,0.10,4.22,17,    gcmt  ,-3.64,-0.48,2.09,0.89,-2.87,1.55
